source	target
do'n	don
\n	\n
Árd-Mháighistir	Árd-Mháighistir
féin	féin
mara	mara
mbeadh	mbeadh
ná féadfadh	nach bhféadfadh
sé	sé
é	é
chur	chur
\n	\n
i	i
gcrích	gcrích
gan	gan
chabhair	chabhair
uaidh	uaidh
.	.
”	”
\n	\n
\n	\n
Ní	Níor
tháinig	tháinig
Máirtín	Máirtín
abhaile	abhaile
an	an
oidhche	oíche
sin	sin
,	,
ná	ná
ní	níor
tháinig	tháinig
\n	\n
sé	sé
lá'r	lá ar
na	na
mháireach	mhárach
,	,
ná	ná
lá'r	lá ar
na	na
mhanathar	mhanathar
,	,
ná	ná
lá'r	lá ar
na	na
\n	\n
mhainiris	amháin tú tú
.	.
Tháinig	Tháinig
sé	sé
an	an
chúigiú	chúigiú
hoidhche	hoíche
.	.
É	É
ag	ag
tuitim	titim
ar	ar
\n	\n
a	a
chosaibh	chosa
le	le
tuirse	tuirse
agus	agus
le	le
codladh	codladh
agus	agus
gach	gach
aon	aon
deallramh	dealramh
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
air	air
nár	nár
luigh	luigh
taobh	taobh
leis	leis
ar	ar
aon	aon
leabaidh	leaba
le	le
tamall	tamall
.	.
Bhí	Bhí
\n	\n
solas	solas
ar	ar
lasadh	lasadh
ina	ina
shúile	shúile
,	,
ámhthach	áfach
,	,
agus	agus
bhí	bhí
gáire	gáire
subháilceach	suáilceach
\n	\n
ar	ar
a	a
bhéal	bhéal
.	.
\n	\n
\n	\n
“	“
Téanuighidh	Téanuighidh
oraibh	oraibh
chun	chun
na	na
saotharlainne	saotharlainne
,	,
”	”
ar	ar
seisean	seisean
\n	\n
leo	leo
.	.
“	“
Tá	Tá
rud	rud
agam	agam
innte	inti
a	a
chuirfidh	chuirfidh
iongnadh	ionadh
oraibh	oraibh
.	.
\n	\n
\n	\n
Thuigeadar	Thuigeadar
nárbh	nárbh
aon	aon
chabhair	chabhair
dóibh	dóibh
é	é
do	do
cheistiú	cheistiú
.	.
\n	\n
Níor dheineadar	Ní dhearnadar
ach	ach
é	é
do	do
leanamhaint	leanúint
amach	amach
sa	sa
tsráid	tsráid
,	,
\n	\n
go	go
dtí	dtí
gur	gur
bhaineadar	bhaineadar
amach	amach
saotharlann	saotharlann
na	na
cathrach	cathrach
.	.
Dhein	Rinne
\n	\n
Máirtín	Máirtín
ceann	ceann
ar	ar
aghaidh	aghaidh
chun	chun
an	an
chúl-dorais	chúldorais
;	;
an	an
bheirt	bheirt
\n	\n
fhear	fhear
eile	eile
ar	ar
a	a
shálaibh	shála
agus	agus
an	an
bheirt	bheirt
gharsún	gharsún
ina	ina
ndiaidh	ndiaidh
\n	\n
aniar	aniar
.	.
Do	Do
sheol	sheol
Máirtín	Máirtín
iad	iad
amach	amach
sa	sa
chlós	chlós
ar	ar
chúl	chúl
an	an
\n	\n
tighe	tí
.	.
\n	\n
\n	\n
Annsan	Ansin
is	is
eadh	ea
a	a
chonnacadar	chonaiceadar
an	an
radharc	radharc
a	a
chuir	chuir
\n	\n
iongnadh	ionadh
agus	agus
alltacht	alltacht
ortha	orthu
.	.
Dealbh	Dealbh
nó	nó
róbot	róbot
mór	mór
árd	ard
\n	\n
a	a
bhí	bhí
ann	ann
.	.
É	É
i	i
bhfuirm	bhfoirm
fir	fir
,	,
ach	ach
é	é
i	i
bhfad	bhfad
níos	níos
aoirde	airde
agus	agus
\n	\n
níos	níos
téagartha	téagartha
ná	ná
aon	aon
fhear	fhear
d'ár	dár
mhair	mhair
riamh	riamh
ar	ar
an	an
saoghal	saol
so	seo
.	.
\n	\n
Bhí	Bhí
sé	sé
breis	breis
is	is
céad	céad
troigh	troigh
ar	ar
aoirde	airde
.	.
Bhí	Bhí
dhá	dhá
láimh	láimh
air	air
\n	\n
agus	agus
gach	gach
aon	aon
lámh	lámh
aca	acu
seasca	seasca
troigh	troigh
ar	ar
faid	faid
.	.
Bhí	Bhí
méireanna	méara
\n	\n
ar	ar
na	na
lámha	lámha
agus	agus
gach	gach
aon	aon
mhéar	mhéar
suas	suas
le	le
sé	sé
troighthe	troithe
ar	ar
\n	\n
faid	faid
,	,
agus	agus
iad	iad
láidir	láidir
téagartha	téagartha
d'á	dá
réir	réir
.	.
\n	\n
\n	\n
“	“
Heló	Heló
,	,
heló	heló
,	,
heló	heló
,	,
”	”
arsa	arsa
Séan	Séan
.	.
“	“
Cá	Cá
bhfuairis	bhfuair tú
	
‘	‘
Lugh	Lugh
\n	\n
Lámh-fhada	Lámhfhada
?	?
’	’
”	”
\n	\n
\n	\n
“	“
Róbot	Róbot
atá	atá
ann	ann
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Tá	Tá
fir	fir
oibre	oibre
\n	\n
an	an
Árd-Mháighistir	Árd-Mháighistir
tar	tar
éis	éis
é	é
dhéanamh	dhéanamh
dom	dom
,	,
do réir	de réir
na	na
\n	\n
bplean	bplean
a	a
leagas	leagann
amach	amach
agus	agus
mé	mé
sa	sa
phríosún	phríosún
.	.
”	”
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Fear	Fear
téagartha	téagartha
teann	teann
é	é
,	,
am	am
baiste	baiste
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
“	“
Ní	Ní
rabhthas	rabhthas
i	i
bhfad	bhfad
á	á
dhéanamh	dhéanamh
duit	duit
.	.
”	”
\n	\n
\n	\n
“	“
Bhí	Bhí
meitheal	meitheal
aca	acu
ag	ag
obair	obair
air	air
de	de
ló	lá
agus	agus
d	d
’	’
oidhche	oíche
ó	ó
\n	\n
shoin	shin
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
Anonn	Anonn
leis	leis
chun	chun
na	na
deilbhe	deilbhe
agus	agus
do leag	leag
a	a
mhéar	mhéar
ar	ar
\n	\n
chnaipe	chnaipe
nó	nó
scuthaire	scuthaire
ar	ar
a	a
cois	cois
chlé	chlé
.	.
Leis	Leis
sin	sin
do	do
hoscladh	hosclaíodh
\n	\n
comhla	comhla
i	i
lorgain	lorgain
na	na
coise	coise
agus	agus
chonnacadar	chonaiceadar
go	go
raibh	raibh
an	an
\n	\n
chos	chos
cuasta	cuasta
agus	agus
í	í
i	i
bhfuirm	bhfoirm
seomra	seomra
chruinn	chruinn
ar	ar
an dtaobh	an taobh
\n	\n
istigh	istigh
.	.
\n	\n
\n	\n
“	“
Bídhidh	Bígí
istigh	istigh
ann	ann
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
agus	agus
raghaimíd	rachaimid
\n	\n
suas	suas
chun	chun
a	a
bharra	bharra
.	.
”	”
\n	\n
\n	\n
Isteach	Isteach
leis	leis
an	an
gceathrar	gceathrar
eile	eile
agus	agus
d'fhéachadar	d'fhéachadar
ina	ina
\n	\n
dtimcheall	dtimpeall
.	.
Bhí	Bhí
comhla	comhla
chearnógach	chearnógach
i	i
lár	lár
an	an
chuasáin	chuasáin
ina	ina
\n	\n
rabhadar	rabhadar
.	.
\n	\n
\n	\n
“	“
Seasuighidh	Seasaigí
ar	ar
an	an
gcomhlainn	gcomhlainn
sin	sin
,	,
”	”
arsa	arsa
Máirtín	Máirtín
leo	leo
.	.
\n	\n
“	“
Tógachán	Tógachán
is	is
eadh	ea
é	é
.	.
”	”
\n	\n
\n	\n
Do	Do
sheasadar	sheasadar
a	a
gcúigear	gcúigear
ar	ar
an	an
gcomhlainn	gcomhlainn
,	,
do leag	leag
\n	\n
Máirtín	Máirtín
a	a
mhéar	mhéar
ar	ar
an	an
scuthaire	scuthaire
agus	agus
suas	suas
leo	leo
trí	trí
lár	lár
na	na
\n	\n
deilbhe	deilbhe
,	,
go	go
dtí	dtí
go	go
bhfuaireadar	bhfuaireadar
iad	iad
féin	féin
i	i
seomra	seomra
bheag	bheag
\n	\n
chruinn	chruinn
ar	ar
a	a
barra	barr
.	.
\n	\n
\n	\n
D'fhéach	D'fhéach
Brian	Brian
ina	ina
thimcheall	thimpeall
agus	agus
a	a
bhéal	bhéal
ar	ar
leathadh	leathadh
\n	\n
aige	aige
.	.
Chonnaic	Chonaic
sé	sé
dhá	dhá
fhuinneóig	fhuinneog
mhóra	mhóra
chruinne	chruinne
ar	ar
thaobh	thaobh
\n	\n
amháin	amháin
de	de
,	,
agus	agus
thuig	thuig
sé	sé
gurbh	gurbh
iad	iad
an	an
dá	dá
fhuinneóig	fhuinneog
sin	sin
\n	\n
súile	súile
na	na
deilbhe	deilbhe
,	,
agus	agus
gur	gur
istigh	istigh
i	i
gceann	gceann
an	an
róboit	róboit
a	a
\n	\n
bhíodar	bhíodar
.	.
Do leag	Leag
Máirtín	Máirtín
a	a
mhéar	mhéar
ar	ar
scuthaire	scuthaire
ar	ar
an	an
\n	\n
bhfalla	mballa
,	,
agus	agus
do	do
lasadh	lasadh
dhá	dhá
sholas	sholas
ins na	sna
fuinneóga	fuinneoga
ar	ar
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
nós	nós
na	na
solas	solas
a	a
bhíonn	bhíonn
ar	ar
thosach	thosach
gluaisteáin	gluaisteáin
ach	ach
gur	gur
mhó	mhó
\n	\n
agus	agus
gur	gur
ghile	ghile
iad	iad
ná	ná
soillse	soilse
gluaisteáin	gluaisteáin
.	.
D'fhéach	D'fhéach
\n	\n
Brian	Brian
ceann	ceann
de sna	de na
fuinneóga	fuinneoga
amach	amach
agus	agus
chonnaic	chonaic
sé	sé
\n	\n
gur	gur
léirigh	léirigh
na	na
soillse	soilse
an	an
dúthaigh	dúiche
mágcuairt	máguaird
ionnas gur	ionas gur
\n	\n
dhóigh	dhóigh
leis	leis
go	go
bhféadfadh	bhféadfadh
sé	sé
gach	gach
aon	aon
bhilleóg	bhileog
a	a
chóimhreamh	chomhaireamh
\n	\n
ar	ar
na	na
crainn	crainn
a	a
bhí	bhí
céad	céad
slat	slat
uaidh	uaidh
.	.
\n	\n
\n	\n
“	“
Is	Is
breágh	breá
,	,
geal	geal
na	na
soillse	soilse
iad	iad
san	san
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Níor	Níor
bhaineas	bhain mé
aon	aon
triail	triail
as	as
a	a
chuid	chuid
choisidheachta	choisíochta
\n	\n
fós	fós
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Theastuigh	Theastaigh
uaim	uaim
sibh-se	sibhse
a	a
bheith	bheith
\n	\n
i	i
láthair	láthair
sul a	sula
gcuirfinn	gcuirfinn
ag	ag
gluaiseacht	gluaiseacht
é	é
.	.
”	”
\n	\n
\n	\n
“	“
Truagh	Trua
gan	gan
buidéal	buidéal
champagne	champagne
againn	againn
chun	chun
é	é
\n	\n
bhaisteadh	bhaisteadh
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
fé	faoi
mar	mar
a	a
baisttear	baistear
na	na
línéirí	línéirí
\n	\n
móra	móra
sul a	sula
seoltar	seoltar
ar	ar
an	an
bhfhairrgé	bhfhairrgé
iad	iad
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
buidéal	buidéal
uisce	uisce
thall	thall
annsan	ansin
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
-	-
\n	\n
“	“
Déanfaidh	Déanfaidh
sin	sin
an	an
gnó	gnó
go	go
breágh	breá
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
Rug	Rug
sé	sé
ar	ar
an	an
mbuidéal	mbuidéal
agus	agus
do bhris	bhris
i gcoinnibh	i gcoinne
an	an
\n	\n
fhalla	bhalla
é	é
.	.
\n	\n
\n	\n
“	“
Baistim	Baistim
	
‘	‘
Lugh	Lugh
Lámh-fhada	Lámhfhada
’	’
mar	mar
ainm	ainm
ort	ort
,	,
”	”
ar	ar
\n	\n
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Hurá	Hurá
,	,
”	”
arsa	arsa
Brian	Brian
agus	agus
Nící	Nící
d'aon	d'aon
ghuth	ghuth
.	.
\n	\n
\n	\n
“	“
Cuirfead	Cuirfidh mé
ag	ag
siubhal	siúl
anois	anois
é	é
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
agus	agus
\n	\n
do	do
bhrúigh	bhrúigh
sé	sé
an	an
scuthaire	scuthaire
.	.
\n	\n
\n	\n
Bhí	Bhí
Brian	Brian
ag	ag
féachaint	féachaint
an	an
fhuinneóg	fhuinneog
amhach	áfach
agus	agus
bhí	bhí
\n	\n
radharc	radharc
maith	maith
aige	aige
ar	ar
gach	gach
éinní	aon ní
.	.
Chonnaic	Chonaic
sé	sé
cos	cos
deas	deas
an	an
\n	\n
róboit	róboit
d'á	á
hárdú	hardú
san	san
aer	aer
agus	agus
coiscéim	coiscéim
mhór-fhada	mhór-fhada
d'á	dá
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
dhéanamh	dhéanamh
aice	aici
.	.
Do	Do
hárduigheadh	hardaíodh
an	an
chos	chos
eile	eile
annsan	ansin
agus	agus
\n	\n
dhein	rinne
an	an
róbot	róbot
coiscéim	coiscéim
eile	eile
.	.
Bhí	Bhí
a	a
dhá	dhá
láimh	lámh
á	á
luascadh	luascadh
\n	\n
le n-a	lena
dhá	dhá
chliathán	chliathán
mar	mar
a	a
bhíonn	bhíonn
lámha	lámha
duine	duine
agus	agus
é	é
ag	ag
\n	\n
siubhal	siúl
.	.
Do bhuail	Bhuail
Brian	Brian
a	a
bhasa	bhosa
ar	ar
a	a
chéile	chéile
le	le
háthas	háthas
agus	agus
\n	\n
le	le
haoibhneas	haoibhneas
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
seo	seo
chomh	chomh
maith	maith
leis	leis
na	na
bróga	bróga
draoidheachta	draíochta
ins na	sna
\n	\n
scéalta	scéalta
fiannuidheachta	fiannaíochta
,	,
a	a
chuirfeadh	chuirfeadh
seacht	seacht
léige	léige
dhíobh	díobh
\n	\n
d'aon	d'aon
choiscéim	choiscéim
amháin	amháin
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Is	Is
ait	ait
liom	liom
ná	ná
mothuighimíd	mothaímid
aon	aon
tsuathadh	suaitheadh
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
chabhail	chabhail
curtha	curtha
anuas	anuas
ar	ar
na	na
cosa	cosa
go	go
healadhanta	healaíonta
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Ní	Ní
mhothóchthá	mhothófá
suathadh	suaitheadh
ná	ná
luascadh	luascadh
dá	dá
\n	\n
gcuirtheá	gcuirteá
céad	céad
míle	míle
dhíot	díot
istigh	istigh
ann	ann
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
maith	maith
é	é
Lugh	Lugh
Lámh-fhada	Lámhfhada
chun	chun
annró	anró
na	na
marcuidheachta	marcaíochta
\n	\n
a	a
bhogadh	bhogadh
do'n	don
taistealaidhe	taistealaí
a	a
bhíonn	bhíonn
á	á
iomchar	iompar
aige	aige
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
.	.
“	“
Is	Is
dócha	dócha
go	go
bhféadfaidh	bhféadfaidh
sé	sé
an	an
crios	crios
aibhléise	aibhléise
a	a
\n	\n
chur	chur
de	de
gan	gan
aon	aon
óspairt	óspairt
.	.
”	”
\n	\n
\n	\n
“	“
Ba	Ba
cheart	cheart
go	go
bhféadfadh	bhféadfadh
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Ach	Ach
ar	ar
\n	\n
eagla	eagla
na	na
heagla	heagla
,	,
thugas	thug mé
órdú	ordú
dhóibh	dóibh
an	an
sruth	sruth
aibhléise	aibhléise
a	a
\n	\n
scur	scor
faid	fad
a	a
bheidh	bheidh
na	na
triaileacha	trialacha
so	seo
d'á	á
ndéanamh	ndéanamh
.	.
Níor	Níor
\n	\n
mhaith	mhaith
liom	liom
aon	aon
nidh	ní
do	do
bhualadh	bhualadh
uime	uime
a	a
chuirfeadh	chuirfeadh
ar	ar
mí-threoir	míthreoir
\n	\n
é	é
nó	nó
go	go
mbeimíd	mbeimid
réidh	réidh
leis	leis
an	an
obair	obair
atá	atá
le	le
déanamh	déanamh
aige	aige
.	.
”	”
\n	\n
\n	\n
D'fhéach	D'fhéach
an	an
chuid	chuid
eile	eile
aca	acu
air	air
.	.
Bhí	Bhí
an	an
cheist	cheist
chéadna	chéanna
ar	ar
\n	\n
bharr	bharr
gach	gach
aon	aon
teangan	teanga
,	,
ach	ach
ní	ní
dubhairt	dúirt
éinne	aon duine
aca	acu
focal	focal
ós árd	os ard
.	.
\n	\n
Bhíodar	Bhíodar
tamall	tamall
amach	amach
ó'n	ón
gcathair	gcathair
fé'n	faoin
dtráth	dtráth
san	san
\n	\n
agus	agus
an	an
róbot	róbot
ag	ag
cur	cur
de	de
go	go
mear	mear
.	.
Bhí	Bhí
Máirtín	Máirtín
ag	ag
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
féachaint	féachaint
an	an
fhuinneóg	fhuinneog
amach	amach
,	,
agus	agus
nuair	nuair
a	a
thángadar	thángadar
go	go
\n	\n
himeall	himeall
na	na
coille	coille
do labhair	a labhair
sé	sé
thar	thar
a	a
ghualainn	ghualainn
leo	leo
.	.
\n	\n
\n	\n
“	“
Thagaidh	Thaga
i	i
leith	leith
annso	anseo
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
go	go
bfeicidh	bhfeice
sibh	sibh
\n	\n
cad	cad
is	is
féidir	féidir
dó	dó
a	a
dhéanamh	dhéanamh
.	.
”	”
Do	Do
chruinnuigheadar	chruinnuigheadar
ina	ina
\n	\n
thimcheall	thimpeall
agus	agus
bior	bior
ar	ar
a	a
súile	súile
.	.
Do leag	Leag
Máirtín	Máirtín
a	a
mhéar	mhéar
\n	\n
ar	ar
an	an
scuthaire	scuthaire
,	,
agus	agus
do	do
stad	stad
an	an
róbot	róbot
de'n	den
tsiubhal	siúl
a	a
bhí	bhí
\n	\n
fé	faoi
.	.
Bhí	Bhí
crann	crann
mór	mór
géagach	géagach
ós a gcomhair	os a gcomhair
amach	amach
.	.
Do	Do
chas	chas
\n	\n
Máirtín	Máirtín
scuthaire	scuthaire
eile	eile
.	.
D'árduigh	D'ardaigh
an	an
róbot	róbot
a	a
dhá	dhá
láimh	láimh
;	;
\n	\n
rug	rug
na	na
méireanna	méara
fada	fada
láidre	láidre
greim	greim
ar	ar
an	an
gcrann	gcrann
agus	agus
\n	\n
do	do
stath	stoith
idir	idir
phréamhacha	fhréamhacha
agus	agus
eile	eile
aníos	aníos
as	as
an dtalamh	an talamh
é	é
.	.
\n	\n
Do	Do
chas	chas
Máirtín	Máirtín
scuthaire	scuthaire
eile	eile
.	.
D'oscail	D'oscail
na	na
méireanna	méara
\n	\n
ó n-a	óna
chéile	chéile
gur	gur
thuit	thit
an	an
crann	crann
uatha	uatha
ar	ar
an dtalamh	an talamh
.	.
D'fhéach	D'fhéach
\n	\n
Seán	Seán
ar	ar
an	an
gcrann	gcrann
.	.
Bhí	Bhí
na	na
préamhacha	fréamhacha
go	go
fairsing	fairsing
agus	agus
\n	\n
go	go
righin	righin
agus	agus
an	an
crann	crann
féin	féin
go	go
téagartha	téagartha
agus	agus
go	go
craobhach	craobhach
.	.
\n	\n
\n	\n
“	“
‘	‘
Lugh	Lugh
Lámh-láidir	Lámh láidir
’	’
ba	ba
cheart	cheart
a	a
bhaisteadh	bhaisteadh
air	air
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
.	.
\n	\n
\n	\n
Níor dhein	Ní dhearna
Máirtín	Máirtín
ach	ach
gáire	gáire
a	a
chur	chur
as	as
agus	agus
an	an
róbot	róbot
\n	\n
a	a
chur	chur
ag	ag
gluaiseacht	gluaiseacht
arís	arís
.	.
Níorbh	Níorbh
fhada	fhada
go	go
dtángadar	dtángadar
go	go
\n	\n
bruach	bruach
na	na
fairrge	farraige
.	.
Chonnaic	Chonaic
Brian	Brian
gaineamh	gaineamh
na	na
trágha	trá
ag	ag
\n	\n
glioscarnaigh	glioscarnach
mar	mar
ar	ar
lonnruigh	lonraigh
an	an
solas	solas
uirthe	uirthi
.	.
Chuir	Chuir
\n	\n
Seán	Seán
cogar	cogar
i	i
gcluais	gcluais
leis	leis
.	.
\n	\n
\n	\n
“	“
Tá	Tá
súil	súil
le	le
Dia	Dia
agam	agam
gur	gur
féidir	féidir
leis	leis
é	é
chasadh	chasadh
thar n-ais	ar ais
,	,
”	”
\n	\n
ar	ar
seisean	seisean
,	,
“	“
nó	nó
is	is
isteach	isteach
sa	sa
bhfairrge	bhfarraige
a	a
raghaidh	rachaidh
\n	\n
sé	sé
,	,
agus	agus
báthfar	báfar
sinn	sinn
go	go
léir	léir
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
Máirtín	Máirtín
ina	ina
sheasamh	sheasamh
sa	sa
bhfuinneóig	bhfuinneog
agus	agus
é	é
ag	ag
\n	\n
faire	faire
,	,
ach	ach
níor	níor
chuir	chuir
sé	sé
cosc	cosc
leis	leis
an	an
róbot	róbot
nuair	nuair
a	a
shiubhail	shiúil
\n	\n
sé	sé
isteach	isteach
sa	sa
bhfairrge	bhfarraige
féin	féin
.	.
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
\n	\n
“	“
Hé	Hé
,	,
”	”
arsa	arsa
Seán	Seán
ós árd	os ard
,	,
“	“
féach	féach
romhat	romhat
.	.
Fliuchfar	Fliuchfar
\n	\n
do	do
pheata	pheata
mara	mura
ndeinir	ndearna tú
é	é
do	do
chosc	chosc
.	.
”	”
\n	\n
\n	\n
Níor dhein	Ní dhearna
Máirtín	Máirtín
ach	ach
gáire	gáire
eile	eile
a	a
chur	chur
as	as
,	,
agus	agus
do	do
\n	\n
lean	lean
an	an
róbot	róbot
air	air
agus	agus
é	é
ag	ag
dul	dul
níos	níos
doimhne	doimhne
sa	sa
bhfairrge	bhfarraige
\n	\n
le	le
gach	gach
coiscéim	coiscéim
d'á	dá
dtugadh	dtugadh
sé	sé
.	.
Níorbh	Níorbh
fhada	fhada
go	go
raibh	raibh
an	an
\n	\n
t-uisce	t-uisce
ós cionn	os cionn
a	a
bhaithis	bhaithise
.	.
Ach	Ach
níor	níor
chuir	chuir
san	sin
stop	stop
leis	leis
.	.
\n	\n
Bhí	Bhí
an	an
dá	dá
sholas	sholas
ag	ag
lonnradh	lonradh
ina	ina
thosach	thosach
agus	agus
ag	ag
léiriú	léiriú
na	na
\n	\n
slighe	slí
roimis	roimhe
.	.
Chonnaic	Chonaic
Brian	Brian
na	na
carraigreacha	carraigeacha
ar	ar
ghrinneall	ghrinneall
\n	\n
Na	Na
fairrge	farraige
agus	agus
iad	iad
clúduighthe	clúdaithe
le	le
feamanaigh	feamanaigh
agus	agus
le	le
\n	\n
sliogáin	sliogáin
.	.
Chonnaic	Chonaic
sé	sé
na	na
héisc	héisc
ag	ag
scéinnt	scéinnt
tríd	tríd
an	an
sáile	sáile
.	.
\n	\n
Bhí	Bhí
rud	rud
i	i
bhfuirm	bhfoirm
teine	tine
ghealáin	ghealáin
ar	ar
chuid	chuid
de sna	de na
héisc	héisc
,	,
agus	agus
\n	\n
d'fhágaidís	d'fhágaidís
mar	mar
a	a
bheadh	bheadh
bóithríní	bóithríní
geala	geala
sa	sa
bhfairrge	bhfarraige
ina	ina
\n	\n
ndiaidh	ndiaidh
aniar	aniar
.	.
Ba	Ba
bhreágh	bhreá
leis	leis
an	an
mbeirt	mbeirt
gharsún	gharsún
bheith	bheith
ag	ag
\n	\n
féachaint	féachaint
ortha	orthu
.	.
\n	\n
\n	\n
Do	Do
stad	stad
an	an
róbot	róbot
go	go
hobann	tobann
agus	agus
do	do
shuathuigh	shuathuigh
é	é
féin	féin
\n	\n
ar	ar
nós	nós
duine	duine
a	a
bheadh	bheadh
ad	i do
iarraidh	iarraidh
siubhal	siúl
agus	agus
é	é
ag	ag
teip	teip
air	air
\n	\n
a	a
chos	chos
a	a
árdú	ardú
.	.
\n	\n
\n	\n
“	“
Cad	Cad
so	seo
,	,
cad	cad
so	seo
?	?
”	”
arsa	arsa
Seán	Seán
;	;
“	“
Cad	Cad
tá	tá
ar	ar
an	an
\n	\n
bhfear	bhfear
mór	mór
?	?
”	”
\n	\n
\n	\n
“	“
Tá	Tá
rud	rud
éigin	éigin
tar	tar
éis	éis
dul	dul
i n-achrann	in achrann
ann	ann
?	?
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
,	,
agus	agus
do	do
scéith	sceith
sé	sé
an	an
solas	solas
síos	síos
uaidh	uaidh
go	go
díreach	díreach
\n	\n
ionnus	ionas
go	go
raibh	raibh
radharc	radharc
aca	acu
ar	ar
chosa	chosa
an	an
róboit	róboit
.	.
Chonnacadar	Chonaiceadar
\n	\n
an	an
rud	rud
casta	casta
timcheall	timpeall
ar	ar
a	a
chois	chois
chlé	chlé
mar	mar
a	a
bheadh	bheadh
téad	téad
\n	\n
mhaith	mhaith
láidir	láidir
ann	ann
.	.
\n	\n
\n	\n
“	“
Ta	Tá
sé	sé
tar	tar
éis	éis
dul	dul
i n-achrann	in achrann
sa	sa
bhfeamanaigh	bhfeamanaigh
,	,
”	”
\n	\n
arsa	arsa
Sean	Sean
.	.
\n	\n
\n	\n
___MANANPH_00014___	___MANANPH_00014___
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
fheamanach	fheamanach
é	é
sin	sin
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Rud	Rud
\n	\n
beo	beo
atá	atá
ann	ann
.	.
”	”
\n	\n
\n	\n
B'fhíor	B'fhíor
dó	dó
.	.
Do bhain	Bhain
an	an
rud	rud
ionfairt	únfairt
as	as
féin	féin
agus	agus
\n	\n
do	do
chas	chas
géag	géag
eile	eile
timcheall	timpeall
ar	ar
an	an
gcois	gcois
.	.
\n	\n
\n	\n
“	“
Ceann	Ceann
de sna	de na
Cráidhmí	Cráidhmí
atá	atá
ann	ann
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Má's	Más
Cráidhmí	Cráidhmí
é	é
sin	sin
,	,
’	’
arsa	arsa
Brian	Brian
,	,
“	“
níl	níl
aon	aon
\n	\n
deallramh	dealramh
aige	aige
leis	leis
na	na
Cráidhmí	Cráidhmí
a	a
chonnac-sa	chonaic mise
an	an
oidhche	oíche
\n	\n
eile	eile
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
Cráidhmí	Cráidhmí
é	é
sin	sin
,	,
”	”
arsa	arsa
Nící	Nící
,	,
“	“
ac	ag
árrachtach	arracht
ocht	ocht
-	-
\n	\n
gcosach	gcosach
.	.
”	”
\n	\n
\n	\n
“	“
Pé	Pé
rud	rud
é	é
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
caithfimíd	caithfimid
a	a
ghreim	ghreim
a	a
\n	\n
bhogadh	bhogadh
.	.
”	”
\n	\n
\n	\n
Do	Do
chas	chas
sé	sé
ceann	ceann
de sna	de na
scuthairí	scuthairí
.	.
Do	Do
chrom	chrom
an	an
\n	\n
róbot	róbot
síos	síos
beagáinín	beagáinín
,	,
agus	agus
rug	rug
ar	ar
an	an
árrachtach	arrachtach
ina	ina
dhá	dhá
\n	\n
láimh	láimh
.	.
Annsan	Ansin
is	is
eadh	ea
a	a
bhí	bhí
an	an
tarraing	tarraingt
agus	agus
an	an
stracadh	sracadh
ann	ann
.	.
\n	\n
Do	Do
chas	chas
an	an
