source	target
dá	dá
mbeadh	mbeadh
amhras	amhras
dá	dá
luighead	laghad
aige	aige
gur	gur
droch-fhuadar	drochfhuadar
a	a
bhí	bhí
\n	\n
fútha	fúthu
,	,
agus	agus
le n-a	lena
linn	linn
sin	sin
do	do
mhothuigh	mhothaigh
sé	sé
mar	mar
a	a
bheadh	bheadh
\n	\n
méireanna	méara
fuara	fuara
ag	ag
stathad	stathad
a	a
chroidhe	chroí
.	.
Bhí	Bhí
sé	sé
mar	mar
a	a
\n	\n
bheadh	bheadh
duine	duine
gan	gan
anam	anam
gan	gan
anál	anáil
agus	agus
é	é
ag	ag
éisteacht	éisteacht
leis	leis
\n	\n
na	na
freagraí	freagraí
a	a
bhí	bhí
ag	ag
Seán	Seán
á	á
dtabhairt	dtabhairt
ar	ar
cheisteanna	cheisteanna
an	an
\n	\n
Árd-Mháighistir	Árd-Mháighistir
.	.
\n	\n
\n	\n
Bhí	Bhí
sé	sé
ag	ag
dul	dul
dian	dian
go	go
leor	leor
ar	ar
Sheán	Sheán
bocht	bocht
cúrsaí	cúrsaí
\n	\n
eiteallóireachta	eiteallóireachta
a	a
mhíniú	mhíniú
i	i
dteangain	dteanga
Mhanannáin	Mhanannáin
,	,
agus	agus
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
ba	ba
mhinic	mhinic
é	é
ag	ag
tochas	tochas
a	a
chinn	chinn
agus	agus
é	é
ad	i do
iarraidh	iarraidh
cuimhneamh	cuimhneamh
ar	ar
\n	\n
na	na
focail	focail
a	a
mhíneóchadh	mhíneodh
a	a
scéaL	scéal
do'n	don
chuideachtain	chuideachta
.	.
Caithfear	Caithfear
\n	\n
a	a
admháil	admháil
gur dhein	go ndearna
sé	sé
eascaine	eascaine
nó	nó
dhó	dhó
fé n-a	faoina
anál	anáil
i	i
\n	\n
gcaitheamh	gcaitheamh
an	an
cheistiúcháin	cheistiúcháin
.	.
\n	\n
\n	\n
Nuair	Nuair
a	a
bhí	bhí
Seán	Seán
ceistighthe	ceistithe
scrúduighthe	scrúduithe
go	go
maith	maith
aige	aige
\n	\n
d'iompuigh	d'iompaigh
an	an
tárd-Mháighistir	tárd-Mháighistir
ar	ar
Mháirtín	Mháirtín
agus	agus
Do labhair	Labhair
\n	\n
go	go
tláth	tláith
leis	leis
.	.
Do	Do
cheistigh	cheistigh
sé	sé
é	é
i	i
dtaobh	dtaobh
cúrsaí	cúrsaí
\n	\n
aibhleise	aibhleise
,	,
agus	agus
d'fhiafruigh	d'fhiafraigh
de	de
an	an
bhfeaca	bhfaca
sé	sé
riamh	riamh
fáinne	fáinne
\n	\n
cosanta	cosanta
timcheall	timpeall
ar	ar
chathair	chathair
fé	faoi
mar	mar
a	a
bhí	bhí
timcheall	timpeall
ar	ar
an	an
\n	\n
gcathair	gcathair
sin	sin
.	.
D'admhuigh	D'admhaigh
Máirtín	Máirtín
ná feaca	nach bhfaca
sé	sé
riamh	riamh
a	a
\n	\n
leithéid	leithéid
agus	agus
gur	gur
thuig	thuig
sé	sé
gurbh	gurbh
amhlaidh	amhlaidh
a	a
bhí	bhí
comhacht	cumhacht
éigin	éigin
sa	sa
\n	\n
talamh	talamh
a	a
theilgeadh	theilgean
siar	siar
éinne	aon duine
a	a
chuireadh	chuireadh
cos	cos
air	air
.	.
Dubhairt	Dúirt
\n	\n
sé	sé
nár	nár
thuig	thuig
sé	sé
cad	cad
é	é
an	an
saghas	saghas
comhachta	cumhachta
a	a
bhí	bhí
ann	ann
,	,
marar	murar
\n	\n
chomhacht	chumhacht
aibhléiseach	aibhléiseach
é	é
,	,
agus	agus
ná	nach
féidir	féidir
sé	sé
ó	ó
thalamh	thalamh
an	an
domhain	domhain
\n	\n
conus	conas
a	a
cuireadh	cuireadh
an	an
chomhacht	chumhacht
san	sin
i	i
bhfeidhm	bhfeidhm
ar	ar
an dtalamh	an talamh
.	.
\n	\n
\n	\n
D'fhiafruigh	D'fhiafraigh
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
de	de
cad	cad
é	é
an	an
chúis	chúis
\n	\n
gur	gur
teastuigh	tástáil
uaidh	uaidh
dul	dul
isteach	isteach
i	i
dtigh	dtigh
na	na
haibhléise	haibhléise
an	an
Lá	Lá
\n	\n
fé	faoi
dheire	dheireadh
.	.
Do	Do
chaoluigh	chaolaigh
sé	sé
a	a
shúile	shúile
le	le
linn	linn
na	na
ceiste	ceiste
sin	sin
\n	\n
a	a
chur	chur
,	,
agus	agus
thuig	thuig
an	an
réaltóir	réaltóir
go	go
raibh	raibh
tábhacht	tábhacht
fé	faoi
leith	leith
ag	ag
\n	\n
baint	baint
leis	leis
an	an
bhfreagra	bhfreagra
a	a
thabharsadh	thabharsadh
.	.
Máirtín	Máirtín
air	air
.	.
\n	\n
“	“
Tuigtear	Tuigtear
dom	dom
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
go	go
bhfuil	bhfuil
ana-dhul	an-dul
\n	\n
chun	chun
cinn	cinn
déanta	déanta
agaibh-se	agaibhse
i	i
gcúrsaí	gcúrsaí
aibhléise	aibhléise
.	.
Tá	Tá
buaidhte	buaite
\n	\n
glan	glan
agaibh	agaibh
ar	ar
mhuintir	mhuintir
mo	mo
thíre	thíre
féin	féin
san	san
ealadhain	ealaín
sin	sin
.	.
\n	\n
Do	Do
theastuigh	theastaigh
uaim	uaim
labhairt	labhairt
leis	leis
na	na
heolgaigh	heolach
leigheanta	léannta
\n	\n
atá	atá
i	i
mbun	mbun
tighe	tí
na	na
haibhléise	haibhléise
annso	anseo
féachaint	féachaint
ar	ar
bh'é	ba é
a	a
\n	\n
dtoil	dtoil
cuid	cuid
d'á	dá
sár-eolas	sáreolas
féin	féin
a	a
thabhairt	thabhairt
dom	dom
le	le
breith	breith
thar n-ais	ar ais
chun	chun
mo	mo
mhuintire	mhuintire
féin	féin
.	.
”	”
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
D'fheach	D'fhéach
na	na
fir	fir
ar	ar
a	a
chéile	chéile
nuair	nuair
a	a
chualadar	chualadar
an	an
freagra	freagra
\n	\n
san	sin
,	,
ach	ach
ní	ní
raibh	raibh
fhios	fhios
ag	ag
an	an
réaltóir	réaltóir
ar	ar
thaithn	thaitin
sé	sé
leo	leo
nó	nó
\n	\n
nár	nár
thaitn	thaitin
.	.
Do chuir	Chuir
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
deire	deireadh
leis	leis
an	an
\n	\n
agallaimh	agallaimh
go	go
luath	luath
ina	ina
dhiaidh	dhiaidh
san	sin
,	,
agus	agus
thug	thug
órdú	ordú
do'n	don
\n	\n
gárda	garda
iad	iad
a	a
sheoladh	sheoladh
amach	amach
as	as
an	an
halla	halla
.	.
Dhein	Rinne
an	an
gárda	garda
\n	\n
amhlaidh	amhlaidh
.	.
Do	Do
sheol	sheol
sé	sé
iad	iad
isteach	isteach
i	i
seomra	seomra
bheag	bheag
a	a
bhí	bhí
\n	\n
leasmuig	leasmuig
de'n	den
halla	halla
,	,
agus	agus
dubhairt	dúirt
leo	leo
fanacht	fanacht
ann	ann
.	.
\n	\n
\n	\n
“	“
Nách	Nach
deas	deas
cneasta	cneasta
an	an
fear	fear
an	an
tÁ	Tá
.	.
-	-
Mh	Mh
.	.
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
Ní	Níor
thug	thug
an	an
bheirt	bheirt
eile	eile
aon	aon
fhreagra	fhreagra
air	air
.	.
Chuaidh	Chuaigh
Brian	Brian
\n	\n
anonn	anonn
chun	chun
na	na
fuinneóige	fuinneoige
agus	agus
do	do
sheas	sheas
annsúd	ansiúd
ag	ag
\n	\n
féachaint	féachaint
amach	amach
.	.
\n	\n
“	“
An dtug	Ar thug
sibh	sibh
Ámón	Ámón
fé ndeara	faoi deara
?	?
”	”
arsa	arsa
an	an
réaltóir	réaltóir
\n	\n
i	i
gceann	gceann
tamaill	tamaill
.	.
(	(
Ámón	Ámón
ab	ab
ainm	ainm
do'n	don
tsean-ollamh	seanollamh
.	.
)	)
\n	\n
“	“
Bhí	Bhí
a	a
dhá	dhá
láimh	lámh
ar	ar
crith	crith
agus	agus
gach	gach
aon	aon
bhraon	bhraon
alluis	allais
leis	leis
.	.
”	”
\n	\n
\n	\n
“	“
Chonnac	Chonaic
é	é
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Bhí	Bhí
eagla	eagla
air	air
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
t-eagla	eagla
a	a
bheadh	bheadh
air	air
?	?
”	”
arsa	arsa
Seán	Seán
agus	agus
\n	\n
árd-iongnadh	ardionadh
air	air
.	.
\n	\n
\n	\n
“	“
An	An
amhlaidh	amhlaidh
nár	nár
thuigis	thuig tú
cad	cad
a	a
bhí	bhí
ar	ar
siubhal	siúl
annsan	ansin
\n	\n
istigh	istigh
?	?
”	”
arsa	arsa
Máirtín	Máirtín
leis	leis
.	.
\n	\n
\n	\n
“	“
Cad	Cad
a	a
bheadh	bheadh
ar	ar
siubhal	siúl
ach	ach
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
ár	ár
\n	\n
gceistiú	gceistiú
agus	agus
sinne	sinne
ag	ag
tabhairt	tabhairt
gach	gach
aon	aon
eolais	eolais
dó	dó
?	?
”	”
\n	\n
\n	\n
“	“
Bíodh	Bíodh
fhios	fhios
agat	agat
,	,
á	á
a	a
dhuine	dhuine
,	,
go	go
rabhais	raibh tú
ós comhair	os comhair
\n	\n
cúirte	cúirte
ó	ó
Chianaibh-cúirt	Chianaibh-cúirt
a	a
tugadh	tugadh
le	le
chéiLe	chéile
d'aon	d'aon
ghnó	ghnó
chun	chun
\n	\n
sinne	sinne
a	a
thriail	thriail
.	.
B'é	Ba é
an	an
tárd-Mháighistir	tárd-Mháighistir
an	an
breitheamh	breitheamh
agus	agus
\n	\n
an	an
chuid	chuid
eile	eile
aca	acu
an	an
coiste	coiste
dáréag	dáréag
,	,
agus	agus
tá	tá
siad	siad
ag	ag
cur	cur
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
\n	\n
is	is
ag	ag
cúiteamh	cúiteamh
annsan	ansin
istigh	istigh
féachaint	féachaint
cioca	cé acu
saor-bhreith	saor-bhreith
\n	\n
nó	nó
daor-bhreith	daorbhreith
a	a
tabharsar-orainn	tabharsar-orainn
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
cad	cad
é	é
an	an
choir	choir
atá	atá
aca	acu
le	le
cur	cur
inár	inár
leith	leith
?	?
”	”
\n	\n
\n	\n
“	“
Is	Is
dóigh	dóigh
Leo	Leo
gur	gur
spiairí	spiairí
sinn	sinn
nó	nó
go	go
bhfuilimíd	bhfuilimid
ar	ar
\n	\n
tí	tí
a	a
ndíoghbhála	ndíobhála
ar	ar
chuma	chuma
éigin	éigin
.	.
Is	Is
léir	léir
nár	nár
i	i
gcreideadar	gcreideadar
\n	\n
focal	focal
de sna	de na
cúntaisí	cuntais
a	a
thugamar	thugamar
dóibh	dóibh
.	.
Má	Má
cheapann	cheapann
\n	\n
siad	siad
gur	gur
baoghal	baol
dóibh	dóibh
sinn	sinn
,	,
nó	nó
má's	más
dóigh	dóigh
leo	leo
gur	gur
chun	chun
\n	\n
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
dóibh	dóibh
a	a
thángamar	thángamar
annso	anseo
.	.
.	.
.	.
.	.
”	”
Do	Do
\n	\n
stad	stad
sé	sé
agus	agus
d'fhág	d'fhág
an	an
abairt	abairt
gan	gan
críochnú	críochnú
.	.
“	“
Cuirfear	Cuirfear
\n	\n
chun	chun
báis	báis
go	go
místhrócaireach	místhrócaireach
sinn	sinn
,	,
”	”
an	an
focal	focal
a	a
bhí	bhí
ar	ar
bharr	bharr
\n	\n
a	a
theangan	theanga
aige	aige
ach	ach
níor	níor
leig	lig
sé	sé
an	an
focal	focal
thar	thar
a	a
bhéal	bhéal
.	.
Ach	Ach
\n	\n
is	is
maith	maith
a	a
thuig	thuig
an	an
bheirt	bheirt
eile	eile
an	an
rud	rud
a	a
bhí	bhí
ina	ina
aigne	aigne
.	.
\n	\n
\n	\n
“	“
B'fhéidir	B'fhéidir
ná	ná
déanfar	déanfar
linn	linn
ach	ach
sinn	sinn
a	a
Chur	Chur
thar n-ais	ar ais
\n	\n
abhaile	abhaile
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
“	“
Ní	Ní
féidir	féidir
dúinn	dúinn
dul	dul
thar n-ais	ar ais
go	go
ceann	ceann
míosa	míosa
,	,
”	”
\n	\n
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Nách	Nach
cuimhin	cuimhin
leat	leat
an	an
méid	méid
adubhart	a dúirt mé
\n	\n
leat	leat
agus	agus
sinn	sinn
ag	ag
teacht	teacht
annso	anseo
?	?
”	”
\n	\n
\n	\n
“	“
Dubhrais	Dúirt tú
nách	nach
mór	mór
dúinn	dúinn
an	an
domhan	domhan
a	a
bheith	bheith
romhainn	romhainn
\n	\n
amach	amach
nuair	nuair
a	a
bheimís	bheimis
ag	ag
filleadh	filleadh
air	air
,	,
i	i
dtreo	dtreo
is	is
go	go
\n	\n
gcomáinfidh	dtiomáinfidh
luas	luas
Mhanannáin	Mhanannáin
thar n-ais	ar ais
sinn	sinn
.	.
"	"
\n	\n
\n	\n
“	“
Ní	Ní
bheidh	bheidh
an	an
domhan	domhan
romhainn	romhainn
amach	amach
ar	ar
a	a
chúrsa	chúrsa
\n	\n
timcheall	timpeall
na	na
gréine	gréine
go	go
ceann	ceann
míosa	míosa
.	.
”	”
\n	\n
\n	\n
Leis	Leis
sin	sin
do chuir	chuir
Brian	Brian
liúgh	liú
as	as
le	le
háthas	háthas
.	.
\n	\n
“	“
Féach	Féach
na	na
saighdiúirí	saighdiúirí
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tagaidh	Tagaigí
annso	anseo
\n	\n
go	go
bhfeicidh	bhfeice
sibh	sibh
na	na
saighdiúirí	saighdiúirí
.	.
”	”
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
Anonn	Anonn
leis	leis
an	an
dtriúr	dtriúr
eile	eile
chun	chun
na	na
fuinneóige	fuinneoige
.	.
Bhí	Bhí
\n	\n
díorma	díorma
saighdiúir	saighdiúir
ina	ina
seasamh	seasamh
i	i
nthaon	nthaon
líne	líne
amháin	amháin
ós comhair	os comhair
\n	\n
an	an
tige	tí
,	,
éide	éide
gheaL-daithte	ghealdaite
ar	ar
gach	gach
duine	duine
aca	acu
,	,
agus	agus
airm	airm
\n	\n
i	i
láimh	láimh
gach	gach
saighdiúra	saighdiúra
.	.
agus	agus
oifigeach	oifigeach
ina	ina
sheasamh	sheasamh
ar	ar
a	a
\n	\n
n-aghaidh	n-aghaidh
amach	amach
.	.
Ní	Ní
dubhairt	dúirt
éinne	aon duine
de'n	den
triúr	triúr
focal	focal
ach	ach
\n	\n
do	do
chas	chas
Seán	Seán
a	a
dhá	dhá
ordóig	ordóg
síos	síos
chun	chun
na	na
talmhan	talún
.	.
Thuig	Thuig
an	an
\n	\n
bheirt	bheirt
eile	eile
é	é
chomh	chomh
maith	maith
agusdá	agusdá
labhradh	labhraíodh
sé	sé
.	.
Sé	Is é
rud	rud
a	a
bhí	bhí
\n	\n
aige	aige
á	á
rádh	rá
leo	leo
ná	ná
:	:
“	“
Tá	Tá
deire	deireadh
linn	linn
.	.
”	”
\n	\n
