source	target
sheoda	sheoda
ó'n	ón
Árd-Mháighistir	Árd-Mháighistir
,	,
”	”
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Tabharfad	Tabharfaidh mé
a	a
leath	leath
dhuit	duit
nuair	nuair
a	a
bhainfimíd	bhainfimid
\n	\n
amach	amach
Éire	Éire
.	.
”	”
\n	\n
\n	\n
“	“
Deinimís	Déanaimis
a	a
bhfuil	bhfuil
againn	againn
a	a
roinnt	roinnt
go	go
comhthrom	cothrom
\n	\n
ar	ar
an	an
dtriúr	dtriúr
againn	againn
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
Agus	Agus
is	is
mar	mar
sin	sin
a	a
dheineadar	rinneadar
é	é
.	.
\n	\n
\n	\n
*	*
*	*
*	*
*	*
*	*
*	*
*	*
*	*
*	*
\n	\n
\n	\n
Mí	Mí
ina	ina
dhiaidh	dhiaidh
san	sin
chonnaic	chonaic
na	na
hoibridhthe	hoibrithe
san	san
aer-phort	aerfort
\n	\n
i	i
mBaile	mBaile
Uí	Uí
Choileáin	Choileáin
an	an
t-eiteallán	t-eitleán
ag	ag
ísliú	ísliú
ar	ar
an	an
mbán	mbán
\n	\n
chúcha	chucu
agus	agus
an	an
triúr	triúr
fear	fear
agus	agus
an	an
garsún	garsún
ag	ag
túirling	tuirlingt
de	de
.	.
\n	\n
Rith	Rith
duine	duine
aca	acu
anall	anall
chúcha	chucu
.	.
\n	\n
\n	\n
“	“
Fáilte	Fáilte
romhaibh	romhaibh
thar n-ais	ar ais
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Bhí	Bhí
\n	\n
imshníomh	imní
ag	ag
teacht	teacht
orainn	orainn
nuair	nuair
ná	nach
fuarthas	fuarthas
scéal	scéal
ná	ná
\n	\n
duain	duan
uaibh	ó
ó	ó
shoin	shin
.	.
Ach	Ach
is	is
léir	léir
dom	dom
gur	gur
bhain	bhain
sibh	sibh
amach	amach
\n	\n
an	an
Mol	Mol
Thuaidh	Thuaidh
gan	gan
aon	aon
óspairt	óspairt
,	,
bail	bail
ó	ó
Dhia	Dhia
oraibh	oraibh
.	.
”	”
\n	\n
\n	\n
D'fhéach	D'fhéach
an	an
triúr	triúr
fear	fear
ar	ar
a	a
chéile	chéile
agus	agus
dheineadar	rinneadar
\n	\n
gáire	gáire
.	.
\n	\n
\n	\n
“	“
Ní	Ní
chreidfidh	chreidfidh
sé	sé
seo	seo
go bráth	go brách
nách	nach
ag	ag
an	an
Mol	Mol
Thuaidh	Thuaidh
\n	\n
a	a
bhíomar	bhíomar
,	,
”	”
arsa	arsa
Séan	Séan
.	.
“	“
Truagh	Trua
ná féadfaimís	nach bhféadfaimis
Lugh	Lugh
\n	\n
Lámh-fhada	Lámhfhada
a	a
thabhairt	thabhairt
abhaile	abhaile
linn	linn
.	.
Cad	Cad
iad	iad
an	an
dá	dá
shúil	shúil
a	a
\n	\n
thiocfadh	thiocfadh
dom'	do mo
dhuine	dhuine
dá	dá
bhfeiceadh	bhfeiceadh
sé	sé
é	é
ag	ag
túirling	tuirlingt
de'n	den
\n	\n
eiteallán	eitleán
i n-éinfheacht	in éineacht
linn	linn
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
gach	gach
aon	aon
léim	léim
ag	ag
Brian	Brian
ar	ar
an dtalamh	an talamh
féachaint	féachaint
\n	\n
cad	cad
é	é
an fhaid	an fad
a	a
fhéadfadh	fhéadfadh
sé	sé
dul	dul
.	.
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Ní	Ní
féidir	féidir
dom	dom
léim	léim
reatha	reatha
a	a
chaitheamh	chaitheamh
san	san
áit	áit
seo	seo
\n	\n
i n-aon	in aon
chor	chor
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Mothuighim	Mothaím
mé	mé
féin	féin
chomh	chomh
trom	trom
\n	\n
le	le
cloich	cloch
.	.
Ach	Ach
mar	mar
sin	sin
féin	féin
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
is	is
fearr	fearr
d'áit	d'áit
\n	\n
é	é
ná	ná
tír	tír
na	na
gCráidhmí	gCráidhmí
.	.
”	”
\n	\n
\n	\n
“	“
A	A
bhuidhe	bhuí
le	le
Dia	Dia
sinn	sinn
a	a
bheith	bheith
tagaithe	tagtha
thar n-ais	ar ais
slán	slán
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
A	A
bhuidhe	bhuí
le	le
Dia	Dia
sinn	sinn
a	a
bheith	bheith
i	i
dtír	dtír
ná fuil	nach bhfuil
Árd	Ard
-	-
\n	\n
Mháighistir	Mháistir
ná	ná
Deachtóir	Deachtóir
uirthe	uirthi
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Is	Is
\n	\n
measa	measa
iad-san	iadsan
ná	ná
na	na
Cráidhmí	Cráidhmí
féin	féin
.	.
”	”
\n	\n
