source	target
árrachtach	arrachtach
a	a
bhí	bhí
agh	agh
\n	\n
teacht	teacht
,	,
i	i
dar	dar
leo	leo
,	,
chun	chun
iad	iad
d'alpadh	d'alpadh
.	.
\n	\n
\n	\n
“	“
An	An
ina	ina
chodladh	chodladh
ata	atá
se	sé
?	?
”	”
arsa	arsa
Nící	Nící
i	i
gceann	gceann
tamaill	tamaill
.	.
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
\n	\n
Ba	Ba
léir	léir
ná raibh	nach raibh
sé	sé
ag	ag
déanamh	déanamh
aon	aon
iarrachta	iarrachta
ar	ar
é	é
\n	\n
féin	féin
a	a
stiúradh	stiúradh
,	,
ach	ach
é	é
á	á
chaitheamh	chaitheamh
anonn	anonn
is	is
anall	anall
ar	ar
bharr	bharr
\n	\n
na	na
dtonn	dtonn
mar	mar
a	a
bheadh	bheadh
rud	rud
marbh	marbh
ann	ann
.	.
\n	\n
\n	\n
D'fhan	D'fhan
an	an
bheirt	bheirt
gan	gan
chorruighe	chorraí
agus	agus
a	a
gcroidhe	gcroí
ina	ina
\n	\n
mbéal	mbéal
aca	acu
ar	ar
eagla	eagla
go	go
bhfeicidís	bhfeicidís
an	an
muineál	muineál
fada	fada
ag	ag
\n	\n
éirghe	éirí
aníos	aníos
as	as
an	an
sliogán	sliogán
agus	agus
an	an
aghaidh	aghaidh
ghránda	ghránna
go n-a	gona
\n	\n
súile	súile
beaga	beaga
millteacha	millteacha
ag	ag
glinneamhaint	glinniúint
ortha	orthu
.	.
Ach	Ach
níor	níor
\n	\n
éirigh	éirigh
aon	aon
cheann	cheann
aníos	aníos
as	as
an	an
sliogán	sliogán
,	,
ach	ach
é	é
á	á
sheoladh	sheoladh
ar	ar
\n	\n
bharr	bharr
na	na
dtonn	dtonn
mar	mar
a	a
bheadh	bheadh
rud	rud
gan	gan
anam	anam
.	.
\n	\n
\n	\n
“	“
Is	Is
dóigh	dóigh
liom	liom
gur	gur
marbh	marbh
atá	atá
se	sé
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Ní	Ní
deirim	deirim
ná	ná
go	go
bhfuil	bhfuil
an	an
ceart	ceart
agat	agat
,	,
”	”
arsa	arsa
an	an
\n	\n
garsún	garsún
eile	eile
.	.
\n	\n
\n	\n
Fé	Faoi
dheire	dheireadh
do	do
caitheadh	caitheadh
an	an
Cráidhmí	Cráidhmí
i gcoinnibh	i gcoinne
na	na
carraige	carraige
\n	\n
agus	agus
chonnacadar	chonaiceadar
ná raibh	nach raibh
ann	ann
ach	ach
an	an
sliogán	sliogán
folamh	folamh
.	.
\n	\n
Ba	Ba
mhór	mhór
an	an
fhuascailt	fhuascailt
é	é
.	.
Do	Do
chuimil	chuimil
Brian	Brian
an	an
t-allus	t-allas
\n	\n
d'á	dá
bhaitheas	bhaithis
agus	agus
do	do
ghaibh	ghabh
buidheachas	buíochas
le	le
Dia	Dia
a	a
thug	thug
slán	slán
as	as
\n	\n
an	an
gcontabhairt	gcontúirt
sin	sin
iad	iad
.	.
\n	\n
\n	\n
Ach	Ach
bhí	bhí
contabhairt	contúirt
eile	eile
ann	ann
agus	agus
gan	gan
aon	aon
tslighe	slí
aca	acu
\n	\n
chun	chun
é	é
do	do
sheachaint	sheachaint
.	.
Bhí	Bhí
an	an
fhairrge	fharraige
ag	ag
líonadh	líonadh
go	go
tapaidh	tapa
\n	\n
agus	agus
an	an
charraig	charraig
ar	ar
a	a
rabhadar	rabhadar
ina	ina
seasamh	seasamh
ba	ba
ghearr	ghearr
go	go
\n	\n
mbeadh	mbeadh
sí	sí
fé	faoi
uisce	uisce
.	.
Chuimhnigh	Chuimhnigh
Brian	Brian
ar	ar
an	an
gCráidhmí	gCráidhmí
.	.
\n	\n
\n	\n
“	“
Tabhair	Tabhair
dhom	dom
do	do
lámh	lámh
,	,
”	”
ar	ar
seisean	seisean
le	le
Nící	Nící
.	.
\n	\n
\n	\n
Rug	Rug
sé	sé
greim	greim
dlúth	dlúth
ar	ar
an	an
láimh	láimh
ina	ina
láimh	láimh
féin	féin
,	,
agus	agus
\n	\n
rug	rug
ar	ar
an	an
gCráidhmí	gCráidhmí
sa	sa
láimh	láimh
eile	eile
.	.
Do	Do
bhog	bhog
an	an
sliogán	sliogán
\n	\n
leis	leis
go	go
héascaidh	héasca
agus	agus
do tharraing	tharraing
sé	sé
suas	suas
i gcoinnibh	i gcoinne
na	na
\n	\n
carraige	carraige
é	é
.	.
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Iompuighimís	Iompaímis
é	é
seo	seo
taobh	taobh
síos	síos
suas	suas
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
A	A
sé	sé
teann	teann
láidir	láidir
agus	agus
coinneochaidh	coinneoidh
sé	sé
an	an
bheirt	bheirt
againn	againn
\n	\n
ar	ar
snámh	snámh
ar	ar
bharr	bharr
na	na
fairrge	farraige
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
an	an
sliogán	sliogán
chomh	chomh
mór	mór
chomh	chomh
leathan	leathan
le	le
currach	curach
,	,
agus	agus
\n	\n
bhí	bhí
muirighin	muirín
a	a
lámh	lámh
ann	ann
ach	ach
d'éirigh	d'éirigh
leo	leo
é	é
d'iompódh	d'iompódh
agus	agus
é	é
\n	\n
chur	chur
ar	ar
snámh	snámh
ar	ar
a	a
dhrom	dhroim
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
t-ádh	t-ádh
linn	linn
,	,
”	”
arsa	arsa
Brian	Brian
,	,
agus	agus
chuir	chuir
sé	sé
liúgh	liú
\n	\n
as	as
le	le
háthas	háthas
.	.
\n	\n
\n	\n
“	“
Cad	Cad
tá	tá
ort	ort
?	?
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Ná feiceann	Nach bhfeiceann
tú	tú
na	na
cnámha	cnámha
?	?
”	”
\n	\n
\n	\n
Bhí	Bhí
dhá	dhá
chnámh	chnámh
mhóra	mhóra
greamuighthe	greamaithe
de	de
thaobh	thaobh
an	an
tsliogáin	tsliogáin
.	.
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
chabhair	chabhair
dúinn	dúinn
na	na
cnámha	cnámha
san	sin
?	?
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Má's	Más
féidir	féidir
dúinn	dúinn
iad	iad
a	a
bhriseadh	bhriseadh
de'n	den
tsliogán	sliogán
,	,
\n	\n
déanfaidh	déanfaidh
siad	siad
an	an
gnó	gnó
dhúinn	dúinn
mar	mar
mhaidí	mhaidí
rámha	rámha
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
thuigim	thuigim
maidí	maidí
rámha	rámha
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Bí	Bí
istigh	istigh
sa	sa
bhád	bhád
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
agus	agus
míneochad	míneoidh mé
\n	\n
duit	duit
é	é
.	.
Bhfuil	bhFuil
scian	scian
agat	agat
?	?
”	”
\n	\n
\n	\n
Tharraing	Tharraing
Nící	Nící
scian	scian
fhada	fhada
ghéar	ghéar
as	as
a	a
phóca	phóca
agus	agus
thug	thug
\n	\n
dó	dó
í	í
.	.
Bhí	Bhí
lúithreacha	lúithreacha
righne	rinne
cruadha	crua
ag	ag
ceangal	ceangal
na	na
gcnámh	gcnámh
\n	\n
de'n	den
tsliogán	sliogán
agus	agus
do	do
chrom	chrom
Brian	Brian
ar	ar
iad	iad
a	a
ghearradh	ghearradh
.	.
\n	\n
Ba	Ba
dhuadhmhar	dhuadhmhar
an	an
obair	obair
í	í
,	,
ach	ach
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
do	do
bhog	bhog
na	na
\n	\n
cnámha	cnámha
de'n	den
tsliogán	sliogán
.	.
Bhíodar	Bhíodar
chomh	chomh
mór	mór
reamhar	ramhar
le	le
dhá	dhá
\n	\n
mhaide	mhaide
rámha	rámha
.	.
\n	\n
\n	\n
“	“
Beidh	Beidh
rith	rith
an	an
ráis	rása
linn	linn
feasta	feasta
,	,
”	”
arsa	arsa
Brian	Brian
,	,
agus	agus
é	é
ag	ag
\n	\n
gairidhe	gáire
le	le
háthas	háthas
.	.
“	“
Níl	Níl
le	le
déanamh	déanamh
againn	againn
anois	anois
ach	ach
m	m
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
bád	bád
so	seo
d'iomramh	d'iomramh
fan	fan
an	an
chósta	chósta
nó	nó
go	go
bhfuighimíd	bhfaighimid
áit	áit
chun	chun
\n	\n
dul	dul
i	i
dtír	dtír
.	.
Beir	Beir
ar	ar
do	do
mhaide	mhaide
rámha	rámha
,	,
a	a
mhic	mhic
ó	ó
.	.
Truagh	Trua
gan	gan
\n	\n
tochta	tochta
a	a
bheith	bheith
sa	sa
bhád	bhád
,	,
ach	ach
caithfimíd	caithfimid
déanamh	déanamh
ina	ina
n-éaghmuis	n-éagmais
.	.
\n	\n
Suidh	Suigh
annsan	ansin
ar	ar
do	do
ghogaide	ghogaide
.	.
Beir	Beir
ar	ar
do	do
mhaide	mhaide
agus	agus
\n	\n
beartuig	beartaigh
mar	mar
seo	seo
é	é
.	.
”	”
\n	\n
\n	\n
D'iomramh	D'iomramh
an	an
bheirt	bheirt
leo	leo
chomh	chomh
maith	maith
agus	agus
d'fhéadadar	d'fhéadadar
é	é
,	,
\n	\n
agus	agus
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
do	do
bhogadar	bhogadar
leo	leo
timcheall	timpeall
na	na
rinne	rinne
.	.
\n	\n
\n	\n
“	“
Má	Má
thagann	thagann
na	na
Cráidhmí	Cráidhmí
orainn	orainn
anois	anois
,	,
”	”
arsa	arsa
Nící	Nící
\n	\n
leis	leis
féin	féin
,	,
“	“
beidh	beidh
an	an
lom	lom
aca	acu
orainn	orainn
dáiríribh	dáiríre
.	.
”	”
Ach	Ach
ní	ní
\n	\n
dubhairt	dúirt
sé	sé
aon	aon
fhocal	fhocal
ós árd	os ard
.	.
\n	\n
\n	\n
Is	Is
amhlaidh	amhlaidh
a	a
bhí	bhí
Brian	Brian
ar	ar
feadh	feadh
an	an
ama	ama
san	sin
agus	agus
leath	leath
-	-
\n	\n
shúil	shúil
leis	leis
ar	ar
an	an
bhfairrge	bhfarraige
agus	agus
an	an
leath-shúil	leathshúil
eile	eile
ar	ar
an	an
\n	\n
bhfaill	bhfaill
agus	agus
é	é
ag	ag
déanamh	déanamh
a	a
dhíchill	dhíchill
ar	ar
an	an
sliogán	sliogán
a	a
choinneáil	choinneáil
\n	\n
comhthrom	cothrom
ar	ar
bharr	bharr
na	na
dtonn	dtonn
agus	agus
gan	gan
leigint	ligean
dó	dó
dul	dul
\n	\n
ró-fhada	rófhada
amach	amach
ar	ar
an	an
bhfairrge	bhfarraige
ná	ná
ró-chomhgarach	ró-chomhgarach
do'n	don
\n	\n
bhfaill	bhfaill
.	.
\n	\n
\n	\n
“	“
Siubhal	Siúl
cliathánach	cliathánach
atá	atá
fúinn	fúinn
fé	faoi
mar	mar
a	a
bheadh	bheadh
fé	faoi
\n	\n
phortán	phortán
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Tusa	Tusa
a	a
bheith	bheith
níos	níos
fearr	fearr
agus	agus
níos	níos
oilte	oilte
san	san
obair	obair
\n	\n
ná	ná
mise	mise
fé ndear	faoi deara
san	san
,	,
”	”
arsa	arsa
Nící	Nící
go	go
humhal	humhal
.	.
\n	\n
\n	\n
D'fhéach	D'fhéach
Brian	Brian
thar	thar
a	a
ghualainn	ghualainn
agus	agus
chonnaic	chonaic
an	an
abha	abhainn
\n	\n
ag	ag
snighe	sní
isteach	isteach
sa	sa
bhfairrge	bhfarraige
.	.
\n	\n
\n	\n
“	“
Ní	Ní
baoghal	baol
dúinn	dúinn
feasta	feasta
,	,
a	a
mhic	mhic
ó	ó
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
Béarfaidh	Béarfaidh
an	an
abha	abhainn
fé'n	faoin
dtír	dtír
isteach	isteach
sinn	sinn
.	.
”	”
\n	\n
\n	\n
“	“
Ach	Ach
cá	cá
bhfios	bhfios
dúinn	dúinn
cad	cad
é	é
an	an
saghas	saghas
tíre	tíre
í	í
?	?
”	”
arsa	arsa
\n	\n
an	an
garsún	garsún
eile	eile
.	.
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
“	“
Pé	Pé
saghas	saghas
í	í
,	,
is	is
fearr	fearr
í	í
ná	ná
an	an
áit	áit
seo	seo
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
Abha	Abha
mhór	mhór
leathan	leathan
ab	ab
eadh	ea
í	í
.	.
Ba	Ba
mhaith	mhaith
an	an
bail	bail
ortha	orthu
\n	\n
an	an
taoide	taoide
a	a
bheit	bheith
ag	ag
líonadh	líonadh
,	,
nó	nó
raghadh	rachadh
d'á	dá
ndícheall	ndícheall
dul	dul
\n	\n
i gcoinnibh	i gcoinne
an	an
tsrutha	tsrutha
.	.
Chuaidh	Chuaigh
an	an
abha	abhainn
i	i
gcaoile	gcaoile
agus	agus
i	i
\n	\n
luighead	laghad
do réir	de réir
a	a
chéile	chéile
agus	agus
chonnacadar	chonaiceadar
na	na
puirt	poirt
\n	\n
fhéarmhara	fhéarmhara
fé	faoi
chrainn	chrainn
agus	agus
fé	faoi
bhláthanna	bhláthanna
.	.
Toisc	Toisc
an	an
lá	lá
a	a
\n	\n
bheith	bheith
ag	ag
lóchtaint	láchan
fé'n	faoin
dtráth	dtráth
san	sin
bhí	bhí
radharc	radharc
níos	níos
fearr	fearr
\n	\n
aca	acu
ar	ar
gach	gach
aon	aon
nidh	ní
.	.
Dath	Dath
na	na
luaidhe	luaidhe
a	a
tháinig	tháinig
ar	ar
an	an
spéir	spéir
\n	\n
ar dtúis	ar dtús
.	.
Chuaidh	Chuaigh
sí	sí
i	i
ngile	ngile
go	go
dtí	dtí
go	go
raibh	raibh
sí	sí
ar	ar
dhath	dhath
an	an
\n	\n
airgid	airgid
,	,
agus	agus
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
do	do
mhéaduigh	mhéadaigh
agus	agus
do	do
\n	\n
neartuigh	neartaigh
ar	ar
an	an
solas	solas
nó	nó
go	go
raibh	raibh
sé	sé
go	go
geal	geal
péarlach	péarlach
fé	faoi
\n	\n
mar	mar
a	a
bhíodh	bhíodh
i	i
lár	lár
an	an
lae	lae
.	.
Chuir	Chuir
Nící	Nící
liúgh	liú
as	as
le	le
háthas	háthas
.	.
\n	\n
\n	\n
“	“
An	An
aithnigheann	aithníonn
tú	tú
an	an
áit	áit
seo	seo
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Aithnighim	Aithním
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
San	San
abhainn	abhainn
seo	seo
a	a
nigh	nigh
-	-
\n	\n
eamar	eamar
sinn	sinn
féin	féin
an	an
lá	lá
a	a
thángamar	thángamar
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
an	an
ceart	ceart
agat	agat
,	,
”	”
arsa	arsa
Nící	Nící
.	.
“	“
Nílimíd	Nílimid
ach	ach
míle	míle
\n	\n
slighe	slí
ó'n	ón
gcatair	gcat tú
.	.
”	”
\n	\n
\n	\n
Thugadar	Thugadar
an	an
sliogán	sliogán
i	i
dtír	dtír
agus	agus
d'iompuigheadar	d'iompaíodar
ar	ar
\n	\n
a	a
bheal	bhéal
fé	faoi
é	é
.	.
\n	\n
\n	\n
“	“
Cuirimís	Cuirimis
na	na
maidí	maidí
ramha	raimhre
isteach	isteach
fúithe	fúithi
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
ar	ar
eagla	eagla
aon	aon
ghnó	ghnó
a	a
bheith	bheith
againn	againn
arís	arís
díobh	díobh
.	.
Is	Is
mar	mar
sin	sin
\n	\n
a	a
dheineann	dhéanann
na	na
hiascairí	hiascairí
i	i
gCiarraighe	gCiarraí
le n-a	lena
gcuid	gcuid
maide	maide
\n	\n
rámha	rámha
.	.
”	”
\n	\n
\n	\n
“	“
Cá	Cá
bhfuil	bhfuil
Ciarraighe	Ciarraí
?	?
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
	
“	“
I nÉirinn	In Éirinn
,	,
”	”
arsa	arsa
Brian	Brian
,	,
agus	agus
nil	níl
áit	áit
ar	ar
domhan	domhan
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
is	is
deise	deise
ná	ná
í	í
.	.
I	I
gCiarraighe	gCiarraí
a	a
chaithim	chaithim
féin	féin
agus	agus
Daid	Daid
\n	\n
laeteanta	laeteanta
saoire	saoire
an	an
tsamhraidh	tsamhraidh
i	i
gcomhnuidhe	gcónaí
.	.
”	”
\n	\n
\n	\n
Tháinig	Tháinig
tocht	tocht
uaignis	uaignis
ar	ar
a	a
chroidhe	chroí
agus	agus
é	é
ag	ag
cuimhneamh	cuimhneamh
\n	\n
ar	ar
Éirinn	Éirinn
,	,
ach	ach
do	do
bhrúigh	bhrúigh
sé	sé
fé	faoi
é	é
,	,
agus	agus
thug	thug
aghaidh	aghaidh
ar	ar
an	an
\n	\n
gcathair	gcathair
.	.
\n	\n
\n	\n
”	”
Ní	Ní
fheadar	fheadar
an	an
leigfear	ligfear
isteach	isteach
gan	gan
aon	aon
mholl	mholl
sinn	sinn
?	?
”	”
\n	\n
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Beidh	Beidh
fear	fear
tighe	tí
na	na
haibhléise	haibhléise
ag	ag
faire	faire
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
Beidh	Beidh
iongnadh	ionadh
air	air
a	a
fhaid	fhad
a	a
fhanamar	fhanamar
amuigh	amuigh
.	.
”	”
\n	\n
\n	\n
Níorbh	Níorbh
fhada	fhada
gur	gur
bhaineadar	bhaineadar
amach	amach
tigh	tigh
Ámóin	Ámóin
.	.
Bhí	Bhí
an	an
\n	\n
fear	fear
bocht	bocht
san	sin
ina	ina
shuidhe	shuí
rómpa	rompu
,	,
agus	agus
é	é
tar	tar
éis	éis
oidhche	oíche
\n	\n
challóideach	challóideach
a	a
chur	chur
de	de
.	.
Nuair	Nuair
ná	ná
táinig	tháinig
na	na
garsúin	garsúin
abhaile	abhaile
\n	\n
i	i
dtosach	dtosach
na	na
hoidhche	hoíche
chuaidh	chuaigh
sé	sé
amach	amach
dá	á
lorg	lorg
,	,
agus	agus
ba	ba
\n	\n
ghearr	ghearr
go gcuala	gur chuala
sé	sé
cá	cá
rabhadar	rabhadar
imthighthe	imithe
.	.
Níor	Níor
thuit	thit
\n	\n
néall	néal
codlata	codlata
air	air
i	i
rith	rith
na	na
hoidhche	hoíche
,	,
ach	ach
é	é
ag	ag
faire	faire
agus	agus
\n	\n
a	a
chroidhe	chroí
á	á
shníomh	shníomh
le	le
buadhairt	buairt
mar	mar
gheall	gheall
ortha	orthu
.	.
Chuir	Chuir
sé	sé
\n	\n
liúgh	liú
as	as
nuair	nuair
a	a
chonnaic	chonaic
sé	sé
chuige	chuige
slán	slán
iad	iad
.	.
\n	\n
\n	\n
“	“
Cá	Cá
rabhabhar	raibh sibh
?	?
”	”
ar	ar
seisean	seisean
.	.
“	“
Bhí	Bhí
eagla	eagla
orm	orm
go	go
\n	\n
raibh	raibh
beirthe	beirthe
ag	ag
na	na
Cráidhmí	Cráidhmí
oraibh	oraibh
.	.
”	”
\n	\n
\n	\n
D'innseadar	D'insíodar
a	a
scéal	scéal
dó	dó
.	.
D'innseadar	D'insíodar
dó	dó
conus	conas
\n	\n
mar	mar
a	a
chonnacadar	chonaiceadar
Grágó	Grágó
sa	sa
choill	choill
,	,
conus	conas
mar	mar
a	a
leanadar	leanadar
\n	\n
isteach	isteach
sa	sa
phluais	phluais
é	é
,	,
agus	agus
conus	conas
mar	mar
a	a
chualadar	chualadar
é	é
ag	ag
déanamh	déanamh
\n	\n
comh-cheilge	comhcheilge
le	le
naimhde	naimhde
na	na
cathrach	cathrach
.	.
Níor	Níor
fhan	fhan
Ámón	Ámón
le	le
\n	\n
béile	béile
bídh	bia
a	a
thabhairt	thabhairt
dóibh	dóibh
,	,
cé	cé
go	go
raibh	raibh
géar-ghádh	géarghá
aca	acu
leis	leis
\n	\n
tar	tar
éis	éis
na	na
hoidhche	hoíche
,	,
níor	níor
fhan	fhan
sé	sé
leis	leis
na	na
héadaighe	héadaí
fliucha	fliucha
\n	\n
salacha	salacha
féin	féin
a	a
bhaint	bhaint
díobh	díobh
agus	agus
malairt	malairt
éadaig	éadaigh
a	a
chur	chur
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
úmpa	umpu
,	,
ach	ach
do	do
bhrostuigh	bhrostaigh
sé	sé
amach	amach
as	as
an dtigh	an teach
iad	iad
agus	agus
thug	thug
\n	\n
i	i
láthair	láthair
an	an
Árd-Mháighistir	Árd-Mháighistir
iad	iad
.	.
\n	\n
\n	\n
D'éist	D'éist
seisean	seisean
leo	leo
nó	nó
go	go
raibh	raibh
deire	deireadh
ráidhte	ráite
aca	acu
.	.
\n	\n
\n	\n
“	“
Maith	Maith
na	na
garsúin	garsúin
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Téighidh	Téigí
abhaile	abhaile
\n	\n
anois	anois
,	,
agus	agus
bainidh	bainigí
díbh	díbh
na	na
héadaighe	héadaí
fliucha	fliucha
san	sin
,	,
agus	agus
téighidh	téigí
\n	\n
a	a
chodladh	chodladh
dhaoibh	daoibh
féin	féin
.	.
”	”
\n	\n
\n	\n
“	“
Ach	Ach
—	—
ach	ach
—	—
an	an
t-inneall	t-inneall
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Fág	Fág
fúm-sa	fúmsa
an	an
t-inneall	t-inneall
agus	agus
a	a
mbeidh	mbeidh
ann	ann
,	,
”	”
arsa	arsa
\n	\n
an	an
tárd-Mháighistir	tárd-Mháighistir
.	.
“	“
Nuair	Nuair
a	a
thiocfaidh	thiocfaidh
siad-súd	siad-súd
aníos	aníos
\n	\n
tríd	tríd
an dtalamh	an talamh
chughainn	chugainn
beimíd	beimid
ullamh	ullamh
dóibh	dóibh
,	,
”	”
agus	agus
ní	ní
\n	\n
ró-dheas	ródheas
an	an
fhéachaint	fhéachaint
a	a
bhí	bhí
ina	ina
shúilibh	shúile
agus	agus
é	é
ag	ag
rádh	rá
na	na
\n	\n
cainte	cainte
sin	sin
.	.
\n	\n
