source	target
chonnaic	chonaic
\n	\n
soillse	soilse
na	na
cathrach	cathrach
i	i
bhfad	bhfad
uaidh	uaidh
.	.
Dubhairt	Dúirt
sé	sé
leis	leis
féin	féin
ná raibh	nach raibh
\n	\n
le	le
deanamh	déanamh
aige	aige
ach	ach
dul	dul
i	i
dtreo	dtreo
na	na
soillse	soilse
agus	agus
go	go
\n	\n
bhféadfadh	bhféadfadh
sé	sé
an	an
tslighe	slí
abhaile	abhaile
a	a
dhéanamh	dhéanamh
amach	amach
dó	dó
féin	féin
ó	ó
\n	\n
aon	aon
áit	áit
sa	sa
chathair	chathair
.	.
Chuir	Chuir
sé	sé
an	an
líontán	líontán
fé n-a	faoina
ascaill	ascaill
\n	\n
agus	agus
bhí	bhí
ar	ar
tí	tí
gluaiseachta	gluaiseachta
nuair	nuair
a	a
chuala	chuala
sé	sé
an	an
fhuaim	fhuaim
a	a
chuir	chuir
\n	\n
an	an
croidhe	croí
treasna	trasna
air	air
.	.
\n	\n
\n	\n
Fuaim	Fuaim
ab	ab
eadh	ea
é	é
fé	faoi
mhar	mar
a	a
dhéanfadh	dhéanfadh
tread	tread
de	de
bheithidhigh	bheithígh
\n	\n
oll-mhóra	ollmhóra
agus	agus
iad	iad
ag	ag
teacht	teacht
chuige	chuige
go	go
tapaidh	tapa
agus	agus
fuadar	fuadar
\n	\n
nimhe	nimhe
fútha	fúthu
.	.
Do	Do
stad	stad
Brian	Brian
san	san
áit	áit
ina	ina
raibh	raibh
sé	sé
agus	agus
\n	\n
gan	gan
ann	ann
cos	cos
ná	ná
lámh	lámh
leis	leis
a	a
chorruighe	chorraí
.	.
Ba	Ba
gearr	gearr
go	go
bhfeaca	bhfaca
\n	\n
se	sé
chuige	chuige
iad-na	iad-na
hárrachtaigh	harrachtaí
ba	ba
mhó	mhó
agus	agus
ba	ba
ghránda	ghránna
d'á	dá
\n	\n
bhfeaca	bhfaca
súil	súil
duine	duine
riamh	riamh
.	.
Ba	Ba
chosmhail	chosúil
le	le
portáin	portáin
oll-mhóra	ollmhóra
\n	\n
iad	iad
sa	sa
meid	méid
go	go
raibh	raibh
iliomad	iliomad
cos	cos
fútha	fúthu
agus	agus
sliogáin	sliogáin
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
\n	\n
mhóra	mhóra
chruadha	chrua
ar	ar
a	a
ndrom	ndroim
.	.
Ach	Ach
bhí	bhí
scrugall	scrugall
de	de
mhuineál	mhuineál
\n	\n
fada	fada
caol	caol
ar	ar
gach	gach
ceann	ceann
aca	acu
agus	agus
aghaidh	aghaidh
ar	ar
gach	gach
scrugall	scrugall
\n	\n
díobh	díobh
mar	mar
a	a
bheadh	bheadh
ar	ar
ápa	ápa
nó	nó
ar	ar
fhathach	fhathach
fhíor-ghránda	fhíor-ghránda
.	.
Chonnaic	Chonaic
\n	\n
Brian	Brian
a	a
súile	súile
beaga	beaga
nimhneacha	nimhneacha
ag	ag
glinneamhaint	glinniúint
air	air
sa	sa
\n	\n
doircheacht	dorchacht
.	.
Taidhbhisigheadh	Taidhbhisigheadh
dó	dó
go	go
raibh	raibh
na	na
céadtha	céadta
aca	acu
\n	\n
ann	ann
agus	agus
iad	iad
ag	ag
briseadh	briseadh
agus	agus
ag	ag
réabadh	réabadh
gach	gach
aon	aon
nidh	ní
\n	\n
rómpa	rompu
mar	mar
a	a
dhéanfadh	dhéanfadh
gléasanna	gléasanna
móra	móra
cogaidh	cogaidh
.	.
Thuig	Thuig
\n	\n
sé	sé
go	go
bhféadfaidís	bhféadfaidís
tighthe	tithe
agus	agus
fallaí	fallaí
agus	agus
aon	aon
nidh	ní
eile	eile
a	a
\n	\n
bheadh	bheadh
rómpa	rompu
a	a
threascairt	threascairt
chomh	chomh
saoráideach	saoráideach
agus	agus
a	a
fhéadfadh	fhéadfadh
\n	\n
sé	sé
féin	féin
satailt	satailt
ar	ar
bhrobh	bhrobh
féir	féir
.	.
Aon	Aon
fhéachaint	fhéachaint
amháin	amháin
a	a
\n	\n
thug	thug
fé	faoi
ortha	orthu
agus	agus
as	as
go bráTh	go brách
leis	leis
chomh	chomh
dian	dian
agus	agus
a	a
bhí	bhí
\n	\n
ina	ina
chroidhe	chroí
.	.
Do	Do
leanadar-san	leanadar-san
é	é
agus	agus
siubhal	siúl
nimhe	nimhe
fútha	fúthu
.	.
\n	\n
Bhídhodar	Bhídhodar
comh	chomh
comhgarach	cóngarach
san	sin
dó	dó
gur	gur
bhraith	bhraith
sé	sé
a	a
mbréan-anál	mbréan-anál
\n	\n
trom	trom
te	te
ar	ar
a	a
dhrom	dhroim
.	.
Cheap	Cheap
sé	sé
ná raibh	nach raibh
i	i
ndán	ndán
dó	dó
ach	ach
brúghadh	brú
\n	\n
is	agus
bascadh	bascadh
fé n-a	faoina
gcosaibh	gcosa
.	.
Do	Do
dhún	dhún
sé	sé
a	a
shúile	shúile
agus	agus
do	do
\n	\n
leig	lig
paidir	paidir
le n-a	lena
anam	anam
.	.
\n	\n
