source	target
\n	\n
\n	\n
Ní	Ní
raibh	raibh
na	na
focail	focail
as	as
a	a
bhéal	bhéal
nuair	nuair
a	a
thárla	tharla
an	an
tubaist	tubaiste
.	.
\n	\n
Bhí	Bhí
an	an
róbot	róbot
agus	agus
greim	greim
aige	aige
ar	ar
cheann	cheann
de sna	de na
Cráidhmí	Cráidhmí
\n	\n
agus	agus
é	é
árduighthe	ardaithe
san	san
aer	aer
aige	aige
.	.
Do	Do
bhrúigh	bhrúigh
Máirtín	Máirtín
an	an
\n	\n
scuthaire	scuthaire
chun	chun
na	na
méireanna	méara
a	a
scaoileadh	scaoileadh
ó n-a	óna
chéile	chéile
,	,
ach	ach
\n	\n
i n-ionad	in ionad
scaramhaint	scaradh
ó n-a	óna
chéile	chéile
is	is
amhlaidh	amhlaidh
a	a
dhruideadar	dhruideadar
\n	\n
níós	níos
cómhgaraighe	cóngaraí
d'á	dá
chéile	chéile
go	go
ndeaghadar	ndeachadar
i n-achrann	in achrann
ar	ar
\n	\n
fad	fad
.	.
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
\n	\n
“	“
Tá	Tá
rud	rud
éigin	éigin
bun ós cionn	bunoscionn
le n-a	lena
dhá	dhá
láimh	láimh
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Is	Is
maith	maith
an	an
nidh	ní
nách	nach
iad	iad
na	na
cosa	cosa
a	a
theip	theip
air	air
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
,	,
“	“
nó	nó
bheadh	bheadh
thiar	thiar
orainn	orainn
ar	ar
fad	fad
.	.
”	”
\n	\n
\n	\n
“	“
Seo	Seo
,	,
”	”
arsa	arsa
Máirtín	Máirtín
leis	leis
,	,
“	“
coinnigh	coinnigh
ag	ag
siubhal	siúl
é	é
\n	\n
faid	faid
a	a
bhead-sa	bheidh mise
ag	ag
deisiú	deisiú
na	na
lámh	lámh
.	.
Níl	Níl
le	le
déanamh	déanamh
agat	agat
ach	ach
\n	\n
an	an
scuthaire	scuthaire
sin	sin
a	a
chasadh	chasadh
ar	ar
deiseal	deiseal
chun	chun
é	é
chur	chur
ag	ag
siubhal	siúl
\n	\n
i	i
dtreo	dtreo
na	na
láimhe	láimhe
deise	deise
,	,
é	é
chasadh	chasadh
ar	ar
dtuathal	dtuathal
chun	chun
é	é
chur	chur
\n	\n
i	i
dtreo	dtreo
na	na
láimhe	láimhe
clé	clé
,	,
agus	agus
é	é
do	do
bhrúghadh	bhrú
síos	síos
uait	uait
chun	chun
é	é
\n	\n
chur	chur
ag	ag
siubhal	siúl
ar	ar
aghaidh	aghaidh
go	go
díreach	díreach
.	.
\n	\n
\n	\n
“	“
Fág	Fág
fúm-sa	fúmsa
e	é
,	,
"	"
arsa	arsa
Séan	Séan
.	.
\n	\n
\n	\n
Bhí	Bhí
Brian	Brian
ag	ag
féachaint	féachaint
an	an
fhuinneóg	fhuinneog
amach	amach
,	,
agus	agus
dá	dá
\n	\n
mheid	mhéid
buaidhreamh	buaireamh
a	a
bhí	bhí
air	air
,	,
níor	níor
fhéad	fhéad
sé	sé
gan	gan
gáire	gáire
a	a
dhéanamh	dhéanamh
\n	\n
fé'n	faoin
gcúrsa	gcúrsa
a	a
dhein	rinne
an	an
róbot	róbot
faid	faid
a	a
bhí	bhí
Seán	Seán
i	i
mbun	mbun
a	a
\n	\n
choisidheachta	choisíochta
.	.
Ag	Ag
siubhal	siúl
timcheall	timpeall
i	i
bhfuirm	bhfoirm
fáinne	fáinne
a	a
\n	\n
bhíodh	bhíodh
sé	sé
uaireanta	uaireanta
,	,
agus	agus
fo-thruslóg	fo-thruslóg
á	á
tabhairt	tabhairt
aige	aige
i n-áit	in áit
\n	\n
ná	ná
bíodh	bíodh
Cráidhmí	Cráidhmí
ar	ar
bith	bith
ag	ag
teacht	teacht
sa	sa
tslighe	tslí
\n	\n
roimis	roimhe
.	.
Uaireanta	Uaireanta
eile	eile
ní dheineadh	ní dhearnadh
sé	sé
ach	ach
coiscéim	coiscéim
a	a
\n	\n
thabhairt	thabhairt
ar	ar
aghaidh	aghaidh
agus	agus
coiscéim	coiscéim
eile	eile
ar	ar
gcúl	gcúl
,	,
i	i
dtreo	dtreo
\n	\n
is	is
ná	ná
corruigheadh	corraíodh
sé	sé
as	as
an	an
áit	áit
ina	ina
mbíodh	mbíodh
sé	sé
.	.
Agus	Agus
i	i
\n	\n
gcaitheamh	gcaitheamh
an	an
ama	ama
níor	níor
bhog	bhog
na	na
méireanna	méara
de'n	den
ghreim	ghreim
a	a
bhí	bhí
\n	\n
aca	acu
ar	ar
an	an
gCráidhmí	gCráidhmí
.	.
Bhí	Bhí
braonta	braonta
móra	móra
alluis	allais
ar	ar
éadan	éadan
\n	\n
Mháirtín	Mháirtín
agus	agus
é	é
ad	i do
iarraidh	iarraidh
é	é
do	do
dheisiú	dheisiú
,	,
ach	ach
d'aimhdheoin	d'ainneoin
a	a
\n	\n
dhíchill	dhíchill
ní	ní
scarfadh	scarfadh
na	na
méireanna	méara
móra	móra
láidre	láidre
ó n-a	óna
chéile	chéile
.	.
\n	\n
Uair	Uair
amháin	amháin
do	do
shiubhail	shiúil
an	an
róbot	róbot
cliathánach	cliathánach
chomh	chomh
fada	fada
san	sin
\n	\n
go	go
ndeaghaidh	ndeachaigh
sé	sé
as	as
radharc	radharc
na	na
gCráidhmí	gCráidhmí
ar	ar
fad	fad
,	,
agus	agus
leis	leis
\n	\n
sin	sin
do	do
stad	stad
sé	sé
go	go
hobann	tobann
agus	agus
cos	cos
leis	leis
san	san
aer	aer
.	.
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Sin	Sin
é	é
buille	buille
na	na
tubaiste	tubaiste
dár	dár
mbualadh	mbualadh
dáiríribh	dáiríre
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
“	“
Is	Is
maith	maith
an	an
bhail	bhail
orainn	orainn
go	go
bhfuilimíd	bhfuilimid
tamall	tamall
\n	\n
maith	maith
ó sna	ó na
Cráidhmí	Cráidhmí
.	.
”	”
\n	\n
\n	\n
“	“
Ná	Ná
codail	codail
ar	ar
an	an
gcluais	gcluais
sin	sin
,	,
a	a
mhic	mhic
ó	ó
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
“	“
Ní	Ní
fada	fada
go	go
dtiocfaidh	dtiocfaidh
siad	siad
suas	suas
linn	linn
.	.
”	”
\n	\n
\n	\n
Is	Is
aige	aige
a	a
bhí	bhí
an	an
ceart	ceart
.	.
Ba	Ba
ghearr	ghearr
go	go
bhfeacadar	bhfeacadar
chúcha	chucu
\n	\n
na	na
hárrachtaigh	harrachtaí
mhóra	mhóra
ghránda	ghránna
agus	agus
iad	iad
ag	ag
snámhghail	snámhaíocht
leo	leo
\n	\n
ar	ar
a	a
míle	míle
dícheall	dícheall
agus	agus
gach	gach
aon	aon
bhúirth	bhúir
asta	astu
mar	mar
a	a
bheadh	bheadh
\n	\n
as	as
tairbh	tairbh
bhuile	bhuile
.	.
\n	\n
\n	\n
“	“
Tá	Tá
deire	deireadh
anois	anois
linn	linn
murab	murab
ionann	ionann
is	is
riamh	riamh
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
.	.
“	“
Tá	Tá
an	an
lom	lom
aca	acu
ar	ar
Lugh	Lugh
chun	chun
é	é
do	do
threascairt	threascairt
agus	agus
\n	\n
é	é
ar	ar
leath-chois	leathchois
,	,
an	an
fear	fear
bocht	bocht
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
na	na
Cráidhmí	Cráidhmí
tagaithe	tagtha
suas	suas
chun	chun
an	an
róboit	róboit
fé'n	faoin
am	am
\n	\n
san	sin
agus	agus
iad	iad
ag	ag
brúghadh	brú
ar	ar
gach	gach
aon	aon
taobh	taobh
de	de
.	.
\n	\n
\n	\n
“	“
Is	Is
maith	maith
an	an
bhail	bhail
orainn	orainn
Lugh	Lugh
a	a
bheith	bheith
go	go
teann	teann
bonn	bonn
-	-
\n	\n
leathan	leathan
,	,
”	”
arsa	arsa
Seán	Seán
,	,
agus	agus
é	é
ag	ag
féachaint	féachaint
anuas	anuas
ortha	orthu
.	.
\n	\n
\n	\n
“	“
Dá	Dá
mbeadh	mbeadh
sé	sé
de	de
chéill	chiall
aca	acu
go	go
léir	léir
dul	dul
ar	ar
an dtaobh	an taobh
\n	\n
chéadna	chéanna
agus	agus
é	é
do	do
sháthadh	shá
,	,
do	do
leagfaidís	leagfaidís
é	é
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
“	“
Is	Is
maith	maith
an	an
nidh	ní
dhúinne	dúinne
go	go
bhfuilid	bhfuil siad
ar	ar
gach	gach
\n	\n
aon	aon
taobh	taobh
de	de
agus	agus
ná fuil	nach bhfuil
a	a
gcuid	gcuid
meádhchana	meáchain
ag	ag
luighe	luí
\n	\n
ar	ar
aon	aon
taobh	taobh
de	de
seachas	seachas
a	a
chéile	chéile
.	.
”	”
\n	\n
\n	\n
“	“
Nách	Nach
gránda	gránna
na	na
feic	feic
iad	iad
,	,
”	”
arsa	arsa
Seán	Seán
agus	agus
é	é
ag	ag
\n	\n
féachaint	féachaint
ar	ar
cheann	cheann
aca	acu
a	a
bhí	bhí
tar	tar
éis	éis
éirighe	éirí
ar	ar
a	a
chosa	chosa
deiridh	deiridh
\n	\n
agus	agus
é	é
ad	i do
iarraidh	iarraidh
éirighe	éirí
aníos	aníos
chúcha	chucu
.	.
Bhí	Bhí
a	a
chosa	chosa
tosaigh	tosaigh
\n	\n
leagaithe	leagtha
ar	ar
ghlúin	ghlúin
an	an
róboit	róboit
ag	ag
an	an
gCráidhmí	gCráidhmí
agus	agus
bhí	bhí
\n	\n
radharc	radharc
maith	maith
aca	acu
ar	ar
a	a
aghaidh	aghaidh
agus	agus
ar	ar
a	a
bhrághaid	bhráid
.	.
Ní	Ní
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
fheadfadh	fhéadfadh
Brian	Brian
gan	gan
fionnadh-chrith	fionnadh-chrith
a	a
theacht	theacht
air	air
agus	agus
é	é
ag	ag
\n	\n
feachaint	féachaint
ar	ar
an	an
aghaidh	aghaidh
úr-ghránda	úr-ghránda
a	a
bhí	bhí
iompuighthe	iompaithe
suas	suas
chúcha	chucu
.	.
\n	\n
Thainig	Tháinig
dhath	dhath
liath-ghlas	liathghlas
ar	ar
Sheán	Sheán
agus	agus
do labhair	labhair
sé	sé
i	i
gcogar	gcogar
\n	\n
ar	ar
nós	nós
duine	duine
go	go
mbeadh	mbeadh
eagla	eagla
air	air
a	a
ghlór	ghlór
féin	féin
a	a
chloisint	chloisteáil
.	.
\n	\n
\n	\n
“	“
Go	Go
sábhálaidh	sábhála
Dia	Dia
sinn	sinn
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tá	Tá
aghaidh	aghaidh
\n	\n
air	air
ar	ar
nós	nós
duine	duine
.	.
”	”
\n	\n
\n	\n
“	“
Níl	Níl
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Is	Is
cuma	cuma
nó	nó
ápaí	ápaí
móra	móra
\n	\n
mí-chéillidhe	míchéillí
iad	iad
,	,
ach	ach
gur	gur
malluighthe	mallaithe
agus	agus
gur	gur
fíochmhaire	fíochmhaire
\n	\n
iadh	iamh
ná	ná
aon	aon
ápaí	ápaí
saoghalta	saolta
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
na	na
Cráidhmí	Cráidhmí
ag	ag
brúghadh	brú
ina	ina
dtimcheall	dtimpeall
go	go
tiugh	tiubh
agus	agus
\n	\n
an	an
róbot	róbot
á	á
luascadh	luascadh
anonn	anonn
is	is
anall	anall
ar	ar
a	a
leath-chois	leathchois
aca	acu
.	.
\n	\n
\n	\n
“	“
Dá	Dá
mbeadh	mbeadh
gunna	gunna
againn	againn
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
d'fhéad	d'fhéad
-	-
\n	\n
faimís	faimís
an	an
ceann	ceann
san	sin
a	a
mharbhú	mharú
.	.
Ar	Ar
tugadh	tugadh
aon	aon
ghunna	ghunna
dhuit	duit
,	,
\n	\n
A	A
Mháirtín	Mháirtín
?	?
”	”
\n	\n
\n	\n
“	“
Níor	Níor
tugadh	tugadh
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
iongnadh	ionadh
an	an
áit	áit
a	a
bheith	bheith
scriosta	scriosta
dealbh	dealbh
\n	\n
aca	acu
má's	más
mar	mar
sin	sin
a	a
meastar	meastar
chogadh	chogadh
a	a
chur	chur
ortha	orthu
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
go	go
míchéadthach	míchéadthach
.	.
\n	\n
\n	\n
“	“
Tá	Tá
raidhfil	raidhfil
dem'	de mo
chuid	chuid
féin	féin
agam	agam
”	”
,	,
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
“	“
Thugas	Thug mé
liom	liom
é	é
agus	agus
mé	mé
ag	ag
fágaint	fágáil
na	na
hÉireann	hÉireann
ar	ar
eagla	eagla
\n	\n
aon	aon
ghnó	ghnó
a	a
bheith	bheith
agam	agam
de	de
.	.
Raidhfil	Raidhfil
é	é
de'n	den
tsaghas	saghas
a	a
bhíonn	bhíonn
\n	\n
ages	ag
na	na
fiagaidhthe	fiagaithe
a	a
bhíonn	bhíonn
ar	ar
thóir	thóir
na	na
mbeithidheach	mbeithíoch
n-allta	n-alta
\n	\n
san	san
Aifric Theas	Afraic Theas
.	.
Tá	Tá
sé	sé
thall	thall
sa	sa
bhosca	bhosca
san	sin
,	,
féach	féach
.	.
”	”
\n	\n
\n	\n
Do	Do
phreab	phreab
an	an
réaltóir	réaltóir
anonn	anonn
chun	chun
an	an
bhosca	bhosca
agus	agus
\n	\n
do thóg	thóg
an	an
raidhfil	raidhfil
as	as
.	.
D'aimsigh	D'aimsigh
sé	sé
an	an
Cráidhmí	Cráidhmí
idhir	iodh tú
an	an
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
dá	dá
shúil	shúil
agus	agus
dho	do
thuit	thit
an	an
t-arrachtach	t-arracht
siar	siar
agus	agus
an	an
piléar	piléar
\n	\n
tré	trí
cheart-lár	cheartlár
a	a
éadain	éadain
.	.
\n	\n
\n	\n
“	“
Mhuise	Mhuise
,	,
Dia	Dia
leat	leat
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Scaoil	Scaoil
fútha	fúthu
arís	arís
.	.
”	”
\n	\n
\n	\n
Do dhein	Rinne
an	an
réaltóir	réaltóir
amhlaidh	amhlaidh
ach	ach
ba	ba
bheag	bheag
an	an
chabhair	chabhair
\n	\n
dho	dó
é	é
.	.
Do dhruid	Dhruid
na	na
Cráidhmí	Cráidhmí
siar	siar
uatha	uathu
chomh	chomh
luath	luath
agus	agus
\n	\n
a	a
chualadar	chualadar
fuaim	fuaim
an	an
raidhfil	raidhfil
á	á
scaoileadh	scaoileadh
,	,
do	do
chrap	chrap
gach	gach
\n	\n
ceann	ceann
aca	acu
a	a
mhuineál	mhuineál
agus	agus
do chuir	chuir
a	a
cheann	cheann
isteach	isteach
fé n-a	faoina
\n	\n
shliogán	shliogán
.	.
Do	Do
scaoil	scaoil
an	an
réaltóir	réaltóir
cúpla	cúpla
urchar	urchar
eile	eile
ach	ach
\n	\n
níor dhein	ní dhearna
na	na
piléir	piléir
ach	ach
léimt	léim
d'á	dá
ndrom	ndroim
fé	faoi
mar	mar
a	a
léimfeadh	léimfeadh
\n	\n
clocha	clocha
sneachtaidh	sneachta
de	de
dhíon	dhíon
cinn	cinn
slinne	slinne
.	.
D'ísligh	D'ísligh
an	an
réaltóir	réaltóir
\n	\n
an	an
raidhfil	raidhfil
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
tairbhe	tairbhe
bheith	bheith
ag	ag
scaoileadh	scaoileadh
fútha	fúthu
,	,
”	”
ar	ar
seisean	seisean
,	,
\n	\n
“	“
go	go
gcuirfidh	gcuirfidh
siad	siad
a	a
gceann	gceann
amach	amach
arís	arís
.	.
”	”
\n	\n
\n	\n
“	“
Thugais	Thug tú
ré	ré
aithrighe	aithrí
dhúinn	dúinn
,	,
pé	pé
scéal	scéal
é	é
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
“	“
An	An
fada	fada
eile	eile
a	a
bhainfidh	bhainfidh
sé	sé
dhíot	díot
Lugh	Lugh
a	a
chur	chur
ar	ar
a	a
bhonnaibh	bhoinn
?	?
”	”
\n	\n
ar	ar
seisean	seisean
le	le
Máirtín	Máirtín
.	.
\n	\n
\n	\n
Ní	Níor
thug	thug
an	an
t-eoluidhe	t-eolaí
aon	aon
fhreagra	fhreagra
air	air
ach	ach
é	é
ag	ag
obair	obair
\n	\n
ar	ar
a	a
dhícheall	dhícheall
.	.
\n	\n
\n	\n
“	“
Seo	Seo
chughainn	chugainn
arís	arís
iad	iad
,	,
”	”
arsa	arsa
Brian	Brian
i	i
gceann	gceann
\n	\n
tamaill	tamaill
.	.
\n	\n
\n	\n
Bhí	Bhí
na	na
Cráidhmí	Cráidhmí
ag	ag
déanamh	déanamh
ortha	orthu
agus	agus
fuadar	fuadar
nimhe	nimhe
\n	\n
fútha	fúthu
.	.
Bhí	Bhí
gach	gach
ceann	ceann
i	i
bhfolach	bhfolach
fé sna	faoi na
sliogáin	sliogáin
,	,
agus	agus
do	do
\n	\n
taidhbhsigheadh	taibhsíodh
do	do
Bhrian	Bhrian
gur	gur
chuma	chuma
iad	iad
nó	nó
innill	innill
mhóra	mhóra
\n	\n
cogaidh	cogaidh
go	go
mbeadh	mbeadh
plátaí	plátaí
iarainn	iarainn
ar	ar
gach	gach
aon	aon
taobh	taobh
díobh	díobh
\n	\n
leasmuigh	lasmuigh
.	.
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
\n	\n
“	“
Bíodh	Bíodh
an	an
raidhfil	raidhfil
ar	ar
tinneall	tinneall
agat	agat
,	,
a	a
Mhichíl	Mhichíl
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
,	,
“	“
agus	agus
má	má
gheibheann	fhaigheann
tú	tú
an	an
lom	lom
ar	ar
aon	aon
cheann	cheann
aca	acu
\n	\n
tabhair	tabhair
dó	dó
a	a
bhfuil	bhfuil
istigh	istigh
ann	ann
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
an	an
réaltóir	réaltóir
ag	ag
faire	faire
ortha	orthu
go	go
géar	géar
ach	ach
níor	níor
\n	\n
hárduigheadh	hardaíodh
aon	aon
cheann	cheann
ná	ná
níor	níor
cuireadh	cuireadh
oiread	oiread
is	is
barra	barr
\n	\n
coise	coise
amach	amach
fé	faoi
chiumhais	chiumhais
na	na
sliogán	sliogán
.	.
Do	Do
dhún	dhún
Brian	Brian
a	a
\n	\n
dhá	dhá
shúil	shúil
chun	chun
ná	ná
feicfeadh	d'fheicfeadh
sé	sé
ag	ag
teacht	teacht
iad	iad
,	,
agus	agus
leis	leis
sin	sin
\n	\n
do	do
mhothuigh	mhothaigh
sé	sé
mar	mar
a	a
bheadh	bheadh
creathán	creathán
ag	ag
rith	rith
trí	trí
cholainn	cholainn
an	an
\n	\n
róboit	róboit
.	.
D'oscail	D'oscail
sé	sé
a	a
shúile	shúile
go	go
tapaidh	tapa
agus	agus
chonnaic	chonaic
\n	\n
go	go
raibh	raibh
an	an
dá	dá
láimh	láimh
tar	tar
éis	éis
an	an
Cráidhmí	Cráidhmí
a	a
scaoileadh	scaoileadh
uatha	uathu
\n	\n
agus	agus
go	go
raibh	raibh
an	an
chos	chos
á	á
hísliú	hísliú
chun	chun
an	an
talaimh	talaimh
.	.
Chuir	Chuir
sé	sé
\n	\n
liúgh	liú
as	as
le	le
háthas	háthas
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
deisighthe	deisithe
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tá	Tá
an	an
róbot	róbot
\n	\n
deisighthe	deisithe
.	.
”	”
\n	\n
\n	\n
Do	Do
leig	lig
Máirtín	Máirtín
osna	osna
cléibh	cléibh
agus	agus
do	do
chuimil	chuimil
lámh	lámh
d'á	dá
\n	\n
bhaitheas	bhaithis
.	.
\n	\n
\n	\n
“	“
Déanfaidh	Déanfaidh
sé	sé
an	an
gnó	gnó
anois	anois
,	,
is	is
dóigh	dóigh
liom	liom
,	,
”	”
ar	ar
\n	\n
seisean	seisean
.	.
\n	\n
\n	\n
Níorbh	Níorbh
fhada	fhada
eile	eile
a	a
lean	lean
an	an
cogadh	cogadh
.	.
Chuaidh	Chuaigh
an	an
róbot	róbot
\n	\n
i	i
measc	measc
na	na
gCráidhmí	gCráidhmí
fé	faoi
mar	mar
a	a
raghadh	rachadh
faolchú	faolchú
i	i
measc	measc
\n	\n
tréada	tréada
caorach	caorach
.	.
É	É
ag	ag
breith	breith
ortha	orthu
agus	agus
á	á
stracadh	stróiceadh
as	as
a	a
\n	\n
chéile	chéile
go	go
dtí	dtí
go	go
raibh	raibh
a	a
bhfurmhór	bhformhór
mór	mór
marbh	marbh
aige	aige
.	.
Do	Do
theich	theith
\n	\n
an	an
chuid	chuid
eile	eile
aca	acu
roimis	roimhe
agus	agus
isteach	isteach
sa	sa
bhfairrge	bhfarraige
leo	leo
.	.
\n	\n
Do	Do
lean	lean
an	an
róbot	róbot
iad	iad
tamall	tamall
amach	amach
sa	sa
bhfairrge	bhfarraige
agus	agus
é	é
á	á
\n	\n
marbhú	marú
do réir	de réir
mar	mar
a	a
thagadh	thagadh
sé	sé
suas	suas
leo	leo
.	.
D'éirigheadar	D'éiríodar
\n	\n
as	as
an	an
bhfiadhach	bhfiach
sa	sa
deire	deireadh
agus	agus
do	do
chas	chas
Máirtín	Máirtín
thar n-ais	ar ais
é	é
.	.
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
\n	\n
“	“
Is	Is
truagh	trua
go	go
ndeaghaidh	ndeachaigh
an	an
méid	méid
sin	sin
féin	féin
uainn	uainn
,	,
”	”
\n	\n
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
díoghbháil	díobháil
cuid	cuid
aca	acu
do	do
dhul	dhul
saor	saor
uainn	uainn
,	,
”	”
\n	\n
arfa	arfa
Seán	Seán
.	.
“	“
Má	Má
tá	tá
aon	aon
chuid	chuid
d'á	dá
ngaolta	ngaolta
fágtha	fágtha
i	i
\n	\n
ndoimhneas	ndoimhneacht
na	na
fairrge	farraige
'	'
neosfaidh	inseoidh
siad	siad
súd	siúd
scéal	scéal
a	a
ndroch	ndroch
-	-
\n	\n
íde	íde
dhóibh	dóibh
agus	agus
ní	ní
baoghal	baol
go	go
gcuirfidh	gcuirfidh
ceann	ceann
aca	acu
cos	cos
ar	ar
\n	\n
thalamh	thalamh
an fhaid	an fhaid
is	is
beo	beo
dhó	dó
.	.
”	”
\n	\n
\n	\n
“	“
B'fhéidir	B'fhéidir
an	an
ceart	ceart
a	a
bheith	bheith
agat	agat
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
Ar	Ar
an	an
mbóthar	mbóthar
abhaile	abhaile
dhóibh	dóibh
chonnacadar	chonaiceadar
na	na
meithile	meithle
\n	\n
móra	móra
fear	fear
ag	ag
glanadh	glanadh
na	na
bpáirc	bpáirc
agus	agus
ag	ag
cur	cur
na	na
gCráidhmí	gCráidhmí
\n	\n
marbh	marbh
sa	sa
talamh	talamh
.	.
\n	\n
\n	\n
“	“
Féach	Féach
iad	iad
féin	féin
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Ba	Ba
ghairid	ghairid
an	an
mhoill	mhoill
\n	\n
ortha	orthu
teacht	teacht
amach	amach
chomh	chomh
luath	luath
agus	agus
a	a
bhí	bhí
deire	deireadh
leis	leis
an	an
\n	\n
ngráscar	ngráscar
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
foláir	foláir
nó	nó
bhítheas	bhíothas
ag	ag
faire	faire
orainn	orainn
an	an
t-am	t-am
ar	ar
\n	\n
fad	fad
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Is	Is
beag	beag
is	is
féidir	féidir
a	a
dhéanamh	dhéanamh
i gan fhios	i ngan fhios
dóibh-siúd	dóibh siúd
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
”	”
\n	\n
\n	\n
Chomh	Chomh
luath	luath
agus	agus
a	a
chonnaic	chonaic
na	na
hoibridhthe	hoibrithe
ins na	sna
\n	\n
páirceanna	páirceanna
an	an
róbot	róbot
chúcha	chucu
do	do
thógadar	thógadar
liúgh	liú
molta	molta
dhó	dó
.	.
\n	\n
Do	Do
thógadh	thógadh
an	an
liúgh	liú
ar fuaid	ar fud
na	na
háite	háite
agus	agus
nuair	nuair
a	a
\n	\n
bhaineadar	bhaineadar
amach	amach
an	an
chathair	chathair
ní	ní
raibh	raibh
fear	fear
,	,
bean	bean
ná	ná
páiste	páiste
\n	\n
san	san
áit	áit
ná raibh	nach raibh
amuigh	amuigh
ag	ag
fáiltiú	fáiltiú
rómpa	rompu
.	.
\n	\n
\n	\n
D'oscail	D'oscail
Brian	Brian
agus	agus
Nící	Nící
fuinneóga	fuinneoga
an	an
róboit	róboit
agus	agus
\n	\n
do	do
chrothadar	chroitheadar
a	a
lámha	lámha
agus	agus
a	a
gciarsúirí	gciarsúir
chun	chun
na	na
ndaoine	ndaoine
.	.
\n	\n
Chuir	Chuir
Seán	Seán
a	a
cheann	cheann
amach	amach
agus	agus
é	é
ag	ag
gáiridhe	gáire
.	.
\n	\n
\n	\n
___MANANPH_00014___	___MANANPH_00014___
\n	\n
\n	\n
“	“
Cuireann	Cuireann
sé	sé
i	i
gcuimhne	gcuimhne
dhom	dom
an	an
fáiltiú	fáiltiú
a	a
deineadh	rinneadh
\n	\n
romham-sa	romhamsa
i	i
Nua-Eabhroc	Nua-Eabhroc
an	an
chéad	chéad
uair	uair
a	a
chuadhas	chuaigh mé
treasna	trasna
\n	\n
na	na
Fairrge	Farraige
Móire	Móire
i	i
n-eiteallán	n-eitleán
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Cheapfá	Cheapfá
\n	\n
ar	ar
mhuintir	mhuintir
na	na
cathrach	cathrach
san	sin
ná raibh	nach raibh
de	de
dhia	dhia
beag	beag
ar	ar
an dtalamh	an talamh
\n	\n
ach	ach
mé	mé
,	,
ach	ach
amáireach	amárach
a	a
bhí	bhí
chughainn	chugainn
tháinig	tháinig
ban	ban
-	-
\n	\n
aisteoir	aisteoir
aniar	aniar
chúcha	chucu
ó	ó
chathair	chathair
na	na
scannán	scannán
,	,
agus	agus
níor	níor
\n	\n
cuimhnigheadh	cuimhníodh
a	a
thuille	thuille
orm-sa	ormsa
.	.
Tá	Tá
súil	súil
agam	agam
gur	gur
fearr	fearr
an	an
\n	\n
chuimhne	chuimhne
atá	atá
ag	ag
muintir	muintir
na	na
cathrach	cathrach
so	seo
ná	ná
mar	mar
atá	atá
ag	ag
\n	\n
muintir	muintir
Aimeirice	Mheiriceá
.	.
Ba	Ba
cheart	cheart
duit	duit
tú	tú
féin	féin
a	a
theasbáint	thaispeáint
\n	\n
dóibh	dóibh
,	,
a	a
Mháirtín	Mháirtín
,	,
”	”
ar	ar
seisean	seisean
leis	leis
an	an
eoluidhe	eolaí
.	.
“	“
Is	Is
\n	\n
duit-se	duitse
is	is
ceart	ceart
creideamhaint	creidiúint
an	an
lae	lae
a	a
