source	target
um	um
an	an
\n	\n
dtaca	dtaca
so	seo
.	.
Bhí	Bhí
eagla	eagla
orm	orm
aon	aon
ghreim	ghreim
bídh	bia
a	a
bhlaiseadh	bhlaiseadh
ná	ná
\n	\n
aon	aon
bhraon	bhraon
dighe	dí
a	a
ól	ól
ag	ag
an	an
mbreicfeast	mbricfeasta
ar	ar
eagla	eagla
aon	aon
\n	\n
drog	drog
a	a
bheith	bheith
curtha	curtha
aige	aige
ionnta	iontu
.	.
Ní	Ní
leomhfainn	leomhfainn
focal	focal
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
a	a
rádh	rá
libh-se	libhse
a	a
chuirfeadh	chuirfeadh
i	i
dtuiscint	dtuiscint
dó-súd	dó-súd
go	go
raibh	raibh
\n	\n
fhios	a fhios
agam	agam
i	i
dtaobh	dtaobh
uathbháis	uafáis
na	na
hoidhche	hoíche
aréir	aréir
.	.
\n	\n
\n	\n
“	“
Is	Is
iongnadh	ionadh
liom	liom
nár	nár
tugadh	tugadh
an	an
íde	íde
chéadna	chéanna
orainne	orainne
\n	\n
a	a
tugadh	tugadh
ar	ar
na	na
haindeiseóirí	hainniseoirí
bochta	bochta
úd	úd
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Dá	Dá
gceapadh	gceapadh
an	an
tárd-Mháighistir	tárd-Mháighistir
go	go
raibh	raibh
lámh	lámh
nó	nó
\n	\n
ladhar	ladhar
againn	againn
i n-aon	in aon
chomh-cheilg	chomhcheilg
ina	ina
choinnibh	choinne
,	,
ní	ní
dócha	dócha
\n	\n
go	go
bhfeicfeadh	bhfeicfeadh
duine	duine
ar	ar
bith	bith
againn	againn
solas	solas
an	an
lae	lae
indiu	inniu
.	.
\n	\n
Ach	Ach
is	is
dóigh	dóigh
liom	liom
gur	gur
fear	fear
é	é
ná	ná
daorfadh	daorfadh
duine	duine
gan	gan
a	a
\n	\n
bheith	bheith
lán-deimhnightheach	lándeimhneach
de	de
go	go
raibh	raibh
cúis	cúis
aige	aige
air	air
.	.
Deineann	Déanann
\n	\n
sé	sé
díoghaltas	díoltas
a	a
agairt	agairt
ar	ar
a	a
naimhde	naimhde
go	go
mí-thrócaireach	míthrócaireach
ach	ach
\n	\n
ní	ní
dóigh	dóigh
liom	liom
go	go
ndaorfadh	ndaorfadh
sé	sé
duine	duine
san	san
éagcóir	éagóir
.	.
”	”
\n	\n
\n	\n
“	“
Sé	Sé
is	is
fearra	fearr
dhúinn	dúinn
a	a
dhéanamh	dhéanamh
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
\n	\n
“	“
ná	ná
dul	dul
ag	ag
triall	triall
air	air
láithreach	láithreach
,	,
agus	agus
a	a
rádh	rá
leis	leis
gur	gur
\n	\n
mhaith	mhaith
linn	linn
dul	dul
abhaile	abhaile
chun	chun
ár	ár
dtíre	dtíre
féin	féin
.	.
Tabharfaidh	Tabharfaidh
\n	\n
san	san
le	le
tuiscint	tuiscint
dó	dó
ná fuil	nach bhfuil
aon	aon
éileamh	éileamh
againn	againn
ar	ar
ghradam	ghradam
\n	\n
ná	ná
onóir	onóir
a	a
bhaint	bhaint
amach	amach
dúinn	dúinn
féin	féin
annso	anseo
.	.
”	”
\n	\n
\n	\n
“	“
Caithfimíd	Caithfimid
dul	dul
abhaile	abhaile
go	go
luath	luath
,	,
ar	ar
aon	aon
chuma	chuma
,	,
”	”
\n	\n
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Ní	Ní
fhéadfaimís	fhéadfaimis
thar	thar
coicthidheas	coicthidheas
eile	eile
\n	\n
a	a
thabhairt	thabhairt
annso	anseo
,	,
dá	dá
fheabhas	fheabhas
cóir	cóir
a	a
cuirfí	chuirfí
orainn	orainn
.	.
”	”
\n	\n
\n	\n
“	“
Conus	Conas
san	san
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Nách	Nach
cuimhin	cuimhin
leat	leat
a	a
ndubhart	ndúirt
libh	libh
sul a	sula
dtángamar	dtángamar
\n	\n
annso	anseo
?	?
Do	Do
mhínigheas	mhínigh mé
daoibh	daoibh
conus	conas
a	a
bhíonn	bhíonn
Manannán	Manannán
\n	\n
ag	ag
casadh	casadh
timcheall	timpeall
na	na
gréine	gréine
,	,
agus	agus
gurab	gurb
í	í
seo	seo
an	an
uair	uair
\n	\n
is	is
comhgaraighe	cóngaraí
do'n	don
domhan	domhan
so	seo
againne	againne
é	é
.	.
Tosnóchaidh	Tosóidh
\n	\n
siad	siad
ar	ar
dhruideamhaint	dhruideamhaint
ó n-a	óna
chéile	chéile
i	i
gceann	gceann
míosa	míosa
eile	eile
,	,
\n	\n
agus	agus
ní	ní
thiocfaidh	thiocfaidh
siad	siad
comhgarach	cóngarach
d'á	dá
chéile	chéile
go	go
ceann	ceann
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
seacht	seacht
mbliana	mbliana
eile	eile
arís	arís
.	.
Tógfaidh	Tógfaidh
sé	sé
mí	mí
uainn	uainn
dul	dul
\n	\n
thar n-ais	ar ais
san	san
eiteallán	eitleán
,	,
agus	agus
dá fhaid	dá fhad
a	a
fhanfaimíd	fhanfaimid
annso	anseo
\n	\n
feasta	feasta
is	is
eadh	ea
is	is
sia	sia
uainn	uainn
a	a
bheidh	bheidh
an	an
domhan	domhan
agus	agus
is	is
cruaidhe	crua
\n	\n
a	a
bheidh	bheidh
sé	sé
orainn	orainn
filleadh	filleadh
air	air
.	.
Dá	Dá
bhrí	bhrí
sin	sin
mara	mara
bhfágaimíd	bhfágaimid
\n	\n
an	an
áit	áit
seo	seo
fé	faoi
cheann	cheann
coicthidhis	coicís
,	,
ar	ar
an	an
gcuid	gcuid
is	is
déanaighe	déanaí
\n	\n
dhe	de
,	,
beidh	beidh
orainn	orainn
fanacht	fanacht
annso	anseo
go	go
ceann	ceann
seacht	seacht
mblian	mbliana
.	.
”	”
\n	\n
\n	\n
“	“
Níor	Níor
mhaith	mhaith
liom-sa	liomsa
seacht	seacht
mbliana	mbliana
a	a
thabhairt	thabhairt
annso	anseo
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Ná	Ná
liom-sa	liomsa
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Téighmís	Téimis
ag	ag
triall	triall
\n	\n
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
láithreach	láithreach
,	,
agus	agus
iarraimís	iarraimis
cead	cead
air	air
\n	\n
chun	chun
dul	dul
abhaile	abhaile
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
móide	móide
go	go
mbeidh	mbeidh
aon	aon
uaigneás	uaigneás
air	air
inár	inár
ndiaidh	ndiaidh
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
D'éirigheadar	D'éiríodar
ina	ina
seasamh	seasamh
chun	chun
dul	dul
thar n-ais	ar ais
chun	chun
na	na
\n	\n
cathrach	cathrach
,	,
ach	ach
cé	cé
chífidís	bhfeicfidís
chúcha	chucu
ach	ach
Ámón	Ámón
;	;
agus	agus
is	is
amhlaidh	amhlaidh
a	a
\n	\n
bhí	bhí
seisean	seisean
agus	agus
a	a
cheann	cheann
fé	faoi
aige	aige
,	,
agus	agus
é	é
ag	ag
siubhal	siúl
go	go
\n	\n
righin	righin
ar	ar
nós	nós
duine	duine
go	go
mbeadh	mbeadh
ualach	ualach
mór	mór
ar	ar
a	a
aigne	aigne
.	.
\n	\n
D'fhanadar	D'fhanadar
mar	mar
a	a
raibh	raibh
aca	acu
go	go
dtí	dtí
go dtáinig	gur tháinig
sé	sé
suas	suas
chúcha	chucu
.	.
\n	\n
Do	Do
bheannuigh	bheannaigh
sé	sé
dhóibh	dóibh
go	go
cúirtéiseach	cúirtéiseach
,	,
agus	agus
do dhein	rinne
gáire	gáire
\n	\n
leis	leis
na	na
garsúin	garsúin
.	.
\n	\n
\n	\n
“	“
Is	Is
breágh	breá
an	an
mhaidin	mhaidin
í	í
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
agus	agus
tá	tá
aer	aer
\n	\n
agus	agus
aoibhneas	aoibhneas
annso	anseo
agaibh	agaibh
.	.
”	”
\n	\n
\n	\n
Do chuir	Chuir
Máirtín	Máirtín
isteach	isteach
air	air
go	go
tur	tur
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
tairbhe	tairbhe
dhuit	duit
bheith	bheith
ad	i do
iarraidh	iarraidh
an	an
fhírinne	fhírinne
a	a
\n	\n
cheilt	cheilt
orainn	orainn
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Is	Is
eol	eol
dúinn	dúinn
gach	gach
aon	aon
nidh	ní
\n	\n
i	i
dtaobh	dtaobh
cúrsaí	cúrsaí
na	na
hoidhche	hoíche
aréir	aréir
.	.
”	”
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
D'fhéach	D'fhéach
Ámón	Ámón
ó	ó
dhuine	dhuine
go	go
chéile	chéile
ortha	orthu
.	.
\n	\n
\n	\n
“	“
Cá	Cá
bhfios	bhfios
daoibh-se	daoibhse
cad	cad
a	a
thárla	tharla
aréir	aréir
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Tá's	Tá a fhios
againn	againn
é	é
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
mar	mar
go	go
\n	\n
bhfeaca-sa	bhfaca-sa
im'	i mo
shúilibh	shúile
cinn	cinn
féin	féin
é	é
.	.
”	”
Agus	Agus
d'innis	d'inis
sé	sé
a	a
\n	\n
scéal	scéal
dó	dó
díreach	díreach
fé	faoi
mar	mar
a	a
innis	inis
sé	sé
do'n	don
chuid	chuid
eile	eile
aca	acu
é	é
.	.
\n	\n
\n	\n
“	“
Cad	Cad
tá	tá
ar	ar
aigne	aigne
agaibh	agaibh
a	a
dhéanamh	dhéanamh
anois	anois
?	?
”	”
arsa	arsa
\n	\n
Ámón	Ámón
nuair	nuair
a	a
bhí	bhí
deire	deireadh
ráidhte	ráite
aige	aige
.	.
\n	\n
\n	\n
“	“
Sé	Sé
tá	tá
beartuighthe	beartaithe
againn	againn
a	a
dhéanamh	dhéanamh
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
,	,
“	“
ná	ná
dul	dul
ag	ag
triall	triall
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
láithreach	láithreach
,	,
\n	\n
agus	agus
cead	cead
a	a
iarraidh	iarraidh
air	air
chun	chun
dul	dul
abhaile	abhaile
chun	chun
ár	ár
dtíre	dtíre
féin	féin
.	.
\n	\n
Cuirfidh	Cuirfidh
san	sin
i n-iúl	in iúl
dó	dó
nách	nach
sinne	sinne
a	a
bhí	bhí
cionntach	ciontach
le	le
hobair	hobair
\n	\n
na	na
hoidhche	hoíche
aréir	aréir
agus	agus
nách	nach
aon	aon
duine	duine
againne	againne
a	a
bhí	bhí
ag	ag
\n	\n
séideadh	séideadh
fé sna	faoi na
haindeiseóirí	hainniseoirí
bochta	bochta
úd	úd
.	.
”	”
\n	\n
\n	\n
“	“
Níl	Níl
aon	aon
droch-amhras	drochamhras
aige	aige
oraibh	oraibh
”	”
arsa	arsa
Ámón	Ámón
.	.
\n	\n
“	“
Tá's	Tá a fhios
aige	aige
go	go
maith	maith
ná beadh	nach mbeadh
lámh	lámh
ná	ná
ladhar	ladhar
agaibh-se	agaibhse
\n	\n
i n-aon	in aon
chomh-cheilg	chomhcheilg
ina	ina
choinnibh	choinne
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
chuige	chuige
dhó	dó
bheith	bheith
ag	ag
déanamh	déanamh
spiaireachta	spiaireachta
\n	\n
orainn	orainn
,	,
má's	más
eadh	ea
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Cad	Cad
chuige	chuige
dhó	dhó
gléasanna	gléasanna
\n	\n
éisteachta	éisteachta
a	a
chur	chur
ar fuaid	ar fud
an	an
tighe	tí
,	,
mara	mura
bhfuil	bhfuil
droch-amhras	drochamhras
\n	\n
aige	aige
orainn	orainn
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
raibh	raibh
fhios	fhios
agam	agam
a	a
leithéid	leithéid
a	a
bheith	bheith
déanta	déanta
aige	aige
,	,
”	”
\n	\n
arsa	arsa
Ámón	Ámón
.	.
“	“
Ní	Ní
dubhairt	dúirt
sé	sé
focal	focal
liom	liom
mar	mar
gheall	gheall
air	air
\n	\n
sin	sin
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
ar	ar
nós	nós
gach	gach
aon	aon
deachtóra	deachtóra
d'á	dá
raibh	raibh
riamh	riamh
ann	ann
,	,
’	’
\n	\n
arsa	arsa
Seán	Seán
.	.
“	“
Ní	Ní
hionntaoibh	hiontaoibh
leis	leis
éinne	aon duine
.	.
”	”
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
“	“
Ní	Ní
fada	fada
eile	eile
a	a
bheimíd	bheimid
mar	mar
chúis	chúis
achrainn	achrainn
ná	ná
\n	\n
easaontais	easaontais
san	san
áit	áit
seo	seo
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Imtheochaimíd	Imeoimid
\n	\n
láithreach	láithreach
má	má
thugann	thugann
sé	sé
an	an
t-eiteallán	t-eitleán
dúinn	dúinn
.	.
”	”
\n	\n
\n	\n
D'fhan	D'fhan
Ámón	Ámón
tamall	tamall
gan	gan
labhairt	labhairt
.	.
\n	\n
\n	\n
“	“
Is	Is
baoghal	baol
liom	liom
,	,
”	”
ar	ar
seisean	seisean
,	,
sa	sa
deire	deireadh
,	,
“	“
ná beidh	nach mbeidh
\n	\n
an	an
t-eiteallán	t-eitleán
le	le
fáil	fáil
agaibh	agaibh
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
'na	ina
thaobh	thaobh
ná beidh	nach mbeidh
,	,
”	”
arsa	arsa
Seán	Seán
go	go
feargach	feargach
.	.
\n	\n
\n	\n
“	“
Tá	Tá
árd-mheas	ardmheas
ag	ag
an	an
Árd-Mháighistir	Árd-Mháighistir
oraibh	oraibh
,	,
”	”
arsa	arsa
\n	\n
Ámón	Ámón
,	,
“	“
árd-mheas	ardmheas
ar	ar
fad	fad
.	.
Tá	Tá
sibh	sibh
tar	tar
éis	éis
an	an
chathair	chathair
a	a
\n	\n
shaoradh	shaoradh
ó sna	ó na
Cráidhmí	Cráidhmí
.	.
Ba	Ba
mhaith	mhaith
leis	leis
sibh	sibh
d'fhanacht	d'fhanacht
ar	ar
fad	fad
\n	\n
annso	anseo
chun	chun
go	go
raghaidh	rachaidh
toradh	toradh
bhúr	bhur
n-intleachta	n-intleachta
chun	chun
tairbhe	tairbhe
dhó	dó
\n	\n
féin	féin
agus	agus
do	do
mhuintir	mhuintir
na	na
cathrach	cathrach
.	.
”	”
\n	\n
\n	\n
“	“
An	An
amhlaidh	amhlaidh
a	a
deirir	deir tú
ná	ná
leigfidh	ligfidh
sé	sé
dhúinn	dúinn
dul	dul
\n	\n
abhaile	abhaile
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Ní	Ní
leigfidh	ligfidh
sé	sé
abhaile	abhaile
go	go
fóill	fóill
sibh	sibh
ar	ar
aon	aon
chuma	chuma
,	,
”	”
\n	\n
arsa	arsa
Ámón	Ámón
.	.
\n	\n
\n	\n
“	“
B'fhearra	B'fhearr
dhúinn	dúinn
gur	gur
droch-amhras	drochamhras
a	a
bheadh	bheadh
aige	aige
\n	\n
orainn	orainn
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
má's	más
mar	mar
sin	sin
a	a
cheapann	cheapann
sé	sé
méid	méid
\n	\n
a	a
mheasa	mheasa
orainn	orainn
a	a
theasbáint	thaispeáint
.	.
”	”
\n	\n
\n	\n
“	“
Mara	Mara
leigeann	ligeann
sé	sé
dhúinn	dúinn
dul	dul
abhaile	abhaile
laistigh	laistigh
de	de
\n	\n
choicthidheas	choicthidheas
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
beidh	beidh
sé	sé
ró-dhéanach	ródhéanach
aige	aige
.	.
”	”
\n	\n
\n	\n
“	“
Conus	Conas
san	san
?	?
”	”
arsa	arsa
Ámón	Ámón
.	.
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
\n	\n
Do	Do
mhínigh	mhínigh
an	an
réaltóir	réaltóir
an	an
scéal	scéal
dó	dó
fé	faoi
mar	mar
a	a
dhein	rinne
\n	\n
cheana	cheana
é	é
.	.
\n	\n
\n	\n
“	“
Sé	Sé
túis	tús
agus	agus
deire	deireadh
an	an
scéil	scéil
é	é
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
mara	mura
\n	\n
dtéighimíd	dtéimid
abhaile	abhaile
taobh	taobh
istigh	istigh
de	de
choicthidheas	choicthidheas
ná beidh	nach mbeidh
sé	sé
\n	\n
inár	inár
gcumas	gcumas
imtheacht	imeacht
uaibh	uaibh
go	go
ceann	ceann
seacht	seacht
mblian	mbliana
.	.
”	”
\n	\n
\n	\n
“	“
Beidh	Beidh
an-áthas	an-áthas
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
é	é
sin	sin
a	a
chlos	chlos
,	,
”	”
\n	\n
arsa	arsa
Ámón	Ámón
.	.
“	“
Ba	Ba
chóir	chóir
go	go
mbeadh	mbeadh
sé	sé
réidh	réidh
libh	libh
i	i
gceann	gceann
\n	\n
seacht	seacht
mblian	mbliana
eile	eile
.	.
”	”
\n	\n
