source	target
ag	ag
cogarnaigh	cogarnaigh
le n-a	lena
chéile	chéile
agus	agus
iad	iad
\n	\n
ag	ag
bogadh	bogadh
ar	ar
bharraí	bharra
na	na
gcrann	gcrann
.	.
\n	\n
\n	\n
“	“
Seo	Seo
chughainn	chugainn
iad	iad
.	.
Seo	Seo
chughainn	chugainn
iad	iad
.	.
Seo	Seo
chughainn	chugainn
\n	\n
iad	iad
,	,
”	”
an	an
port	port
a	a
bhí	bhí
aca	acu
,	,
dar	dar
leis	leis
.	.
\n	\n
\n	\n
Le n-a	Lena
linn	linn
sin	sin
chonnaic	chonaic
sé	sé
an	an
peidhleacán	féileacán
mór	mór
\n	\n
solasmhar	solasmhar
ag	ag
foluamhain	foluain
ós cionn	os cionn
na	na
mbláth	mbláthanna
.	.
D'imthigh	D'imigh
\n	\n
an	an
eagla	eagla
dhe	de
láithreach	láithreach
,	,
agus	agus
siúd	siúd
ina	ina
dhiaidh	dhiaidh
é	é
agus	agus
an	an
\n	\n
líontán	líontán
á	á
bheartú	bheartú
aige	aige
.	.
Ní	Ní
fheaca	fhaca
sé	sé
riamh	riamh
peidhleacán	féileacán
\n	\n
chomh	chomh
mór	mór
ná	ná
chomh	chomh
háluinn	hálainn
leis	leis
.	.
Bhí	Bhí
dhá	dhá
sciathán	sciathán
air	air
agus	agus
\n	\n
iad	iad
ag	ag
lonnradh	lonradh
sa	sa
doircheacht	dorchacht
mar	mar
a	a
bheadh	bheadh
lasracha	lasracha
dearga	dearga
\n	\n
ann	ann
.	.
Níor	Níor
fhan	fhan
aon	aon
chuimhne	chuimhne
ag	ag
na	na
garsúin	garsúin
ar	ar
an	an
gcomhairle	gcomhairle
\n	\n
a	a
thug	thug
fear	fear
na	na
haibhléise	haibhléise
dhóibh	dóibh
gan	gan
dul	dul
ró-fhada	rófhada
isteach	isteach
sa	sa
\n	\n
choill	choill
,	,
ach	ach
iad	iad
ag	ag
leanamhaint	leanúint
an	an
pheidhleacáin	fhéileacáin
ghil	ghil
áluinn	álainn
\n	\n
isteach	isteach
i	i
ndiamhaireacht	ndiamhracht
na	na
coille	coille
.	.
\n	\n
\n	\n
Fé	Faoi
dheire	dheireadh
d'éirigh	d'éirigh
le	le
Brian	Brian
an	an
líontán	líontán
a	a
leagaint	leagan
\n	\n
anuas	anuas
air	air
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
agam	agam
,	,
”	”
as	as
seisean	seisean
.	.
“	“
Féach	Féach
air	air
,	,
a	a
Nící	Nící
.	.
An	An
\n	\n
bhfeacaís	bhfaca tú
riamh	riamh
aon	aon
nidh	ní
chomh	chomh
háluinn	hálainn
leis	leis
?	?
”	”
\n	\n
\n	\n
Rug	Rug
Nící	Nící
ar	ar
ghualainn	ghualainn
air	air
,	,
agus	agus
do chuir	chuir
cogar	cogar
ina	ina
\n	\n
chluais	chluais
.	.
\n	\n
\n	\n
“	“
Éist	Éist
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
ta	tá
duine	duine
éigin	éigin
chughainn	chugainn
.	.
”	”
\n	\n
\n	\n
D'fhan	D'fhan
an	an
bheirt	bheirt
ina	ina
dhá	dhá
stalca	stalca
gan	gan
cor	cor
a	a
chur	chur
asta	astu
,	,
\n	\n
agus	agus
níorbh	níorbh
fhada	fhada
go	go
bhfeacadar	bhfeacadar
an	an
fear	fear
ag	ag
éalódh	éalú
tré	trí
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
sna	sna
crannaibh	crainn
,	,
agus	agus
é	é
ag	ag
siubhal	siúl
chomh	chomh
héadtrom	héadrom
san	sin
ná brisfeadh	nach mbrisfeadh
\n	\n
craobh	craobh
chríon	chríon
fé n-a	faoina
chosaibh	chosa
.	.
Nuair	Nuair
a	a
tháinig	tháinig
sé	sé
\n	\n
i	i
ngiorracht	ngiorracht
deich	deich
slat	slat
dóibh	dóibh
do	do
stad	stad
sé	sé
agus	agus
do	do
chrom	chrom
\n	\n
chun	chun
an	an
talaimh	talaimh
.	.
Ceapadar	Ceapadar
san	sin
gurab	gur
amhlaidh	amhlaidh
a	a
bhí	bhí
sé	sé
\n	\n
tar	tar
éis	éis
iad	iad
a	a
fheiscint	fheiceáil
,	,
agus	agus
do	do
leaigh	leac
a	a
gcroide	gcroí
ina	ina
lár	lár
,	,
\n	\n
ach	ach
is	is
amhlaidh	amhlaidh
a	a
bhí	bhí
an	an
fear	fear
ag	ag
útamáil	útamáil
i	i
measc	measc
na	na
dtor	dtor
.	.
\n	\n
Chonnacadar	Chonaiceadar
an	an
poll	poll
mór	mór
dubh	dubh
á	á
nochtadh	nochtadh
aige	aige
fé sna	faoi na
\n	\n
tuir	toir
,	,
agus	agus
leis	leis
sin	sin
do	do
shleamhnuigh	shleamhnaigh
an	an
fear	fear
isteach	isteach
sa	sa
pholl	pholl
\n	\n
agus	agus
do	do
shocruigh	shocraigh
na	na
tuir	toir
leasmuigh	lasmuigh
de'n	den
oscailt	oscailt
ó'n	ón
\n	\n
dtaobh	dtaobh
istigh	istigh
.	.
\n	\n
\n	\n
D'fhan	D'fhan
an	an
bheirt	bheirt
gharsún	gharsún
ar	ar
feadh	feadh
tamaill	tamaill
féachaint	féachaint
\n	\n
an	an
dtiocfadh	dtiocfadh
sé	sé
amach	amach
arís	arís
,	,
ach	ach
ní	níor
tháinig	tháinig
.	.
\n	\n
\n	\n
“	“
Feicimís	Feicimis
cá	cá
bhfuil	bhfuil
sé	sé
imthighthe	imithe
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
Anonn	Anonn
leo	leo
chun	chun
an	an
phuill	phoill
.	.
Fuaireadar	Fuaireadar
an	an
oscailt	oscailt
\n	\n
gan	gan
aon	aon
duadh	dua
agus	agus
chuireadar	chuireadar
na	na
tuir	toir
i	i
leath-taobh	leataobh
uatha	uathu
.	.
\n	\n
Bhí	Bhí
tóirse	tóirse
aibhléise	aibhléise
ag	ag
Nící	Nící
agus	agus
do	do
sceinn	scinn
sé	sé
an	an
solas	solas
\n	\n
isteach	isteach
sa	sa
pholl	pholl
.	.
Chonnacadar	Chonaiceadar
an	an
phluais	phluais
chaol	chaol
dubh	dubh
ag	ag
\n	\n
síneadh	síneadh
uatha	uathu
isteach	isteach
fé	faoi
thalamh	thalamh
.	.
Do	Do
chúluigh	chúlaigh
Nící	Nící
agus	agus
\n	\n
d'fhéach	d'fhéach
ar	ar
an	an
ngarsún	ngarsún
eile	eile
.	.
\n	\n
\n	\n
“	“
Is	Is
ait	ait
an	an
obair	obair
í	í
seo	seo
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Ní	Ní
fheadar	fheadar
\n	\n
ó	ó
thalamh	thalamh
an	an
domhain	domhain
cad	cad
é	é
an	an
fuadar	fuadar
atá	atá
fé	faoi
Ghrágó	Ghrágó
.	.
”	”
\n	\n
\n	\n
“	“
Cér'bh	Cér'bh
é	é
siúd	siúd
?	?
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Duine	Duine
de'n	den
Árd-Chomhairle	Ardchomhairle
is	is
eadh	ea
é	é
.	.
Grágó	Grágó
is	is
\n	\n
ainm	ainm
dó	dó
.	.
Ní	Ní
fheadar	fheadar
cad	cad
ab	ab
áil	áil
leis	leis
ag	ag
éalódh	éalú
tré sna	trí na
\n	\n
pluaiseanna	pluaiseanna
i	i
lár	lár
na	na
hoidhche	hoíche
.	.
”	”
\n	\n
\n	\n
“	“
Leanaimís	Leanaimis
é	é
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
Do	Do
shleamhnuigh	shleamhnaigh
an	an
bheirt	bheirt
gharsún	gharsún
isteach	isteach
sa	sa
phluais	phluais
.	.
\n	\n
Bhí	Bhí
sí	sí
chomh	chomh
híseal	híseal
san	sin
gurbh	gurbh
éigean	éigean
dóibh	dóibh
dul	dul
de	de
lamhancán	lámhacán
\n	\n
ar dtúis	ar dtús
,	,
ach	ach
chuaidh	chuaigh
sí	sí
i	i
n-aoirde	n-airde
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
go	go
dtí	dtí
\n	\n
go	go
raibh	raibh
sé	sé
ar	ar
a	a
gcumas	gcumas
seasamh	seasamh
ar	ar
a	a
mbonnaibh	mbonnaí
.	.
Bhí	Bhí
an	an
\n	\n
tóirse	tóirse
ina	ina
laimh	láimh
ag	ag
Nící	Nící
ach	ach
bhí	bhí
faitchíos	faitíos
air	air
an	an
solas	solas
a	a
\n	\n
scéitheachtaint	sceitheadh
ina	ina
thimcheall	thimpeall
ar	ar
eagla	eagla
go	go
mbeadh	mbeadh
éinne	aon duine
\n	\n
ag	ag
faire	faire
ortha	orthu
ó'n	ón
dtaobh	dtaobh
istigh	istigh
.	.
Ba	Ba
ró-bhaoghal	róbhaol
dóibh	dóibh
na	na
\n	\n
clocha	clocha
géara	géara
a	a
bhí	bhí
ag	ag
gobadh	gobadh
amach	amach
ó sna	ó na
fallaí	fallaí
,	,
agus	agus
ó	ó
\n	\n
uain	uaimh
go	go
chéile	chéile
do	do
bhuaileadh	bhuaileadh
duine	duine
aca	acu
a	a
loirgne	lorgaí
i gcoinnibh	i gcoinne
\n	\n
na	na
gcloch	gcloch
a	a
bhí	bhí
caithte	caite
thall	thall
is	is
abhfus	abhus
ar	ar
úrlár	urlár
na	na
pluaise	pluaise
.	.
\n	\n
Do	Do
stad	stad
Nící	Nící
agus	agus
do chuir	chuir
cluas	cluas
le	le
héisteacht	héisteacht
air	air
féin	féin
.	.
\n	\n
\n	\n
“	“
An	An
gcloiseann	gcloiseann
tú	tú
aon	aon
nidh	ní
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Cloisim	Cloisim
fuaim	fuaim
mar	mar
a	a
bheadh	bheadh
inneall	inneall
ag	ag
déanamh	déanamh
\n	\n
crónáin	crónáin
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
a	a
bhéarfadh	bhéarfadh
inneall	inneall
annso	anseo
fé	faoi
thalamh	thalamh
?	?
”	”
\n	\n
\n	\n
Ar	Ar
aghaidh	aghaidh
leo	leo
i	i
dtreo	dtreo
na	na
fuaime	fuaime
;	;
saothar	saothar
anála	anála
\n	\n
ortha	orthu
leis	leis
an	an
bhfuadar	bhfuadar
a	a
bhí	bhí
fútha	fúthu
agus	agus
fo-bharra-thuisle	fo-bharra-thuisle
á	á
\n	\n
bhaint	bhaint
asta	astu
ag	ag
clocha	clocha
na	na
pluaise	pluaise
.	.
Bhí	Bhí
an	an
fhuaim	fhuaim
ag	ag
dul	dul
\n	\n
i	i
méid	méid
do réir	de réir
mar	mar
a	a
bhíodar	bhíodar
ag	ag
druideamhaint	druidim
léi	léi
.	.
\n	\n
\n	\n
“	“
Eiteallán	Eitleán
nó	nó
gluaisteán	gluaisteán
ádhbhal-mhór	ábhalmhór
atá	atá
ann	ann
,	,
”	”
\n	\n
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Cad	Cad
a	a
bhéarfadh	bhéarfadh
eiteallán	eitleán
fé	faoi
thalamh	thalamh
?	?
”	”
arsa	arsa
Nící	Nící
\n	\n
arís	arís
.	.
“	“
Ach	Ach
féach	féach
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
cad	cad
é	é
an	an
rud	rud
é	é
sin	sin
ar	ar
\n	\n
an	an
úrlár	urlár
?	?
”	”
\n	\n
\n	\n
Bhí	Bhí
líne	líne
de	de
sholas	sholas
geal	geal
ar	ar
úrlár	urlár
na	na
pluaise	pluaise
tamall	tamall
\n	\n
uatha	uathu
.	.
Anonn	Anonn
leo	leo
chun	chun
na	na
háite	háite
agus	agus
chaitheadar	chaitheadar
iad	iad
féin	féin
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
ar	ar
a	a
mbéal	mbéal
agus	agus
ar	ar
a	a
n-aghaidh	n-aghaidh
á	á
hinfhiúchadh	hiniúchadh
.	.
Chualadar	Chualadar
\n	\n
fuaim	fuaim
an	an
innill	innill
mar	mar
a	a
bheadh	bheadh
tóirneach	toirneach
bhodhar	bhodhar
thíos	thíos
fútha	fúthu
.	.
\n	\n
\n	\n
“	“
Oscailt	Oscailt
atá	atá
ann	ann
chun	chun
dul	dul
níos	níos
doimhne	doimhne
fé	faoi
thalamh	thalamh
,	,
”	”
\n	\n
arsa	arsa
Brian	Brian
.	.
“	“
Ní	Ní
foláir	foláir
nó	nó
tá	tá
comhla	comhla
san	san
úrlár	urlár
,	,
dá	dá
\n	\n
bhféadaimís	bhféadaimis
í	í
dh'árdú	d'ardú
.	.
”	”
\n	\n
\n	\n
Do	Do
scéidh	sceith
Nící	Nící
solas	solas
an	an
tóirse	tóirse
ar	ar
an	an
bpluais	bpluais
mór-thimcheall	mórthimpeall
.	.
\n	\n
Ní	Ní
raibh	raibh
le	le
feiscint	feiceáil
ach	ach
na fallaí	na ballaí
fuara	fuara
agus	agus
\n	\n
iad	iad
ag	ag
glioscarnaigh	glioscarnach
sa	sa
tsolas	solas
mar	mar
a	a
raibh	raibh
an	an
taisiriú	taisriú
ag	ag
\n	\n
briseadh	briseadh
amach	amach
tríotha	tríothu
.	.
Do	Do
chuimil	chuimil
Brian	Brian
a	a
mhéireanna	mhéar
\n	\n
de'n	den
úrlár	urlár
go	go
dtí	dtí
gur	gur
mhothuigh	mhothaigh
sé	sé
mar	mar
a	a
bheadh	bheadh
cnaipe	cnaipe
\n	\n
beag	beag
ag	ag
gobadh	gobadh
aníos	aníos
tríd	tríd
.	.
Do	Do
bhrúigh	bhrúigh
sé	sé
síos	síos
an	an
cnaipe	cnaipe
\n	\n
agus	agus
má	má
bhrúigh	bhrúigh
d'éirigh	d'éirigh
an	an
chomhla	chomhla
go	go
réidh	réidh
aníos	aníos
chuige	chuige
.	.
\n	\n
Do dhruid	Dhruid
an	an
bheirt	bheirt
anonn	anonn
chun	chun
na	na
hoscailte	hoscailte
agus	agus
iad	iad
ag	ag
\n	\n
snámhghail	snámhaíocht
ar	ar
úrlár	urlár
na	na
pluaise	pluaise
mar	mar
a	a
bheadh	bheadh
dhá	dhá
phéist	phéist
ann	ann
.	.
\n	\n
Chuireadar	Chuireadar
a	a
gceann	gceann
thar	thar
faobhar	faobhar
na	na
hoscailte	hoscailte
agus	agus
\n	\n
d'fhéachadar	d'fhéachadar
síos	síos
.	.
Chonnacadar	Chonaiceadar
an	an
seomra	seomra
mór	mór
fairsing	fairsing
\n	\n
thíos	thíos
,	,
solas	solas
geal	geal
ar	ar
lasadh	lasadh
ann	ann
,	,
agus	agus
gan	gan
duine	duine
ná	ná
daonnuidhe	daonnaí
\n	\n
le	le
feiscint	feiceáil
ann	ann
,	,
ach	ach
inneall	inneall
mór	mór
de	de
shaghas	shaghas
anaithnid	anaithnid
ina	ina
\n	\n
lár	lár
,	,
agus	agus
gleo	gleo
ag	ag
teacht	teacht
as	as
fé	faoi
mar	mar
a	a
dhéanfadh	dhéanfadh
céad	céad
\n	\n
gluaisteán	gluaisteán
dá	dá
scaoiltí	scaoiltí
na	na
hinnill	hinnill
chun	chun
siubhail	siúil
i n-éinfheacht	in éineacht
.	.
\n	\n
Bhí	Bhí
dréimire	dréimire
chun	chun
dul	dul
síos	síos
sa	sa
tseomra	tseomra
.	.
\n	\n
\n	\n
“	“
Téighimís	Téimis
síos	síos
á	á
fheiscint	fheiceáil
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
Síos	Síos
an	an
dréimire	dréimire
leo	leo
agus	agus
do	do
shiubhladar	shiúladar
timcheall	timpeall
\n	\n
an	an
innill	innill
,	,
á	á
infhiúchadh	iniúchadh
.	.
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
saghas	saghas
innill	innill
é	é
?	?
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Níl	Níl
fhios	fhios
agam	agam
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
ní	ní
bhíonn	bhíonn
a	a
leithéid	leithéid
\n	\n
againn	againn
i nÉirinn	in Éirinn
.	.
”	”
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
\n	\n
Cuma	Cuma
uibh	ubh
a	a
bhí	bhí
ar	ar
an	an
inneall	inneall
.	.
É	É
déanta	déanta
de	de
mhiotal	mhiotal
\n	\n
gheal	gheal
chruaidh	chrua
,	,
agus	agus
é	é
ag	ag
lonnradh	lonradh
agus	agus
ag	ag
spréacharnaigh	spréacharnach
sa	sa
\n	\n
tsolas	solas
.	.
Bhí	Bhí
gob	gob
géar	géar
air	air
agus	agus
suic	soic
ar	ar
an	an
ngob	ngob
ar	ar
nós	nós
\n	\n
soc	soc
céachta	céachta
,	,
ach	ach
gur	gur
mhó	mhó
agus	agus
gur	gur
ghéire	ghéire
iad	iad
ná	ná
aon	aon
tsoc	soc
\n	\n
céachta	céachta
d'ár	dár
deineadh	déanadh
riamh	riamh
.	.
Ní	Ní
fheacadar	fheacadar
comhla	comhla
ná	ná
\n	\n
oscailt	oscailt
chun	chun
dul	dul
isteach	isteach
ann	ann
ach	ach
é	é
chomh	chomh
cruinn	cruinn
sleamhain	sleamhain
\n	\n
le	le
plaosc	blaosc
an	an
uibh	ubh
.	.
\n	\n
\n	\n
“	“
Is	Is
iongantach	iontach
an	an
rud	rud
é	é
,	,
”	”
arsa	arsa
Nící	Nící
.	.
“	“
Ní	Ní
fheadar	fheadar
\n	\n
cé	cé
leis	leis
é	é
nó	nó
conus	conas
a	a
tugadh	tugadh
anuas	anuas
annso	anseo
é	é
.	.
”	”
\n	\n
\n	\n
Leis	Leis
sin	sin
do	do
stad	stad
fuaim	fuaim
an	an
innill	innill
go	go
hobann	tobann
agus	agus
\n	\n
chualadar	chualadar
mar	mar
a	a
bheadh	bheadh
duine	duine
ag	ag
corruighe	corraí
istigh	istigh
ann	ann
.	.
\n	\n
Anonn	Anonn
leis	leis
an	an
mbeirt	mbeirt
ar	ar
bhairricíní	bharraicíní
chun	chun
an	an
dréimire	dréimire
,	,
\n	\n
ach	ach
do	do
leath	leath
na	na
súile	súile
ortha	orthu
agus	agus
do	do
stad	stad
an	an
anál	anáil
ionnta	iontu
\n	\n
nuair	nuair
a	a
chonnacadar	chonaiceadar
go	go
raibh	raibh
an	an
chomhla	chomhla
dúnta	dúnta
anuas	anuas
ar	ar
\n	\n
an	an
oscailt	oscailt
go	go
daingean	daingean
.	.
Bhí	Bhí
beirthe	beirthe
ortha	orthu
.	.
\n	\n
