source	target
___MANANPH_00008___	___MANANPH_00008___
\n	\n
lámh	lámh
orainn	orainn
,	,
”	”
arsa	arsa
Seán	Seán
agus	agus
é	é
ag	ag
oscailt	oscailt
a	a
shúl	shúl
agus	agus
á	á
\n	\n
ndúnadh	ndúnadh
arís	arís
go	go
tapaidh	tapa
.	.
\n	\n
\n	\n
“	“
Cá	Cá
rabhais	raibh tú
ó	ó
shoin	shin
,	,
a	a
mhic	mhic
?	?
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Bhíos	Bhí mé
i	i
dteannta	dteannta
Nící	Nící
.	.
Tá	Tá
an	an
lá	lá
caithte	caite
againn	againn
\n	\n
ad	i do
iarraidh	iarraidh
cuimhneamh	cuimhneamh
ar	ar
shlighe	shlí
éigin	éigin
chun	chun
sibh	sibh
a	a
shaoradh	shaoradh
\n	\n
as	as
so	seo
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
ar	ar
chuimhnigh	chuimhnigh
sibh	sibh
ar	ar
aon	aon
nidh	ní
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Níor	Níor
chuimhnigheamar	chuimhníomar
ar	ar
aon	aon
nidh	ní
fós	fós
.	.
Ach	Ach
ná	ná
bíodh	bíodh
\n	\n
droch-mhisneach	drochmhisneach
oraibh	oraibh
.	.
Déanfaimíd	Déanfaimid
an	an
bheart	bheart
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
mairg	mairg
a	a
bhíonn	bhíonn
thíos	thíos
ag	ag
an	an
gcéad	gcéad
bheárnain	bhearna
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Tabhair	Tabhair
aire	aire
dhuit	duit
féin	féin
ar	ar
aon	aon
chuma	chuma
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Ná	Ná
bíodh	bíodh
aon	aon
eagla	eagla
ort	ort
,	,
a	a
dhaid	dhaid
.	.
Beidh	Beidh
ana-shaoghal	ana-shaoghal
\n	\n
agam	agam
fara	fara
Nící	Nící
.	.
”	”
\n	\n
\n	\n
“	“
Cuir	Cuir
t'aigne	d'aigne
chun	chun
suaimhnis	suaimhnis
,	,
”	”
arsa	arsa
Ámón	Ámón
.	.
\n	\n
“	“
Tabharfar	Tabharfar
togha	togha
an	an
aireachais	aireachais
dó	dó
.	.
”	”
\n	\n
\n	\n
“	“
An	An
fada	fada
a	a
coimeádfar	coimeádfar
annso	anseo
sinn	sinn
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Imthighidh	Imígí
oraibh	oraibh
,	,
a	a
gharsúna	gharsúin
,	,
”	”
arsa	arsa
Ámón	Ámón
.	.
“	“
Ba	Ba
\n	\n
mhaith	mhaith
liom	liom
labhairt	labhairt
leis	leis
na	na
fir	fir
go	go
fóill	fóill
beag	beag
.	.
”	”
\n	\n
\n	\n
D'fháisc	D'fháisc
Brian	Brian
lámh	lámh
a	a
athar	athar
agus	agus
é	é
ag	ag
imtheacht	imeacht
.	.
\n	\n
\n	\n
“	“
Ná	Ná
bíodh	bíodh
ceist	ceist
ort	ort
,	,
a	a
dhaid	dhaid
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Ní	Ní
\n	\n
fada	fada
go	go
mbeir	mbeidh tú
saor	saor
as	as
so	seo
.	.
”	”
\n	\n
\n	\n
“	“
Seadh	Sea
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
chomh	chomh
luath	luath
agus	agus
bhí	bhí
an	an
bheirt	bheirt
\n	\n
gharsún	gharsún
imthighthe	imithe
,	,
“	“
cad	cad
a	a
déanfar	déanfar
linn	linn
?	?
”	”
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Níl	Níl
aon	aon
nidh	ní
socair	socair
againn	againn
fós	fós
,	,
”	”
arsa	arsa
Ámón	Ámón
.	.
“	“
Níl	Níl
\n	\n
an	an
Árd-Chomhairle	Ardchomhairle
ar	ar
aon	aon
aigne	aigne
mar	mar
gheall	gheall
oraibh	oraibh
.	.
Is	Is
\n	\n
dóigh	dóigh
le	le
cuid	cuid
aca	acu
gur	gur
spiairí	spiairí
sibh	sibh
agus	agus
gurb	gurb
iad	iad
ár	ár
naimhde	naimhde
\n	\n
a	a
cuir	cuir
annso	anseo
sibh	sibh
.	.
Tá	Tá
a	a
thuille	thuilleadh
againn	againn
,	,
ámhthach	áfach
,	,
a	a
chreideann	chreideann
\n	\n
na	na
tuairiscí	tuairiscí
a	a
thugann	thugann
sibh	sibh
féin	féin
uaibh	uaibh
.	.
Ní	Ní
misde	miste
liom	liom
a	a
\n	\n
rádh	rá
libh	libh
go	go
gcreidim	gcreidim
féin	féin
gurab	gurb
í	í
an	an
fhírinne	fhírinne
atá	atá
agaibh	agaibh
\n	\n
á	á
innsint	insint
.	.
”	”
\n	\n
\n	\n
“	“
Ach	Ach
an	an
gcreideann	gcreideann
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
sinn	sinn
?	?
Sin	Sin
\n	\n
í	í
an	an
cheist	cheist
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
ceaduighthe	ceadaithe
dhom	dom
é	é
sin	sin
a	a
innsint	insint
díbh	daoibh
,	,
”	”
arsa	arsa
an	an
\n	\n
sean-duine	seanduine
.	.
“	“
Ac	Ach
déarfad	déarfaidh mé
an	an
méid	méid
seo	seo
libh	libh
—	—
go	go
bhfuil	bhfuil
\n	\n
cead	cead
agam	agam
ó'n	ón
Árd-Mháighistir	Árd-Mháighistir
mo	mo
dhícheall	dhícheall
a	a
dhéanamh	dhéanamh
\n	\n
ar	ar
fhírinne	fhírinne
bhúr	bhur
scéil	scéil
a	a
chruthú	chruthú
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
chomh	chomh
maith	maith
agat	agat
an	an
fhírinne	fhírinne
ar	ar
fad	fad
a	a
innsint	insint
\n	\n
dúinn	dúinn
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Mara	Mura
n-éirgheann	n-éiríonn
leat	leat
a	a
chur	chur
\n	\n
ina	ina
luighe	luí
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
nác	nach
spiairí	spiairí
ná	ná
lucht	lucht
ceilge	ceilge
\n	\n
sinn	sinn
an	an
gcuirfear	gcuirfear
chun	chun
báis	báis
sinn	sinn
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
cuirtear	cuirtear
cuirpthigh	coirpigh
chun	chun
báis	báis
san	san
áit	áit
seo	seo
,	,
”	”
arsa	arsa
\n	\n
Ámón	Ámón
agus	agus
iarracht	iarracht
de	de
chochall	chochall
air	air
.	.
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
gnó	gnó
atá	atá
agaibh	agaibh
de	de
shaighdiúirí	shaighdiúirí
ach	ach
chun	chun
bhúr	bhur
\n	\n
naimhde	naimhde
a	a
chur	chur
chun	chun
báis	báis
?	?
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Sin	Sin
scéal	scéal
eile	eile
ar	ar
fad	fad
.	.
Nuair	Nuair
a	a
cuirtear	cuirtear
cogadh	cogadh
\n	\n
orainn	orainn
ní	ní
bhíonn	bhíonn
aon	aon
dul	dul
as	as
againn	againn
.	.
Nuair	Nuair
a	a
thagann	thagann
na	na
\n	\n
mílte	mílte
fear	fear
inár	inár
gcoinnibh	gcoinne
ní	ní
bhíonn	bhíonn
aon	aon
leigheas	leigheas
againn	againn
\n	\n
ortha	orthu
ach	ach
iad	iad
a	a
dhísciú	dhísciú
sul a	sula
ndísceofaí	ndísceofaí
sinn	sinn
.	.
Ach	Ach
ní	ní
gadh	gá
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
triúr	triúr
fear	fear
a	a
chur	chur
chun	chun
bháis	bháis
chun	chun
a	a
chur	chur
as	as
a	a
gcumas	gcumas
aon	aon
\n	\n
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
dúinn	dúinn
.	.
”	”
\n	\n
\n	\n
“	“
Conus	Conas
a	a
cuirfear	cuirfear
as	as
ár	ár
gcumas	gcumas
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
\n	\n
díbh	daoibh
?	?
”	”
arsa	arsa
Máirtín	Máirtín
go	go
réidh	réidh
.	.
\n	\n
\n	\n
“	“
Ní	Ní
bheidh	bheidh
le	le
déanamh	déanamh
ach	ach
comhacht	cumhacht
bhúr	bhur
n-aigne	n-aigne
a	a
chur	chur
\n	\n
ar	ar
neamh-bhrí	neamhbhrí
.	.
”	”
\n	\n
\n	\n
Do	Do
gaibh	ga
síoga	síoga
fuachta	fuachta
tré	trí
cholainn	cholainn
gach	gach
fir	fir
d'á	dá
raib	raibh
\n	\n
ag	ag
éisteacht	éisteacht
leis	leis
.	.
\n	\n
\n	\n
“	“
Comhacht	Cumhacht
ár	ár
n-aigne	n-aigne
a	a
chur	chur
ar	ar
neamh-bhrí	neamhbhrí
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
.	.
“	“
An	An
amhlaidh	amhlaidh
a	a
déanfar	déanfar
amadáin	amadáin
nó	nó
geilt	gealt
dínn	dínn
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
hé	hé
sin	sin
i n-aon	in aon
chor	chor
é	é
,	,
”	”
arsa	arsa
an	an
sean-duine	seanduine
go	go
\n	\n
mí-chéadthach	míchéadfach
.	.
“	“
Ní	Ní
fonn	fonn
linn	linn
aon	aon
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
díbh	di
.	.
\n	\n
Ní	Ní
dhéanfaidh	dhéanfaidh
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
ach	ach
comhacht	cumhacht
a	a
aigne	aigne
féin	féin
\n	\n
a	a
chur	chur
i	i
bhfeidhm	bhfeidhm
oraibh	oraibh
chun	chun
ná	ná
cuimhneochaidh	cuimhneoidh
sibh	sibh
a	a
thuille	thuilleadh
\n	\n
ar	ar
an	an
ngnó	ngnó
a	a
thug	thug
annso	anseo
sibh	sibh
,	,
agus	agus
chun	chun
go	go
mbeidh	mbeidh
sibh	sibh
dílis	dílis
\n	\n
dó	dó
,	,
agus	agus
ná beidh	nach mbeidh
fúibh	fúibh
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
dó	dó
féin	féin
ná	ná
\n	\n
d'éinne	d'aon duine
eile	eile
annso	anseo
.	.
”	”
\n	\n
\n	\n
“	“
Tuigim	Tuigim
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
An	An
mar	mar
sin	sin
a	a
dheineann	dhéanann
\n	\n
sibh	sibh
le	le
cuirpthigh	coirpigh
i	i
gcomhnuidhe	gcónaí
?	?
”	”
\n	\n
\n	\n
“	“
Tá	Tá
slighte	slite
eile	eile
againn	againn
chun	chun
iad	iad
san	san
a	a
chur	chur
ar	ar
a	a
leas	leas
,	,
”	”
\n	\n
arsa	arsa
Ámón	Ámón
,	,
agus	agus
ní	ní
dubhairt	dúirt
a	a
thuille	thuilleadh
.	.
\n	\n
\n	\n
“	“
Mise	Mise
im	im
bannaí	bannaí
go	go
bhfuil	bhfuil
,	,
agus	agus
nách	nach
ró-dheas	ródheas
na	na
\n	\n
slighte	slite
iad	iad
,	,
”	”
arsa	arsa
Seán	Seán
leis	leis
féin	féin
.	.
\n	\n
\n	\n
“	“
Ní	Ní
mór	mór
domh-sa	domsa
bheith	bheith
ag	ag
imtheacht	imeacht
anois	anois
,	,
”	”
arsa	arsa
\n	\n
Ámón	Ámón
.	.
“	“
Beifear	Beifear
ag	ag
feitheamh	feitheamh
liom	liom
.	.
”	”
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
Bhuail	Bhuail
sé	sé
cnag	cnag
ar	ar
an ndoras	an doras
,	,
do	do
hoscladh	hosclaíodh
dó	dó
é	é
,	,
agus	agus
\n	\n
do	do
dúnadh	dúnadh
ina	ina
dhiaidh	dhiaidh
arís	arís
é	é
.	.
\n	\n
\n	\n
“	“
Is	Is
deas	deas
an	an
chríoch	chríoch
í	í
seo	seo
ar	ar
ár	ár
dturas	dturas
go	go
Manannán	Manannán
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Má's	Más
fíor	fíor
a	a
n-abrann	ndeir
Ámón	Ámón
,	,
agus	agus
ní	ní
\n	\n
dócha	dócha
go	go
neosfadh	n-inseodh
sé	sé
bréag	bréag
dúinn	dúinn
,	,
is	is
féidir	féidir
dó-súd	dó-súd
\n	\n
comhacht	cumhacht
ár	ár
n-aigne	n-aigne
a	a
chur	chur
ar	ar
neamh-bhrí	neamhbhrí
agus	agus
a	a
aigne	aigne
féin	féin
\n	\n
a	a
cur	cur
i	i
bhfeidhm	bhfeidhm
orainn	orainn
.	.
B'fhéidir	B'fhéidir
gur	gur
cuireadh	cuireadh
drog	drog
\n	\n
éigin	éigin
sa	sa
bhiadh	bhia
a	a
itheamar	itheamar
ó	ó
chianaibh	chianaibh
,	,
agus	agus
go	go
raghaidh	rachaidh
d'ár	d'ár
\n	\n
meabhair	meabhair
do réir	de réir
a	a
chéile	chéile
,	,
nó	nó
b'fhéidir	b'fhéidir
go	go
dtiocfar	dtiocfar
orainn	orainn
\n	\n
nuair	nuair
a	a
bheimíd	bheimid
inár	inár
gcodladh	gcodladh
anocht	anocht
agus	agus
ná beidh	nach mbeidh
cuimhne	cuimhne
\n	\n
ar	ar
bith	bith
againn	againn
orainn	orainn
féin	féin
nuair	nuair
a	a
dhúiseochaimíd	dhúiseoimid
ar	ar
maidin	maidin
\n	\n
amáireach	amárach
.	.
”	”
\n	\n
\n	\n
“	“
Dubhairt	Dúirt
Ámón	Ámón
go	go
dtabharfar	dtabharfar
caoi	caoi
dhó	dhó
féin	féin
ar	ar
\n	\n
fhírinne	fhírinne
ár	ár
scéil	scéil
a	a
chruthú	chruthú
ar dtúis	ar dtús
.	.
Ní	Ní
baoghal	baol
dúinn	dúinn
go	go
\n	\n
fóill	fóill
iad	iad
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Ní	Ní
fearr	fearr
bheith	bheith
ag	ag
caint	caint
anois	anois
air	air
,	,
”	”
arsa	arsa
Seán	Seán
,	,
agus	agus
\n	\n
do dhein	rinne
sé	sé
mianfuidheach	mianfuidheach
.	.
“	“
Raghad-sa	Rachaidh mise
a	a
chodladh	chodladh
.	.
”	”
\n	\n
\n	\n
Isteac	Isteach
leis	leis
i	i
gceann	gceann
de sna	de na
seomraí	seomraí
codlata	codlata
agus	agus
\n	\n
do	do
chodail	chodail
go	go
sámh	sámh
go	go
maidin	maidin
ann	ann
.	.
Níor	Níor
thuit	thit
néall	néal
\n	\n
codlata	codlata
ar	ar
an	an
mbeirt	mbeirt
eile	eile
go	go
dtí	dtí
go	go
raibh	raibh
an	an
lá	lá
ag	ag
\n	\n
lóchtaint	láchan
sa	sa
spéir	spéir
amuigh	amuigh
.	.
\n	\n
