source	target
réidh	réidh
,	,
a	a
mhic	mhic
ó	ó
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Ní	Ní
theastuigheann	theastaíonn
\n	\n
uainn	uainn
droch-aigne	drochaigne
na	na
ndaoine	ndaoine
a	a
tharraing	tharraingt
orainn	orainn
.	.
Agus	Agus
\n	\n
ar	ar
aon	aon
chuma	chuma
ní	ní
le	le
droch-mhúineadh	drochmhúineadh
ná	ná
le	le
dailtíneacht	dailtíneacht
atá	atá
\n	\n
siad	siad
so	seo
ag	ag
gáiridhe	gáire
fút	fút
ach	ach
le	le
sult	sult
agus	agus
le	le
haoibhneas	haoibhneas
.	.
”	”
\n	\n
\n	\n
“	“
Déanfad-sa	Déanfaidh mise
comharthaí	comhartha
leo	leo
,	,
féachaint	féachaint
an	an
dtuigfidís	dtuigfidís
\n	\n
mé	mé
,	,
”	”
arsa	arsa
Seán	Seán
,	,
agus	agus
do dhruid	dhruid
sé	sé
ina	ina
dtreo	dtreo
.	.
Do	Do
\n	\n
dhruideadar	dhruideadar
san	san
siar	siar
uaidh	uaidh
go	go
hamhrasach	hamhrasach
fé	faoi
mar	mar
a	a
\n	\n
dhruidfeadh	dhruidfeadh
leanbhaí	leanaí
saoghalta	saolta
siar	siar
ó	ó
stróinséir	strainséir
a	a
raghadh	rachadh
\n	\n
ró-chomhgarach	ró-chomhgarach
dóibh	dóibh
.	.
Do	Do
lean	lean
Seán	Seán
iad	iad
ach	ach
má	má
lean	lean
níorbh	níorbh
\n	\n
fhada	fhada
go	go
bhfuair	bhfuair
sé	sé
é	é
féin	féin
sínte	sínte
ar	ar
fhleasc	fhleasc
a	a
dhroma	dhroma
i	i
lár	lár
\n	\n
an	an
bhóthair	bhóthair
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
donas	donas
ar	ar
an	an
áit	áit
,	,
”	”
ar	ar
seisean	seisean
go	go
míchéadthach	míchéadthach
.	.
\n	\n
\n	\n
Fuair	Fuair
na	na
leanbhaí	leanaí
ana-shult	an-sult
san	san
obair	obair
.	.
Bhíodar	Bhíodar
ag	ag
\n	\n
tuitim	titim
ar	ar
a	a
gcosaibh	gcosa
le	le
greann	greann
is	is
le	le
gáiridhe	gáire
,	,
agus	agus
d'á	dá
\n	\n
mhéid	mhéid
fearg	fearg
a	a
bhí	bhí
ar	ar
Bhrian	Bhrian
chúcha	chucu
is	is
eadh	ea
is	is
mó	mó
a	a
bhíodar	bhíodar
ag	ag
\n	\n
scairteadh	scairteadh
.	.
\n	\n
\n	\n
Do	Do
leig	lig
Seán	Seán
scread	scread
ortha	orthu
.	.
\n	\n
\n	\n
“	“
Éistidh	Éisteacht
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
Do	Do
stad	stad
an	an
gáire	gáire
nuair	nuair
a	a
chualadar	chualadar
an	an
glór	glór
árd	ard
\n	\n
agus	agus
d'fhéachadar	d'fhéachadar
air	air
.	.
Do labhair	Labhair
Seán	Seán
go	go
breágh	breá
mall	mall
\n	\n
soiléir	soiléir
.	.
\n	\n
\n	\n
“	“
Féachaidh	Féachaigí
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Thángamar	Thángamar
anuas	anuas
ó'n	ón
\n	\n
spéir	spéir
,	,
”	”
agus	agus
do	do
shín	shín
sé	sé
a	a
mhéar	mhéar
chun	chun
na	na
spéire	spéire
,	,
“	“
i	i
\n	\n
n-eiteallán	n-eitleán
.	.
”	”
Do dhein	Rinne
sé	sé
comharthaí	comhartha
le n-a	lena
dhá	dhá
láimh	láimh
agus	agus
\n	\n
do chuir	chuir
crónán	crónán
as	as
a	a
bhéal	bhéal
agus	agus
é	é
ad	i do
iarraidh	iarraidh
aithrise	aithrise
a	a
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
\n	\n
dheanamh	dhéanamh
ar	ar
dhordan	dhordan
an	an
eitealláin	eitleáin
.	.
Níor dhein	Ní dhearna
na	na
leanbhaí	leanaí
\n	\n
ach	ach
a	a
méireanna	méara
féin	féin
a	a
shíneadh	shíneadh
chun	chun
na	na
speire	speire
agus	agus
crónán	crónán
\n	\n
bog	bog
binn	binn
a	a
chur	chur
asta	astu
mar	mar
a	a
dhéanfadh	dhéanfadh
saite	saite
beach	beach
.	.
D'fhéachadar	D'fhéachadar
ar	ar
Sheán	Sheán
annsan	ansin
agus	agus
do	do
gháireadar	gháireadar
leis	leis
,	,
i	i
leith	leith
is	is
\n	\n
go	go
mbeidís	mbeidís
á	á
iarraidh	iarraidh
air	air
cleas	cleas
eile	eile
a	a
dhéanamh	dhéanamh
dóibh	dóibh
.	.
\n	\n
\n	\n
B'éigean	B'éigean
dó	dó
éirghe	éirí
as	as
an	an
iarracht	iarracht
ar	ar
a	a
scéal	scéal
a	a
chur	chur
i	i
dtuiscint	dtuiscint
\n	\n
doibh	dóibh
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
tairbhe	tairbhe
bheith	bheith
leo	leo
,	,
”	”
arsa	arsa
seisean	seisean
.	.
“	“
Ceapann	Ceapann
\n	\n
siad	siad
ná fuil	nach bhfuil
ionnam	ionam
ach	ach
cleasuidhe	cleasaí
atá	atá
ag	ag
déanamh	déanamh
grinn	grinn
\n	\n
dóibh	dóibh
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
chabhair	chabhair
dúinn	dúinn
bheith	bheith
ag	ag
iarraidh	iarraidh
dul	dul
isteach	isteach
\n	\n
sa	sa
chathair	chathair
seo	seo
ach	ach
oiread	oiread
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Caithfimíd	Caithfimid
\n	\n
dul	dul
i n-áit	in áit
éigin	éigin
eile	eile
.	.
”	”
\n	\n
\n	\n
“	“
Fanaidh	Fanaigí
nóimeat	nóiméad
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Tá	Tá
fear	fear
\n	\n
chughainn	chugainn
ar	ar
an	an
mbóthar	mbóthar
.	.
”	”
\n	\n
