source	target
\n	\n
“	“
An	An
cúrsa	cúrsa
a	a
dheineann	dhéanann
Manannán	Manannán
timcheall	timpeall
na	na
\n	\n
gréine	gréine
tá	tá
sé	sé
ar	ar
an dtaobh	an taobh
amuigh	amuigh
de	de
chúrsa	chúrsa
na	na
cruinne	cruinne
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
seo	seo
againne	againne
.	.
D'á	Dá
bhrí	bhrí
sin	sin
is	is
sia	sia
é	é
ná	ná
cúrsa	cúrsa
an	an
domhain	domhain
.	.
\n	\n
Tá	Tá
Manannán	Manannán
romhainn	romhainn
amach	amach
fé	faoi
láthair	láthair
,	,
ach	ach
ní	ní
fada	fada
go ngeobhaidh	go bhfaighidh
\n	\n
an	an
domhan	domhan
thairis	thairis
amach	amach
,	,
agus	agus
nuair	nuair
a	a
bheimíd	bheimid
\n	\n
ag	ag
filleadh	filleadh
abhaile	abhaile
i	i
gceann	gceann
ráithe	ráithe
beidh	beidh
sé	sé
romhainn	romhainn
amach	amach
\n	\n
direach	díreach
mar	mar
atá	atá
Manannán	Manannán
romhainn	romhainn
amach	amach
anois	anois
.	.
”	”
\n	\n
\n	\n
“	“
Tuigim	Tuigim
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
Do	Do
shocruigh	shocraigh
an	an
triúr	triúr
fear	fear
iad	iad
féin	féin
go	go
compórdach	compordach
\n	\n
i	i
gcábán	gcábán
an	an
eitealláin	eitleáin
.	.
\n	\n
\n	\n
“	“
Ní	Ní
ghoillfidh	ghoillfidh
fuacht	fuacht
ná	ná
ocras	ocras
ná	ná
easba	easpa
aeir	aeir
orainn	orainn
\n	\n
annso	anseo
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
ach	ach
tá	tá
aon	aon
nidh	ní
amháin	amháin
a	a
ghoillfidh	ghoillfidh
\n	\n
go	go
mór	mór
orainn	orainn
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
nidh	ní
é	é
sin	sin
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
An	An
tréimhse	tréimhse
fhada	fhada
a	a
bheimíd	bheimid
teanntuighthe	teanntaithe
istigh	istigh
sa	sa
\n	\n
chábán	chábán
chumhang	chúng
so	seo
,	,
agus	agus
gan	gan
éinní	aon ní
le	le
dhéanamh	dhéanamh
againn	againn
,	,
\n	\n
agus	agus
gan	gan
rud	rud
ar	ar
bith	bith
le	le
feiscint	feiceáil
againn	againn
ach	ach
an	an
spás	spás
dubh	dubh
\n	\n
go n-a	gona
mhealltracha	mhealltracha
móra	móra
teine	tine
.	.
”	”
\n	\n
\n	\n
Do tharraing	Tharraing
Máirtín	Máirtín
dorn	dorn
cáipéisí	cáipéisí
as	as
a	a
phóca	phóca
.	.
\n	\n
\n	\n
“	“
Tá	Tá
nótaí	nótaí
agam	agam
annso	anseo
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
ar	ar
roinnt	roinnt
\n	\n
cheist	cheist
go	go
bhfuil	bhfuil
teipithe	teipthe
orm	orm
iad	iad
a	a
réidhteach	réiteach
,	,
toisc	toisc
gan	gan
é	é
bheith	bheith
\n	\n
d'uain	d'uain
agam	agam
machtnamh	machnamh
ceart	ceart
a	a
dhéanamh	dhéanamh
ortha	orthu
.	.
Ní	Ní
bheidh	bheidh
\n	\n
éinní	aon ní
le	le
déanamh	déanamh
agam	agam
go	go
ceann	ceann
míosa	míosa
ach	ach
bheit	bheith
ag	ag
machtnamh	machnamh
\n	\n
ortha	orthu
agus	agus
tá	tá
súil	súil
agam	agam
go	go
mbeidh	mbeidh
siadh	siad
réidhtighthe	réitithe
agam	agam
\n	\n
sul a	sula
mbainfimíd	mbainfimid
amach	amach
Manannán	Manannán
.	.
”	”
\n	\n
\n	\n
Leis	Leis
sin	sin
do tharraing	tharraing
sé	sé
chuige	chuige
peann	peann
luaidhe	luaidhe
agus	agus
do	do
\n	\n
chrom	chrom
ar	ar
fhigiúirí	fhigiúirí
a	a
bhreacadh	bhreacadh
ar	ar
na	na
páipéir	páipéir
.	.
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Thugas-sa	Thug mise
paca	paca
cártaí	cártaí
liom	liom
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
chun	chun
\n	\n
an	an
bóthar	bóthar
a	a
ghiorrú	ghiorrú
.	.
Dá	Dá
mbeadh	mbeadh
an	an
ceathrú	ceathrú
duine	duine
againn	againn
\n	\n
ann	ann
d'fhéadfaimís	d'fhéadfaimis
cluiche	cluiche
“	“
droichid	droichid
”	”
a	a
bheith	bheith
againn	againn
.	.
”	”
\n	\n
\n	\n
Do chuir	Chuir
an	an
réaltóir	réaltóir
gáire	gáire
as	as
.	.
\n	\n
\n	\n
“	“
Mo	Mo
ghraidhn	ghraidhin
sibh	sibh
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Is	Is
maith	maith
a	a
chuimhnigh	chuimhnigh
\n	\n
sibh	sibh
ar	ar
gach	gach
aon	aon
nidh	ní
.	.
Níl	Níl
ach	ach
an	an
t-aon	t-aon
nidh	ní
amháin	amháin
ag	ag
déanamh	déanamh
\n	\n
buadhartha	buartha
dhomh-sa	domsa
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
nidh	ní
é	é
sin	sin
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Rud	Rud
ná tuigfeadh	nach dtuigfeadh
baitsiléirí	baitsiléirí
mar	mar
sibh-se	sibhse
.	.
D'fhágas	D'fhág mé
\n	\n
an	an
baile	baile
gan	gan
slán	slán
a	a
fhágaint	fhágáil
ag	ag
Brian	Brian
,	,
ag	ag
mo	mo
mhac	mhac
.	.
Bhí	Bhí
\n	\n
sé	sé
amuigh	amuigh
agus	agus
mé	mé
ag	ag
fágaint	fágáil
an	an
tighe	tí
.	.
”	”
\n	\n
\n	\n
“	“
Raibh	Raibh
fhios	fhios
aige	aige
tú	tú
bheith	bheith
ag	ag
teacht	teacht
ar	ar
an	an
aistear	aistear
so	seo
?	?
”	”
\n	\n
\n	\n
“	“
Bhí	Bhí
fhios	fhios
aige	aige
mé	mé
bheith	bheith
ag	ag
dul	dul
ar	ar
aistear	aistear
fhada	fhada
,	,
ach	ach
\n	\n
níor	níor
innseas	inis mé
dó	dó
cé'n	cén
áit	áit
.	.
”	”
\n	\n
\n	\n
Leis	Leis
sin	sin
do thárla	a tharla
an	an
t-iongantas	t-iontas
.	.
Do	Do
chrom	chrom
an	an
\n	\n
beart	beart
súsa	súsa
ar	ar
chorruighe	chorraí
anonn	anonn
is	is
anall	anall
ar	ar
úrlár	urlár
an	an
\n	\n
chábáin	chábáin
.	.
Do	Do
léim	léim
Máirtín	Máirtín
d'á	dá
shuidheachán	shuíochán
.	.
\n	\n
\n	\n
“	“
Tá	Tá
rud	rud
éigin	éigin
beo	beo
ins na	sna
súsaí	súsaí
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
Do	Do
phreab	phreab
Seán	Seán
anonn	anonn
chun	chun
an	an
bhirt	bhirt
agus	agus
do	do
scaoil	scaoil
\n	\n
an	an
ceangal	ceangal
a	a
bhí	bhí
air	air
.	.
Do	Do
caitheadh	caitheadh
na	na
súsaí	súsaí
i leath-taoibh	i leataobh
\n	\n
agus	agus
d'éirigh	d'éirigh
ceann	ceann
an	an
garsúin	garsúin
aníos	aníos
.	.
\n	\n
\n	\n
“	“
Táim	Táim
leath-mhúchta	leathmhúchta
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
A	A
Bhriain	Bhriain
,	,
”	”
arsa	arsa
an	an
t-athair	t-athair
leis	leis
.	.
“	“
Cad	Cad
a	a
thug	thug
\n	\n
annso	anseo
tú	tú
?	?
”	”
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
“	“
Bhí	Bhí
fhios	fhios
agam	agam
ná	ná
leigfeá	ligfeá
dhom	dom
dul	dul
libh	libh
go	gur
Manannán	Manannán
,	,
”	”
\n	\n
arsa	arsa
an	an
garsún	garsún
,	,
“	“
agus	agus
ní	ní
raibh	raibh
aon	aon
tslighe	slí
eile	eile
agam	agam
\n	\n
chuige	chuige
,	,
ach	ach
dul	dul
i	i
bhfolabh	bhfolabh
ins na	sna
súsaí	súsaí
,	,
go	go
dtí	dtí
go	go
mbeadh	mbeadh
\n	\n
sé	sé
ró-dhéanach	ródhéanach
agat	agat
mé	mé
chur	chur
abhaile	abhaile
.	.
”	”
\n	\n
\n	\n
“	“
Thá	Tá
sé	sé
ró-dhéanach	ródhéanach
anois	anois
aige	aige
,	,
gan	gan
aon	aon
agó	agó
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
,	,
agus	agus
do chuir	chuir
sé	sé
scairt	scairt
mhór	mhór
gháiridhe	gháire
as	as
.	.
“	“
Ní	Ní
\n	\n
féidir	féidir
dúinn	dúinn
casadh	casadh
thar n-ais	ar ais
anois	anois
.	.
”	”
\n	\n
\n	\n
“	“
Go	Go
maith	maith
,	,
”	”
arsa	arsa
Brian	Brian
,	,
agus	agus
do bhuail	bhuail
sé	sé
a	a
dhá	dhá
\n	\n
láimh	láimh
ar	ar
a	a
chéile	chéile
le	le
háthas	háthas
.	.
\n	\n
\n	\n
“	“
Cá	Cá
bhfios	bhfios
duit	duit
sinn	sinn
a	a
bheith	bheith
ag	ag
dul	dul
go	go
Manannán	Manannán
?	?
”	”
\n	\n
arsa	arsa
an	an
t-athair	t-athair
.	.
\n	\n
\n	\n
“	“
Ní	Ní
hamhlaidh	hamhlaidh
is	is
dóigh	dóigh
leat	leat
a	a
raghfá	rachfá
ann	ann
i gan fhios	i ngan fhios
dom	dom
.	.
”	”
\n	\n
\n	\n
“	“
Féach	Féach
,	,
a	a
mhic	mhic
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Bhfuil	bhFuil
fhios	fhios
\n	\n
agat	agat
go	go
mbeir	mbeir
teanntuighthe	teanntaithe
istigh	istigh
sa	sa
chábán	chábán
so	seo
go	go
ceann	ceann
\n	\n
míosa	míosa
?	?
Bíonn	Bíonn
tú	tú
mí-shásta	míshásta
go	go
maith	maith
nuair	nuair
a	a
bhíonn	bhíonn
ort	ort
\n	\n
fanacht	fanacht
istigh	istigh
sa	sa
bhaile	bhaile
lá	lá
báistighe	báistí
.	.
Tánn	Tá
tú	tú
anois	anois
i n-áit	in áit
\n	\n
is	is
cumhainge	cúinge
ná	ná
an	an
baile	baile
agus	agus
caithfidh	caithfidh
tú	tú
fanacht	fanacht
ann	ann
go	go
\n	\n
ceann	ceann
ocht	ocht
lá	lá
fichead	fichead
.	.
Conus	Conas
a	a
thaithneochaidh	thaitneoidh
san	san
leat	leat
?	?
”	”
\n	\n
\n	\n
“	“
Bhí	Bhí
fhios	fhios
agam	agam
go	go
raibh	raibh
aistear	aistear
fada	fada
romham	romham
,	,
”	”
arsa	arsa
\n	\n
an	an
garsún	garsún
.	.
“	“
Thugas	Thugann
‘	‘
Cogadh	Cogadh
na	na
Reann	Reann
’	’
liom	liom
agus	agus
\n	\n
‘	‘
Tír	Tír
na	na
Deo	Deo
.	.
’	’
Agus	Agus
thugas	thug mé
mo	mo
chuid	chuid
peann	peann
luaidhe	luaidhe
liom	liom
\n	\n
agus	agus
páipéar	páipéar
chun	chun
peictiúirí	pictiúir
a	a
dhéanamh	dhéanamh
.	.
Agus	Agus
thugas	thug mé
\n	\n
an	an
clár	clár
fithchille	fichille
liom	liom
,	,
chomh	chomh
maith	maith
.	.
”	”
\n	\n
\n	\n
Chuir	Chuir
an	an
bheirt	bheirt
eile	eile
scairt	scairt
gháiridhe	gháire
asta	astu
agus	agus
níor	níor
\n	\n
fhéad	fhéad
an	an
réaltóir	réaltóir
féin	féin
gan	gan
fáth	fáth
an	an
gháire	gháire
do	do
theacht	theacht
ar	ar
a	a
\n	\n
bhéal	bhéal
.	.
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
“	“
Ar	Ar
mh'anam	m'anam
,	,
a	a
Mhichíl	Mhichíl
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
go	go
bhfuil	bhfuil
\n	\n
sé	sé
ábalta	ábalta
dhuit	duit
.	.
”	”
\n	\n
\n	\n
“	“
Rud	Rud
gan	gan
leigheas	leigheas
foidhne	foighne
is	is
fearr	fearr
air	air
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
“	“
Is	Is
maith	maith
an	an
nidh	ní
go	go
bhfuil	bhfuil
ár	ár
ndóthain	ndóthain
aeir	aeir
\n	\n
agus	agus
bídh	bia
againn	againn
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
an	an
ceathrú	ceathrú
duine	duine
anois	anois
againn	againn
chun	chun
na	na
cártaí	cártaí
\n	\n
a	a
imirt	imirt
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Bhfuil	bhFuil
fhios	fhios
agat	agat
conus	conas
\n	\n
“	“
droichead	droichead
”	”
a	a
imirt	imirt
,	,
a	a
Bhriain	Bhriain
?	?
”	”
\n	\n
\n	\n
“	“
Níl	Níl
aon	aon
chlúiche	chlúiche
cártaí	cártaí
ar	ar
eólas	eolas
agam	agam
ach	ach
amháin	amháin
\n	\n
‘	‘
Greab	Greab
,	,
’	’
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Tar	Tar
i	i
leith	leith
annso	anseo
,	,
a	a
bhuachaill	bhuachaill
,	,
agus	agus
múinfead	múinfidh mé
\n	\n
duit	duit
é	é
.	.
”	”
\n	\n
\n	\n
Do	Do
ghluais	ghluais
na	na
laetheanta	laethanta
,	,
nó	nó
ba	ba
chirte	chirte
a	a
rádh	rá
gur	gur
\n	\n
ghluais	ghluais
an	an
aimsear	aimsir
,	,
mar	mar
is	is
comh-sholas	comh-sholas
lá	lá
agus	agus
oidhche	oíche
sa	sa
\n	\n
spás	spás
uathmhar	uafar
san	sin
idir	idir
na	na
réalta	réalta
.	.
Cheap	Cheap
an	an
ceathrar	ceathrar
san	san
\n	\n
eiteallán	eitleán
ná beadh	nach mbeadh
deire	deireadh
go	go
deo'le	deo'le
n-a	a
n-aistear	n-aistear
,	,
ach	ach
lá	lá
\n	\n
amháin	amháin
thug	thug
Brian	Brian
fé ndeara	faoi deara
go	go
raibh	raibh
na	na
háruistí	hárais
búird	boird
ag	ag
\n	\n
corruighe	corraí
beagáinín	beagáinín
.	.
\n	\n
\n	\n
“	“
Féach	Féach
,	,
a	a
dhaid	dhaid
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tá	Tá
na	na
háruistí	hárais
ag	ag
\n	\n
corruighe	corraí
.	.
”	”
\n	\n
\n	\n
Do	Do
phreab	phreab
an	an
réaltóir	réaltóir
ina	ina
sheasamh	sheasamh
.	.
\n	\n
\n	\n
“	“
M'anam	M'anam
go	go
bhfuil	bhfuil
an	an
ceart	ceart
agat	agat
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Cad	Cad
is	is
cúis	cúis
leis	leis
sin	sin
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Sé	Is é
is	is
cúis	cúis
leis	leis
,	,
a	a
mhic	mhic
ó	ó
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
ná	ná
\n	\n
go	go
bhfuil	bhfuil
an	an
bheart	bheart
déanta	déanta
againn	againn
.	.
Táimíd	Táimid
tagaithe	tagtha
chun	chun
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
an	an
ionaid	ionaid
i n-ar	inar
féidir	féidir
le	le
Manannán	Manannán
a	a
chomhacht	chumhacht
a	a
chur	chur
i	i
\n	\n
bhfeidhm	bhfeidhm
orainn	orainn
agus	agus
sinn	sinn
a	a
tharraing	tharraingt
anuas	anuas
chuige	chuige
féin	féin
.	.
”	”
\n	\n
\n	\n
Do	Do
phreab	phreab
Brian	Brian
anonn	anonn
chun	chun
na	na
fuinneóige	fuinneoige
agus	agus
\n	\n
d'fhéach	d'fhéach
amach	amach
.	.
\n	\n
\n	\n
“	“
Ní	Ní
fheicim	fheicim
Manannán	Manannán
,	,
”	”
ar	ar
seisean	seisean
go	go
díombáidheach	díomách
.	.
\n	\n
\n	\n
“	“
Ní	Ní
fada	fada
go	go
mbeidh	mbeidh
sé	sé
le	le
feiscint	feiceáil
againn	againn
,	,
”	”
arsa	arsa
an	an
\n	\n
t-athair	t-athair
.	.
“	“
Táimíd	Táimid
ag	ag
gabháil	gabháil
anois	anois
tríd	tríd
an	an
mbrat	mbrat
geasa	geasa
\n	\n
atá	atá
timcheall	timpeall
air	air
.	.
Nuair	Nuair
a	a
bheidh	bheidh
gabhtha	gafa
againn	againn
átríd	átríd
an	an
\n	\n
mbrat	mbrat
san	san
beidh	beidh
radharc	radharc
againn	againn
ar	ar
Mhanannán	Mhanannán
féin	féin
.	.
”	”
\n	\n
\n	\n
Dob	Ab
fhíor	fhíor
dó	dó
.	.
Do	Do
neartuigh	neartaigh
ar	ar
an	an
gcomhacht	gcumhacht
a	a
bhí	bhí
á	á
\n	\n
dtarraing	dtarraingt
anuas	anuas
,	,
agus	agus
do	do
neartuigh	neartaigh
ar	ar
an	an
solas	solas
go	go
dtí	dtí
\n	\n
go	go
raibh	raibh
sé	sé
chomh	chomh
geal	geal
leasmuigh	lasmuigh
de'n	den
eiteallán	eitleán
agus	agus
a	a
\n	\n
bhíonn	bhíonn
le	le
linn	linn
an	an
chéad	chéad
amhascarnaigh	amhscarthanach
de	de
sholas	sholas
na	na
maidne	maidine
\n	\n
a	a
bheith	bheith
ag	ag
breacadh	breacadh
na	na
spéire	spéire
thoir	thoir
.	.
\n	\n
\n	\n
“	“
Táimíd	Táimid
laistigh	laistigh
d'atmosféar	d'atmosféar
Mhanannáin	Mhanannáin
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
.	.
“	“
Scaoil	Scaoil
na	na
hinnill	hinnill
chun	chun
siubhail	siúil
,	,
a	a
Sheáin	Sheáin
.	.
”	”
\n	\n
\n	\n
Dhein	Rinne
Seán	Seán
amhlaidh	amhlaidh
agus	agus
níorbh	níorbh
fhada	fhada
go	go
bhfeacadar	bhfeacadar
\n	\n
síos	síos
uatha	uathu
an	an
dúthaigh	dúiche
ghlas	ghlas
féarmhar	féarmhar
,	,
go n-a	gona
bántaibh	bánta
\n	\n
fairsinge	fairsinge
agus	agus
go n-a	gona
srutháin	srutháin
ag	ag
léimt	léim
go	go
cubhránach	cubhránach
\n	\n
le	le
fanaidh	fána
.	.
Bhí	Bhí
sceitimíní	sceitimíní
áthais	áthais
ar	ar
Bhrian	Bhrian
.	.
\n	\n
\n	\n
“	“
Ó	Ó
,	,
a	a
Dhaid	Dhaid
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
nách	nach
deas	deas
gleoite	gleoite
an	an
\n	\n
áit	áit
é	é
!	!
”	”
\n	\n
\n	\n
“	“
Feachaidh	Fiacha
síos	síos
uaibh	uaibh
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
go	go
bhfuighimíd	bhfaighimid
\n	\n
ait	ait
oireamhnach	oiriúnach
chun	chun
túirlinge	duirlinge
.	.
”	”
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
\n	\n
“	“
Tá	Tá
cathair	cathair
annsan	ansin
thíos	thíos
,	,
féach	féach
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
D'féach	D'fhéach
Brian	Brian
síos	síos
uaidh	uaidh
agus	agus
chonnaic	chonaic
túir	túir
agus	agus
\n	\n
spuaiceanna	spuaiceanna
na	na
cathrach	cathrach
ag	ag
glioscarnaigh	glioscarnach
sa	sa
tsolas	solas
phearlach	phearlach
\n	\n
a	a
bhí	bhí
ar fuaid	ar fud
na	na
háite	háite
.	.
\n	\n
\n	\n
“	“
Tá	Tá
daoine	daoine
annso	anseo
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tá	Tá
daoine	daoine
annso	anseo
,	,
\n	\n
a	a
Dhaid	Dhaid
.	.
Féach	Féach
an	an
chathair	chathair
áluinn	álainn
atá	atá
aca	acu
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
daoine	daoine
annso	anseo
,	,
gan	gan
aon	aon
amhras	amhras
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
\n	\n
“	“
ach	ach
níl	níl
fhios	fhios
againn	againn
fós	fós
cad	cad
é	é
an	an
saghas	saghas
iad	iad
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
machaire	machaire
réidh	réidh
annsúd	ansiúd
,	,
taobh	taobh
thall	thall
de'n	den
chathair	chathair
,	,
”	”
\n	\n
arsa	arsa
Máirthín	Máirthín
,	,
“	“
d'fhéadfaimís	d'fhéadfaimis
túirling	tuirlingt
ann	ann
gan	gan
aon	aon
\n	\n
duadh	dua
.	.
”	”
\n	\n
\n	\n
D'ísligh	D'ísligh
Seán	Seán
ana	ana
t-eiteallán	t-eitleán
ar	ar
an	an
bpáirc	bpáirc
.	.
Do	Do
ghluais	ghluais
\n	\n
na	na
rothaí	rothaí
ar	ar
an	an
bhféar	bhféar
ar	ar
feadh	feadh
cúpla	cúpla
nóimeat	nóiméad
nó	nó
gur	gur
\n	\n
stadadar	stadadar
de'n	den
tsiubhal	siúl
a	a
bhí	bhí
fútha	fúthu
.	.
\n	\n
\n	\n
Bhí	Bhí
Manannán	Manannán
bainte	bainte
amach	amach
aca	acu
.	.
\n	\n
