source	target
díobh	díobh
aníos	aníos
.	.
Do	Do
\n	\n
bhog	bhog
an	an
chomhla	chomhla
rómpa	rompu
go	go
héascaidh	héasca
agus	agus
fuaireadar	fuaireadar
iad	iad
\n	\n
féin	féin
sa	sa
phluais	phluais
chaoil	chaol
fhada	fhada
tré	trí
n-ar	n-ar
ghaibheadar	ghabhadar
ó	ó
chianaibh	chianaibh
.	.
\n	\n
D'éaluigheadar	D'éalaíodar
leo	leo
go	go
ciúin	ciúin
troigh-éascaidh	troighéasca
tríd	tríd
an	an
bpluais	bpluais
,	,
\n	\n
ach	ach
ní	ní
ró-fhada	rófhada
gur	gur
buaileadh	buaileadh
isteach	isteach
ina	ina
n-aigne	n-aigne
go	go
rabhadar	rabhadar
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
ar	ar
seachrán	seachrán
slighe	slí
.	.
Do	Do
stadadar	stadadar
agus	agus
do	do
sceinn	scinn
Nící	Nící
\n	\n
solas	solas
an	an
tóirse	tóirse
ina	ina
dtimcheall	dtimpeall
.	.
\n	\n
\n	\n
“	“
Ní	Ní
hí	hí
seo	seo
an	an
tslighe	tslí
a	a
ghaibheamar	ghabhamar
ó	ó
chianaibh	chianaibh
,	,
”	”
arsa	arsa
\n	\n
Brian	Brian
.	.
“	“
Is	Is
ísle	ísle
agus	agus
is	is
caoile	caoile
go	go
mór	mór
an	an
áit	áit
seo	seo
ná	ná
an	an
\n	\n
bealach	bealach
a	a
thángamar	thángamar
.	.
"	"
\n	\n
\n	\n
“	“
B'fhéidir	B'fhéidir
go	go
bhfuil	bhfuil
dhá	dhá
shlighe	shlí
isteach	isteach
agus	agus
amach	amach
,	,
”	”
\n	\n
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Ní	Ní
foláir	foláir
nó	nó
tá	tá
mór-chuid	mórchuid
casadh	casadh
agus	agus
lúbadh	lúbadh
sa	sa
\n	\n
phluais	phluais
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
ach	ach
ná	ná
tugamar	thugamar
fé ndeara	faoi deara
iad	iad
agus	agus
\n	\n
sinn	sinn
ag	ag
dul	dul
isteach	isteach
,	,
toisc	toisc
sinn	sinn
a	a
bheit	bheith
ag	ag
leanamhaint	leanúint
an	an
\n	\n
innill	innill
.	.
Ba	Ba
cheart	cheart
dúinn	dúinn
comhartaí	comharthaí
na	na
háite	háite
a	a
thabhairt	thabhairt
fé ndeara	faoi deara
,	,
\n	\n
ionnus	ionas
go	go
n-aithneochaimís	n-aithneoimis
arís	arís
é	é
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
fearr	fearr
a	a
bheith	bheith
ag	ag
caint	caint
anois	anois
air	air
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
“	“
Níl	Níl
le	le
déanamh	déanamh
againn	againn
ach	ach
casadh	casadh
thar n-ais	ar ais
agus	agus
iarracht	iarracht
a	a
\n	\n
dhéanamh	dhéanamh
ar	ar
an	an
mbealach	mbealach
eile	eile
a	a
aimsiú	aimsiú
.	.
”	”
\n	\n
\n	\n
Thar n-ais	Ar ais
leo	leo
comh	chomh
tapaidh	tapa
agus	agus
a	a
bhí	bhí
ina	ina
gcosaibh	gcosa
,	,
ach	ach
\n	\n
i n-ionad	in ionad
an	an
phluais	phluais
a	a
dhul	dhul
i	i
n-aoirde	n-airde
is	is
amhlaidh	amhlaidh
a	a
chuaidh	chuaigh
\n	\n
sí	sí
i	i
gcaoile	gcaoile
agus	agus
i	i
n-ísle	n-ísle
,	,
go	go
dtí	dtí
go	go
raibh	raibh
sí	sí
chomh	chomh
híseal	híseal
\n	\n
san	sin
gur	gur
theip	theip
ortha	orthu
dul	dul
níos	níos
sia	sia
.	.
Mar	Mar
bharr	bharr
ar	ar
gach	gach
donas	donas
\n	\n
do	do
mhúch	mhúch
an	an
tóirse	tóirse
agus	agus
ní	ní
shoillseochadh	shoilseodh
sé	sé
arís	arís
dóibh	dóibh
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
seo	seo
ídighthe	ídithe
,	,
”	”
arsa	arsa
Nící	Nící
.	.
“	“
Ní	Ní
shoillseochaidh	shoilseoidh
\n	\n
sé	sé
dhom	dom
.	.
”	”
\n	\n
\n	\n
“	“
Coinnighimís	Coinnímis
greim	greim
ar	ar
a	a
chéile	chéile
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
ar	ar
\n	\n
eagla	eagla
sinn	sinn
do	do
scaramhaint	scaradh
ó n-a	óna
chéile	chéile
sa	sa
doircheacht	dorchacht
.	.
”	”
\n	\n
\n	\n
Thar n-ais	Ar ais
leo	leo
arís	arís
;	;
iad	iad
ag	ag
gliúcaidheacht	gliúcaíocht
uatha	uatha
sa	sa
\n	\n
doircheacht	dorchacht
agus	agus
é	é
ag	ag
teip	teip
ortha	orthu
aon	aon
léas	léas
solais	solais
a	a
dh'fheiscint	d'fheiceáil
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
ac	ach
amháin	amháin
na	na
stríocaí	stríocaí
de	de
lag-sholas	lag-sholas
a	a
bhí	bhí
ag	ag
teacht	teacht
tré sna	trí na
\n	\n
scoilteanna	scoilteanna
beaga	beaga
ins na	sna
carraigreacha	carraigeacha
ós a gcionn	os a gcionn
\n	\n
i n-áirde	in airde
.	.
Ba	Ba
mhaith	mhaith
an	an
bhail	bhail
ar	ar
na	na
garsúin	garsúin
na	na
scoilteanna	scoilteanna
\n	\n
san	sin
a	a
bheith	bheith
ar	ar
bharr	bharr
na	na
pluaise	pluaise
.	.
Mara	Mara
mbeadh	mbeadh
iad	iad
ní	ní
\n	\n
bheadh	bheadh
ach	ach
droch-aer	droch-aer
san	san
áit	áit
agus	agus
múchfaí	múchfaí
an	an
bheirt	bheirt
.	.
\n	\n
\n	\n
Ní	Ní
raibh	raibh
fhios	fhios
aca	acu
riamh	riamh
cad	cad
é	é
an fhaid	an fhaid
a	a
chaitheadar	chaitheadar
\n	\n
ag	ag
gabháil	gabháil
anonn	anonn
is	is
anall	anall
tré sna	trí na
póirsí	póirsí
agus	agus
na	na
\n	\n
pluaiseanna	pluaiseanna
caola	caola
fé	faoi
thalamh	thalamh
;	;
iad	iad
ag	ag
casadh	casadh
agus	agus
ag	ag
\n	\n
ath-chasadh	athchasadh
;	;
iad	iad
ag	ag
dul	dul
de	de
lamhancán	lámhacán
nuair	nuair
a	a
bhíodh	bhíodh
an	an
\n	\n
áit	áit
ró-íseal	ró-íseal
chun	chun
go	go
bhféadfaidís	bhféadfaidís
seasamh	seasamh
ar	ar
a	a
mbonnaibh	mbonnaí
;	;
\n	\n
a	a
lámha	lámha
agus	agus
a	a
nglúna	nglúine
ag	ag
tabhairt	tabhairt
fola	fola
agus	agus
gach	gach
aon	aon
\n	\n
bhall	bhall
d'á	dá
gcolainn	gcolainn
bascuithe	basctha
brúighte	brúite
gearrtha	gearrtha
ó	ó
bheith	bheith
ag	ag
\n	\n
bualadh	bualadh
i gcoinnibh	i gcoinne
na	na
gcloch	gcloch
agus	agus
na	na
gcarraig	gcarraig
a	a
bhí	bhí
sa	sa
\n	\n
tslighe	tslí
rómpa	rompu
.	.
\n	\n
\n	\n
Fé	Faoi
dheire	dheireadh
do chuir	chuir
Brian	Brian
liúgh	liú
as	as
.	.
\n	\n
\n	\n
“	“
Féach	Féach
,	,
a	a
Nící	Nící
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
tá	tá
solaf	solaf
romhainn	romhainn
\n	\n
amach	amach
.	.
”	”
\n	\n
\n	\n
Ar	Ar
aghaidh	aghaidh
leo	leo
.	.
Chuaidh	Chuaigh
an	an
solas	solas
i	i
méid	méid
agus	agus
i	i
ngile	ngile
\n	\n
do réir	de réir
mar	mar
a	a
bhíodar	bhíodar
ag	ag
cur	cur
díobh	díobh
agus	agus
níorbh	níorbh
fhada	fhada
go	go
\n	\n
bhfeacadar	bhfeacadar
béal	béal
na	na
pluaise	pluaise
rómpa	rompu
.	.
\n	\n
\n	\n
“	“
A	A
bhuidhe	bhuí
le	le
Dia	Dia
na	na
glóire	glóire
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
Bhí	Bhí
\n	\n
eagla	eagla
orm	orm
ná	ná
fuighimís	faighimis
an	an
oscailt	oscailt
go	go
deo	deo
agus	agus
go	go
\n	\n
bhfanfaimís	bhfanfaimis
fé	faoi
thalamh	thalamh
go	go
dtí	dtí
go	go
gcaillfí	gcaillfí
de'n	den
ocras	ocras
sinn	sinn
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
áit	áit
é	é
seo	seo
ina	ina
bhfuilimíd	bhfuilimid
?	?
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Ná	Nach
haithnigheann	n-aithníonn
tú	tú
an	an
áit	áit
seo	seo
?	?
”	”
\n	\n
\n	\n
“	“
Ni	Ní
aithnighim	aithním
.	.
”	”
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
Do	Do
dhruideadar	dhruideadar
amach	amach
agus	agus
d'fhéachadar	d'fhéachadar
ina	ina
dtimcheall	dtimpeall
.	.
\n	\n
Bhí	Bhí
an	an
oidhche	oíche
fós	fós
ann	ann
agus	agus
gan	gan
puinn	puinn
solais	solais
san	san
aer	aer
.	.
Ní	Ní
\n	\n
raibh	raibh
soillse	soilse
na	na
cathrach	cathrach
le	le
feiscint	feiceáil
i n-aon	in aon
bhall	bhall
,	,
ná	ná
ní	ní
raibh	raibh
\n	\n
fuaim	fuaim
d'á	dá
luighead	laghad
le	le
cloisint	cloisteáil
aca	acu
,	,
ach	ach
amháin	amháin
siosaireacht	siosarnach
\n	\n
na	na
gaoithe	gaoithe
tríd	tríd
an	an
bhféar	bhféar
feochta	feoite
fé n-a	faoina
gcosaibh	gcosa
.	.
Machaire	Machaire
\n	\n
réidh	réidh
cothrom	cothrom
a	a
bhí	bhí
ar	ar
a	a
n-aghaidh	n-aghaidh
amach	amach
agus	agus
é	é
ag	ag
síneadh	síneadh
\n	\n
faid	faid
a	a
radharc	radharc
uatha	uathu
.	.
Cnoc	Cnoc
maol	maol
árd	ard
a	a
bhí	bhí
laistiar	laistiar
díobh	díobh
;	;
\n	\n
é	é
lán	lán
de	de
charraigreacha	charraigeacha
loma	loma
agus	agus
na	na
carraigreacha	carraigeacha
chomh	chomh
\n	\n
géar	géar
san	sin
ná féadfadh	nach bhféadfadh
gabhar	gabhar
iad	iad
a	a
chur	chur
de	de
.	.
\n	\n
\n	\n
“	“
Tá	Tá
oiread	oiread
san	sin
casadh	casadh
agus	agus
lúbadh	lúbadh
curtha	curtha
dhinn	dhinn
\n	\n
againn	againn
”	”
,	,
arsa	arsa
Nící	Nící
,	,
“	“
nách	nach
fios	fios
ca	cá
bhfuilimíd	bhfuilimid
nó	nó
cad	cad
é	é
an fhaid	an fad
\n	\n
ó	ó
bhaile	bhaile
atáimíd	atáimid
.	.
B'fhéidir	B'fhéidir
go	go
bhfuilimíd	bhfuilimid
tar	tar
éis	éis
teacht	teacht
\n	\n
fé sna	faoi na
cnuic	cnoic
agus	agus
gur	gur
i	i
ndúthaigh	ndúiche
ár	ár
namhad	namhad
atáimíd	atáimid
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
chabhair	chabhair
dúinn	dúinn
fanamhaint	fanacht
san	san
áit	áit
seo	seo
,	,
”	”
arsa	arsa
\n	\n
Brian	Brian
.	.
“	“
Tá	Tá
ocras	ocras
buile	buile
orm-sa	ormsa
.	.
”	”
\n	\n
\n	\n
Do	Do
sheas	sheas
sé	sé
amach	amach
o	ó
bhéal	bhéal
na	na
pluaise	pluaise
agus	agus
d'fhéach	d'fhéach
\n	\n
suas	suas
ar	ar
an	an
gcnoc	gcnoc
.	.
\n	\n
\n	\n
“	“
Táimíd	Táimid
teanntuighthe	teanntaithe
ar	ar
an dtaobh	an taobh
so	seo
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
Tugaimís	Tugaimis
aghaidh	aghaidh
ar	ar
an	an
machaire	machaire
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
a	a
dhéanfaimíd	dhéanfaimid
má	má
thagann	thagann
na	na
Cráidhmí	Cráidhmí
,	,
agus	agus
\n	\n
gan	gan
poll	poll
ná	ná
pluais	pluais
againn	againn
chun	chun
dul	dul
i	i
bhfolach	bhfolach
uatha	uathu
?	?
”	”
\n	\n
\n	\n
“	“
Tá	Tá
coill	coill
bheag	bheag
thall	thall
annsan	ansin
,	,
féach	féach
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
B'fhéidir	B'fhéidir
gurab	gurb
í	í
sin	sin
an	an
choill	choill
ina	ina
rabhamar	rabhamar
i	i
dtosach	dtosach
na	na
\n	\n
hoidhche	hoíche
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
dóigh	dóigh
liom	liom
é	é
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
\n	\n
“	“
Théighimís	Théimis
anonn	anonn
chúichi	chuici
,	,
pé	pé
scéal	scéal
é	é
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
Gheobhaimíd	Gheobhaimid
cnótha	cnónna
agus	agus
caortha	caora
ar	ar
na	na
crannaibh	crainn
ann	ann
a	a
\n	\n
bhainfidh	bhainfidh
an	an
t-ocras	t-ocras
dinn	dinn
.	.
”	”
\n	\n
\n	\n
Ar	Ar
aghaidh	aghaidh
leo	leo
treasna	trasna
an	an
mhachaire	mhachaire
.	.
Bogach	Bogach
a	a
bhí	bhí
ann	ann
;	;
\n	\n
brat	bratach
de	de
chúnlach	chúnlach
liath-ghlas	liathghlas
air	air
agus	agus
turtóga	turtóga
thall	thall
is	is
abhfus	abhus
\n	\n
tríd	tríd
.	.
Nící	Nící
a	a
bhí	bhí
chun	chun
tosaigh	tosaigh
;	;
é	é
ag	ag
léimt	léim
ó	ó
thurtóig	thurtóig
go	go
\n	\n
chéile	chéile
do réir	de réir
mar	mar
ab	ab
fhearr	fhearr
a	a
gheibheadh	d'fhaigheadh
sé	sé
an	an
comhthrom	cothrom
\n	\n
ortha	orthu
agus	agus
an	an
t-uisce	t-uisce
ag	ag
éirghe	éirí
aníos	aníos
thar	thar
béalaibh	béala
a	a
bhróga	bhróga
\n	\n
le	le
gach	gach
coiscéim	coiscéim
d'á	dá
dtugadh	dtugadh
sé	sé
.	.
Do labhair	Labhair
sé	sé
siar	siar
\n	\n
thar	thar
a	a
ghualainn	ghualainn
le	le
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Seachain	Seachain
tú	tú
féin	féin
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Tá	Tá
an	an
áit	áit
seo	seo
\n	\n
ana-bhog	an-bhog
.	.
”	”
\n	\n
\n	\n
Leis	Leis
sin	sin
do	do
chuala	chuala
Brian	Brian
an	an
fhuaim	fhuaim
mar	mar
a	a
bheadh	bheadh
súghrac	súrac
\n	\n
ann	ann
;	;
do chaith	chaith
Nící	Nící
a	a
dhá	dhá
láimh	láimh
ós cionn	os cionn
a	a
chinn	chinn
agus	agus
síos	síos
\n	\n
leis	leis
sa	sa
bhogach	bhogach
go	go
dtí	dtí
na	na
dhá	dhá
chromán	chromán
.	.
Bogach	Bogach
súghraic	súghraic
\n	\n
a	a
bhí	bhí
ann	ann
.	.
\n	\n
\n	\n
Dhein	Rinne
Nící	Nící
iarracht	iarracht
bháis	bháis
is	is
bheatha	bheatha
ar	ar
é	é
féin	féin
a	a
tharraing	tharraingt
\n	\n
aníos	aníos
as	as
an	an
mbogach	mbogach
mealltach	mealltach
a	a
bhí	bhí
ag	ag
fáscadh	fáscadh
an	an
anama	anama
as	as
,	,
\n	\n
ach	ach
is	is
amhlaidh	amhlaidh
a	a
chuaidh	chuaigh
sé	sé
níos	níos
ísle	ísle
fós	fós
ann	ann
le	le
gach	gach
casadh	casadh
\n	\n
agus	agus
le	le
gach	gach
ionfairt	únfairt
d'á	dá
ndeineadh	ndéanadh
sé	sé
.	.
Thug	Thug
Brian	Brian
cúpla	cúpla
\n	\n
coiscéim	coiscéim
ina	ina
threo	threo
,	,
ach	ach
ba	ba
ghearr	ghearr
gur	gur
mhothuigh	mhothaigh
sé	sé
é	é
féin	féin
\n	\n
a	a
shúghadh	shú
síos	síos
,	,
agus	agus
b'éigean	b'éigean
dó	dó
cúladh	cúlú
.	.
Bhí	Bhí
aghaidh	aghaidh
ar	ar
dhath	dhath
\n	\n
an	an
bháis	bháis
ar	ar
Nící	Nící
agus	agus
é	é
tuitithe	tite
síos	síos
go	go
dtí	dtí
n-a	a
chom	chom
sa	sa
\n	\n
bhogach	bhogach
.	.
Thuig	Thuig
Brian	Brian
go	go
raibh	raibh
sé	sé
á	á
shúghadh	shú
síos	síos
go	go
tapaidh	tapa
.	.
\n	\n
agus	agus
mara	mura
ndeineadh	ndéanadh
sé	sé
féin	féin
é	é
do	do
shaoradh	shaoradh
nárbh	nárbh
fhada	fhada
go	go
\n	\n
mbeadh	mbeadh
sé	sé
ró-dhéanach	ródhéanach
aige	aige
.	.
D'fhéach	D'fhéach
fé	faoi
ina	ina
thimcheall	thimpeall
.	.
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
An	An
áit	áit
ina	ina
raibh	raibh
sé	sé
féin	féin
ina	ina
sheasamh	sheasamh
níorbh	níorbh
aon	aon
ionntaoibh	iontaoibh
\n	\n
é	é
agus	agus
do	do
mhothuigh	mhothaigh
sé	sé
an	an
bogach	bogach
ag	ag
súghadh	sú
agus	agus
ag	ag
tarraing	tarraingt
\n	\n
ar	ar
a	a
dhá	dhá
chois	chois
féin	féin
mar	mar
a	a
bheadh	bheadh
béal	béal
ocrach	ocrach
go	go
mbeadh	mbeadh
fonn	fonn
\n	\n
air	air
é	é
dh'alpadh	d'alpadh
.	.
\n	\n
\n	\n
Bhí	Bhí
cúpla	cúpla
géag	géag
crann	crann
tamall	tamall
uaidh	uaidh
.	.
Géaga	Géaga
leathana	leathana
\n	\n
craobhacha	craobhacha
ab	ab
eadh	ea
iad	iad
,	,
go	go
raibh	raibh
meádhchan	meáchan
maith	maith
mór	mór
ionnta	iontu
,	,
\n	\n
ach	ach
toisc	toisc
a	a
éadtruime	éadroime
a	a
bhí	bhí
gach	gach
aon	aon
nidh	ní
ar	ar
Mhanannán	Mhanannán
\n	\n
cheap	cheap
Brian	Brian
go	go
bhféadfadh	bhféadfadh
sé	sé
iad	iad
a	a
dh'árdach	a ardú
leis	leis
.	.
Anonn	Anonn
\n	\n
leis	leis
chúcha	chucu
;	;
é	é
ag	ag
tógaint	tógáil
a	a
chos	chos
go	go
réidh	réidh
agus	agus
á	á
gcur	gcur
síos	síos
\n	\n
níos	níos
réidhe	réidhe
ná	ná
san	sin
arís	arís
,	,
go	go
dtí	dtí
gur	gur
bhain	bhain
sé	sé
amach	amach
an	an
áit	áit
\n	\n
ina	ina
raibh	raibh
na	na
géaga	géaga
.	.
\n	\n
\n	\n
D'éirigh	D'éirigh
leis	leis
iad	iad
a	a
tharraing	tharraingt
ina	ina
dhiaidh	dhiaidh
gan	gan
aon	aon
ró-dhuadh	ró-dhuadh
\n	\n
go dtáinig	gur tháinig
sé	sé
go	go
himeall	himeall
an	an
bhogaigh	bhogaigh
.	.
Annsan	Annsan
do	do
sháidh	sháith
\n	\n
sé	sé
ceann	ceann
aca	acu
roimis	roimhe
amach	amach
chomh	chomh
fada	fada
agus	agus
d'fhéad	d'fhéad
sé	sé
é	é
\n	\n
gan	gan
é	é
féin	féin
a	a
chur	chur
i	i
gcontabhairt	gcontúirt
,	,
agus	agus
do leag	leag
sé	sé
an	an
ghéag	ghéag
\n	\n
eile	eile
treasna	trasna
uirthe	uirthi
i	i
bhfuirm	bhfoirm
cliatha	cliatha
.	.
Do chaith	Chaith
sé	sé
é	é
féin	féin
\n	\n
anuas	anuas
ar	ar
an	an
gcliath	gcliath
agush	agush
do	do
shín	shín
amach	amach
a	a
dhá	dhá
láimh	láimh
.	.
Bhí	Bhí
a	a
\n	\n
dhá	dhá
shúil	shúil
dúnta	dúnta
ag	ag
Nící	Nící
fé'n	faoin
dtráth	dtráth
san	san
,	,
agus	agus
gan	gan
le	le
\n	\n
feiscint	feiceáil
de	de
ós cionn	os cionn
an	an
bhogaigh	bhogaigh
ach	ach
a	a
cheann	cheann
agus	agus
a	a
dhá	dhá
\n	\n
ghualainn	ghualainn
.	.
\n	\n
\n	\n
“	“
Sín	Sín
amach	amach
do	do
lámha	lámha
,	,
”	”
arsa	arsa
Brian	Brian
leis	leis
.	.
\n	\n
\n	\n
Do	Do
shín	shín
Nící	Nící
a	a
lámha	lámha
amach	amach
.	.
Do	Do
mhothuigh	mhothaigh
Brian	Brian
a	a
\n	\n
mhéireanna	mhéar
ag	ag
cuimilt	cuimilt
d'á	dá
mhéireanna	mhéar
féin	féin
ach	ach
bhí	bhí
sé	sé
ró-fhada	rófhada
\n	\n
uaidh	uaidh
chun	chun
greim	greim
dlúth	dlúth
a	a
bhreith	bhreith
ortha	orthu
,	,
agus	agus
ní	ní
leomhfadh	leomhfadh
sé	sé
dul	dul
\n	\n
níos	níos
giorra	giorra
dhó	dó
ar	ar
eagla	eagla
go	go
slugfaí	slogfaí
é	é
féin	féin
síos	síos
chomh	chomh
mait	maith
\n	\n
leis	leis
.	.
Dhein	Rinne
sé	sé
iarracht	iarracht
ar	ar
chraobh	chraobh
a	a
bhriseadh	bhriseadh
de	de
cheann	cheann
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
de sna	de na
géagaibh	géaga
ach	ach
bhí	bhí
na	na
craobhacha	craobhacha
go	go
reamhar	ramhar
agus	agus
níorbh	níorbh
\n	\n
aon	aon
tairbhe	tairbhe
bheith	bheith
leo	leo
.	.
\n	\n
\n	\n
Chuimhnigh	Chuimhnigh
sé	sé
ar	ar
a	a
chasóig	chasóg
.	.
Bhí	Bhí
éadach	éadach
teann	teann
láidir	láidir
\n	\n
innte	inti
.	.
agus	agus
ar	ar
chrapadh	chrapadh
na	na
súl	súl
bhí	bhí
an	an
chasóg	chasóg
bainte	bainte
dhe	de
aige	aige
\n	\n
agus	agus
greim	greim
ag	ag
Nící	Nící
ar	ar
an	an
dá	dá
mhuinchille	mhuinchille
agus	agus
greim	greim
aige	aige
\n	\n
féin	féin
ar	ar
an	an
earball	eireaball
.	.
Siar	Siar
leis	leis
i	i
ndiaidh	ndiaidh
a	a
chúil	chúil
,	,
agus	agus
é	é
\n	\n
ag	ag
casadh	casadh
agus	agus
ag	ag
lúbarnaigh	lúbarnaigh
ar	ar
an dtalamh	an talamh
fé	faoi
mar	mar
a	a
\n	\n
bheadh	bheadh
eascú	eascann
.	.
Do	Do
mhothuigh	mhothaigh
sé	sé
mar	mar
a	a
bheadh	bheadh
a	a
dhá	dhá
láimh	láimh
á	á
\n	\n
dtarraing	dtarraingt
as	as
a	a
chabhail	chabhail
amach	amach
,	,
ach	ach
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
do	do
scuir	scoir
\n	\n
an	an
bogach	bogach
de'n	den
ghreim	ghreim
báis	báis
a	a
bhí	bhí
aige	aige
ar	ar
Nící	Nící
,	,
go	go
dtí	dtí
gur	gur
\n	\n
scaoil	scaoil
sé	sé
dhe	de
ar	ar
fad	fad
agus	agus
gur	gur
thuit	thit
sé	sé
amach	amach
ar	ar
an	an
gcliath	gcliath
\n	\n
ar	ar
a	a
bhéal	bhéal
fé	faoi
.	.
\n	\n
\n	\n
D'fhan	D'fhan
an	an
bheirt	bheirt
gharsún	gharsún
ina	ina
luighe	luí
annsúd	ansiúd
ar	ar
feadh	feadh
\n	\n
tamaill	tamaill
mhaith	mhaith
agus	agus
gan	gan
ionnta	iontu
siubhal	siúl
ná	ná
corruighe	corraí
.	.
\n	\n
Bhíodar	Bhíodar
clúduighthe	clúdaithe
ó	ó
bhonn	bhonn
go	go
baitheas	baithis
le	le
dríob	draoib
agus	agus
le	le
\n	\n
salachar	salachar
an	an
bhogaigh	bhogaigh
agus	agus
bhí	bhí
bréan-bholadh	bréan-bholadh
an	an
phortaigh	phortaigh
le	le
\n	\n
fáil	fáil
ar	ar
gach	gach
aon	aon
taobh	taobh
díobh	díobh
.	.
Do	Do
chorruigh	chorraigh
Brian	Brian
i	i
gceann	gceann
\n	\n
tamaill	tamaill
.	.
\n	\n
\n	\n
“	“
Caillfear	Caillfear
de'n	den
bhfuacht	bhfuacht
sinn	sinn
má	má
fhanaimíd	fhanaimid
annso	anseo
,	,
”	”
\n	\n
ar	ar
seisean	seisean
.	.
“	“
Imthighimís	Imímis
as	as
so	seo
.	.
”	”
\n	\n
\n	\n
“	“
Conus	Conas
a	a
imtheochaimíd	imeoimid
?	?
”	”
arsa	arsa
Nící	Nící
.	.
“	“
Tá	Tá
an	an
cnoc	cnoc
\n	\n
géar	géar
árd	ard
ar	ar
thaobh	thaobh
dinn	ding
agus	agus
an	an
bogach	bogach
súghraic	súghraic
ar	ar
an dtaobh	an taobh
\n	\n
eile	eile
.	.
Táimíd	Táimid
teanntuighthe	teanntaithe
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
féidir	féidir
dul	dul
treasna	trasna
an	an
bhogaigh	bhogaigh
,	,
”	”
arsa	arsa
Brian	Brian
,	,
\n	\n
“	“
ná	ná
ní	ní
féidir	féidir
dul	dul
treasna	trasna
an	an
chnuic	chnoic
,	,
ach	ach
b'fhéidir	b'fhéidir
go	go
\n	\n
bhféadfaimís	bhféadfaimis
dul	dul
timcheall	timpeall
an	an
chnuic	chnoic
.	.
Tá	Tá
stráice	stráice
chaol	chaol
\n	\n
\n	\n
___MANANPH_00014___	___MANANPH_00014___
\n	\n
de	de
thalamh	thalamh
chruaidh	chrua
ag	ag
a	a
bhun	bhun
idir	idir
é	é
féin	féin
agus	agus
an	an
bogach	bogach
.	.
\n	\n
is	is
féidir	féidir
dúinn	dúinn
siubhal	siúl
air	air
sin	sin
.	.
Ní	Ní
healadha	healaín
dhúinn	dúinn
fanacht	fanacht
\n	\n
annso	anseo
a	a
thuille	thuilleadh
.	.
”	”
\n	\n
\n	\n
Do	Do
shleamhnuigh	shleamhnaigh
an	an
bheirt	bheirt
aca	acu
go	go
haireach	haireach
,	,
mar	mar
a	a
bheadh	bheadh
\n	\n
dhá	dhá
phéist	phéist
ag	ag
snámhghail	snámhaíocht
fan	fan
an	an
talaimh	talaimh
nó	nó
gur	gur
bhaineadar	bhaineadar
\n	\n
amac	amach
an	an
talamh	talamh
chruaidh	chrua
.	.
D'éirigheadar	D'éiríodar
ina	ina
seasamh	seasamh
annsan	ansin
\n	\n
agus	agus
d'fhéachadar	d'fhéachadar
ar	ar
a	a
chéile	chéile
.	.
Bhí	Bhí
dath	dath
liath-ghlas	liathghlas
ar	ar
Nící	Nící
\n	\n
agus	agus
a	a
fhiacla	fhiacla
ag	ag
cnagadh	cnagadh
i gcoinnibh	i gcoinne
a	a
chéile	chéile
leis	leis
an	an
bhfuacht	bhfuacht
,	,
\n	\n
ach	ach
do dhein	rinne
sé	sé
iarracht	iarracht
ar	ar
gháire	gháire
a	a
chur	chur
as	as
.	.
\n	\n
\n	\n
“	“
Tá	Tá
aon	aon
tsólás	sólás
amháin	amháin
againn	againn
san	san
áit	áit
seo	seo
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
Ní	Ní
baoghal	baol
dúinn	dúinn
na	na
Cráidhmí	Cráidhmí
.	.
Ní	Ní
fhéadfaidís	fhéadfaidís
teacht	teacht
