source	target
sa	sa
méid	méid
a	a
bhí	bhí
déanta	déanta
aige	aige
ach	ach
leanbuidheacht	leanbaíocht
\n	\n
seachas	seachas
an	an
sár-éacht	sár-éacht
a	a
bhí	bhí
roimis	roimhe
amach	amach
.	.
\n	\n
\n	\n
Do labhair	Labhair
an	an
réaltóir	réaltóir
arís	arís
.	.
\n	\n
\n	\n
“	“
Tá	Tá
bliain	bliain
againn	againn
chun	chun
gach	gach
aon	aon
nidh	ní
a	a
shocrú	shocrú
,	,
”	”
ar	ar
\n	\n
seisean	seisean
.	.
“	“
Féachaidh	Féachaigí
i	i
leith	leith
annso	anseo
,	,
”	”
agus	agus
chuaidh	chuaigh
sé	sé
anonn	anonn
\n	\n
chun	chun
an	an
bhúird	bhoird
mar	mar
a	a
raibh	raibh
carn	carn
de	de
pháipéir	pháipéir
ghorma	ghorma
.	.
Do	Do
\n	\n
leathnuigh	leathnaigh
sé	sé
ceann	ceann
de sna	de na
páipéir	páipéir
amach	amach
agus	agus
do	do
scéidh	sceith
\n	\n
an	an
solas	solas
air	air
.	.
\n	\n
\n	\n
“	“
Féachaidh	Féachaigí
,	,
”	”
ar	ar
seisean	seisean
arís	arís
.	.
“	“
Sin	Sin
é	é
cúrsa	cúrsa
na	na
\n	\n
cruinne	cruinne
seo	seo
timcheall	timpeall
na	na
gréine	gréine
,	,
agus	agus
sin	sin
é	é
cúrsa	cúrsa
\n	\n
Mhanannáin	Mhanannáin
taobh	taobh
amuigh	amuigh
dhe	de
,	,
idir	idir
an	an
domhan	domhan
so	seo
agus	agus
Mars	Mars
.	.
\n	\n
Tá	Tá
Manannán	Manannán
annsúd	ansiúd
anois	anois
,	,
féach	féach
,	,
agus	agus
tá	tá
an	an
domhan	domhan
\n	\n
san	san
áit	áit
seo	seo
mar	mar
a	a
bhfuil	bhfuil
mo	mo
mhéar	mhéar
.	.
I	I
gceann	gceann
bliana	bliana
is	agus
\n	\n
mar	mar
seo	seo
a	a
bheidh	bheidh
siad	siad
,	,
féach	féach
.	.
Chíonn	Feiceann
sibh	sibh
go	go
mbeidh	mbeidh
siad	siad
\n	\n
níos	níos
comhgaraighe	cóngaraí
d'á	dá
chéile	chéile
,	,
de	de
roinnt	roinnt
mhaith	mhaith
milliún	milliún
míle	míle
,	,
\n	\n
ná	ná
mar	mar
atá	atá
siad	siad
anois	anois
.	.
Sin	Sin
í	í
an	an
uair	uair
is	is
comhgaraighe	cóngaraí
a	a
\n	\n
bheidh	bheidh
siad	siad
.	.
As	As
san	sin
amach	amach
beidh	beidh
siad	siad
ag	ag
druideamhaint	druidim
\n	\n
ó n-a	óna
chéile	chéile
agus	agus
ní	ní
thiocfaidh	thiocfaidh
siad	siad
comhgarach	cóngarach
d'á	dá
chéile	chéile
\n	\n
go	go
ceann	ceann
breis	breis
is	is
seacht	seacht
mbliana	mbliana
eile	eile
.	.
Caithfear	Caithfear
an	an
\n	\n
iarracht	iarracht
a	a
dhéanamh	dhéanamh
i	i
gceann	gceann
bliana	bliana
.	.
Mara	Mura
dtéightear	dtéitear
ann	ann
\n	\n
an	an
uair	uair
sin	sin
ní	ní
bhfuighfear	bhfaighfear
aon	aon
chaoi	chaoi
ar	ar
dhul	dhul
ann	ann
go	go
ceann	ceann
\n	\n
ocht	ocht
mbliana	mbliana
eile	eile
.	.
”	”
\n	\n
\n	\n
“	“
An	An
é	é
a	a
thuigim	thuigim
uait	uait
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
gur	gur
dóigh	dóigh
leat	leat
\n	\n
gur	gur
féidir	féidir
dul	dul
ann	ann
i	i
n-eiteallán	n-eitleán
?	?
”	”
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Ní	Ní
féidir	féidir
dul	dul
ann	ann
i	i
n-eiteallán	n-eitleán
choitchianta	choitianta
,	,
”	”
arsa	arsa
\n	\n
an	an
réalthóir	réalthóir
.	.
“	“
Níor	Níor
mhór	mhór
dúinn	dúinn
roicéid	roicéid
a	a
bheith	bheith
againn	againn
\n	\n
a	a
theilgfeadh	theilgfeadh
glan	glan
de'n	den
domhan	domhan
so	seo
sinn	sinn
,	,
amach	amach
sa	sa
spás	spás
\n	\n
folamh	folamh
atá	atá
idir	idir
na	na
pláinéidí	pláinéidí
.	.
Chomáinfeadh	Thiomáinfeadh
luas	luas
na	na
\n	\n
cruinne	cruinne
seo	seo
ar	ar
aghaidh	aghaidh
as	as
san	san
amach	amach
sinn	sinn
.	.
”	”
\n	\n
\n	\n
“	“
Conus	Conas
san	san
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Tá	Tá
fios	fios
agat	agat
ná	nach
mbaineann	mbaineann
sé	sé
ach	ach
bliain	bliain
de'n	den
domhan	domhan
\n	\n
so	seo
a	a
chúrsa	chúrsa
timcheall	timpeall
na	na
gréine	gréine
a	a
chur	chur
de	de
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
fhios	a fhios
san	san
agam	agam
.	.
”	”
\n	\n
\n	\n
“	“
Fágann	Fágann
san	sin
go	go
bhfuil	bhfuil
an	an
domhan	domhan
ag	ag
cur	cur
de	de
agus	agus
\n	\n
luas	luas
míle	míle
míle	míle
san	san
uair	uair
a	a
chluig	chloig
fé	faoi
.	.
Níl	Níl
aon	aon
nidh	ní
eile	eile
fé'n	faoin
\n	\n
spéir	spéir
a	a
ghluaiseann	ghluaiseann
chomh	chomh
tapaidh	tapa
san	sin
.	.
Bheadh	Bheadh
an	an
luas	luas
san	sin
\n	\n
fúinn	fúinn
agus	agus
sinn	sinn
ag	ag
fágaint	fágáil
na	na
cruinne	cruinne
seo	seo
agus	agus
sháthfadh	sháthfadh
\n	\n
an	an
luas	luas
san	sin
i	i
dtreo	dtreo
Mhanannáin	Mhanannáin
sinn	sinn
.	.
Féach	Féach
,	,
”	”
ar	ar
\n	\n
seisean	seisean
,	,
agus	agus
do	do
theasbáin	thaispeáin
páipéar	páipéar
gorm	gorm
eile	eile
dhóibh	dóibh
.	.
\n	\n
“	“
Is	Is
mar	mar
seo	seo
a	a
bheidh	bheidh
Manannán	Manannán
i	i
gceann	gceann
bliana	bliana
.	.
Chíonn	Feiceann
\n	\n
sibh	sibh
annsúd	ansiúd
romhainn	romhainn
amach	amach
é	é
agus	agus
é	é
ag	ag
déanamh	déanamh
a	a
chama-chúrsa	chama-chúrsa
\n	\n
féin	féin
timcheall	timpeall
na	na
gréine	gréine
.	.
Má	Má
dhírighimíd	dhírímid
an	an
\n	\n
t-eiteallán	t-eitleán
chun	chun
an	an
áird	aird
sin	sin
comáinfidh	tiomáinfidh
luas	luas
na	na
cruinne	cruinne
\n	\n
ar	ar
aghaidh	aghaidh
sinn	sinn
go	go
dtí	dtí
go	go
dtiocfaimíd	dtiocfaimid
chun	chun
na	na
háite	háite
ina	ina
\n	\n
bhféadfaidh	bhféadfaidh
Manannán	Manannán
a	a
chomhacht	chumhacht
a	a
chur	chur
i	i
bhfeidhm	bhfeidhm
orainn	orainn
\n	\n
chun	chun
sinn	sinn
a	a
tharraing	tharraingt
anuas	anuas
chuige	chuige
féin	féin
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
an	an
fada	fada
a	a
thógfaidh	thógfaidh
sé	sé
an	an
turas	turas
a	a
dhéanamh	dhéanamh
?	?
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Mí	Mí
.	.
”	”
\n	\n
\n	\n
___MANANPH_00010___	___MANANPH_00010___
\n	\n
\n	\n
“	“
Mí	Mí
?	?
Ní	Ní
fhéadfaimís	fhéadfaimis
oiread	oiread
san	san
petroil	petroil
a	a
thabhairt	thabhairt
\n	\n
linn	linn
.	.
”	”
\n	\n
\n	\n
Do	Do
gháir	gháir
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Ní	Ní
mórán	mórán
petroil	petroil
a	a
theastóchadh	theastódh
uainn	uainn
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
Oiread	Oiread
is	is
a	a
árdóchadh	ardódh
ós cionn	os cionn
talmhan	talún
i bhfus	abhus
sinn	sinn
agus	agus
\n	\n
oiread	oiread
is	is
a	a
choinneochadh	choinneodh
ag	ag
eitilt	eitilt
ós cionn	os cionn
Mhanannáin	Mhanannáin
\n	\n
sinn	sinn
go	go
dtí	dtí
go	go
bhfuighimís	bhfaighimis
áit	áit
oireamhnach	oiriúnach
chun	chun
teacht	teacht
anuas	anuas
.	.
\n	\n
Ní	Ní
theastóchadh	theastódh
leath-oiread	leathoiread
petroil	petroil
uainn	uainn
agus	agus
a	a
bhí	bhí
agat-sa	agatsa
\n	\n
nuair	nuair
a	a
thángais	tháinig tú
id'	i do
aonar	aonar
ó	ó
Aimeirice	Mheiriceá
aniar	aniar
.	.
Ní	Ní
\n	\n
oibreochadh	oibreodh
innill	innill
an	an
eitealláin	eitleáin
sa	sa
spás	spás
folamh	folamh
idir	idir
na	na
\n	\n
pláinéidí	pláinéidí
.	.
”	”
\n	\n
\n	\n
Do	Do
las	las
Seán	Seán
go	go
bun	bun
na	na
gcluas	gcluas
.	.
\n	\n
\n	\n
“	“
Féach	Féach
nár	nár
chuimhnigheas	chuimhnigh mé
riamh	riamh
air	air
sin	sin
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
Ach	Ach
conus	conas
a	a
mhairfimís	mhairfimis
ar	ar
feadh	feadh
míosa	míosa
sa	sa
spás	spás
folamh	folamh
\n	\n
san	san
,	,
gan	gan
biadh	bia
gan	gan
deoch	deoch
,	,
gan	gan
aer	aer
?	?
”	”
\n	\n
\n	\n
“	“
Preit	Preit
,	,
a	a
dhuine	dhuine
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Ná	Ná
cualais	cual tú
\n	\n
trácht	trácht
ar	ar
aer	aer
dhlúithte	dhlúite
?	?
Nách	Nach
féidir	féidir
dúinn	dúinn
roinnt	roinnt
shorcóir	shorcóir
\n	\n
d'aer	d'aer
dhlúithte	dhlúite
a	a
thabhairt	thabhairt
linn	linn
?	?
Is	Is
féidir	féidir
uisce	uisce
dlúithte	dlúite
\n	\n
a	a
thabhairt	thabhairt
linn	linn
chomh	chomh
maith	maith
,	,
agus	agus
is	is
eol	eol
duit	duit
féin	féin
gur	gur
féidir	féidir
\n	\n
dóthain	dóthain
lae	lae
de	de
bhiadh	bhia
a	a
fháili	fháilí
bhfuirm	bhfoirm
táibhléide	táibhléide
.	.
Gheobhaimís	Gheobhaimis
\n	\n
ár	ár
ndóthain	ndóthain
de sna	de na
nidhthe	nithe
sin	sin
a	a
thabhairt	thabhairt
linn	linn
,	,
go	go
mór-mhór	mór mór
ó	ó
\n	\n
nách	nach
gádh	gá
dhúinn	dúinn
aon	aon
mhór-ualach	mhór-ualach
de'n	den
phetrol	pheitreal
a	a
bhreith	bhreith
linn	linn
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
má	má
tá	tá
geas	gás
nimhneach	nimhneach
sa	sa
bhrat	bhrat
san	san
atá	atá
mór-thimcheall	mórthimpeall
\n	\n
ar	ar
Mhanannán	Mhanannán
,	,
conus	conas
a	a
bheadh	bheadh
an	an
scéal	scéal
ag	ag
lucht	lucht
\n	\n
an	an
eitealláin	eitleáin
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Má	Má
tá	tá
geas	gás
nimhneach	nimhneach
i n-aon	in aon
áit	áit
nil	níl
le	le
déanamh	déanamh
ag	ag
\n	\n
\n	\n
___MANANPH_00011___	___MANANPH_00011___
\n	\n
duine	duine
ach	ach
ceallthar	ceallthar
geasa	geasa
a	a
sholáthar	sholáthar
agus	agus
ó	ó
bhur	bhur
air	air
féin	féin
.	.
“	“
\n	\n
arsa	arsa
an	an
réalthóir	réalthóir
go	go
tur	tur
.	.
\n	\n
\n	\n
“	“
Níor	Níor
mhór	mhór
eiteallán	eitleán
fé	faoi
leith	leith
a	a
dhéanamh	dhéanamh
i	i
gcomhair	gcomhair
a	a
\n	\n
leithéid	leithéid
sin	sin
de	de
thuras	thuras
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Sin	Sin
í	í
an	an
obair	obair
atá	atá
le	le
déanamh	déanamh
agat-sa	agatsa
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
agus	agus
do leag	leag
sé	sé
a	a
lámh	lámh
ar	ar
a	a
leath-ghualainn	leathghualainn
.	.
\n	\n
\n	\n
“	“
Cosnóchaidh	Cosnóidh
sé	sé
roinnt	roinnt
mhaith	mhaith
airgid	airgid
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Gheobhfar	Gheofar
an	an
t-airgead	t-airgead
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
agus	agus
\n	\n
d'fhéach	d'fhéach
sé	sé
go	go
ríméideach	ríméideach
ar	ar
an	an
mbeirt	mbeirt
eile	eile
.	.
\n	\n
\n	\n
“	“
Cá	Cá
bhfuighfear	bhfaighfear
é	é
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Bhfuil	bhFuil
aithne	aithne
agat	agat
ar	ar
Énrí	Énrí
Mac	Mac
Giolla	Giolla
an	an
Chluig	Chloig
?	?
”	”
\n	\n
\n	\n
“	“
An	An
é	é
an	an
t-oll-mhilliunaidhe	t-oll-mhilliunaidhe
ó sna	ó na
Sthait	Sthait
ata	atá
i	i
gceist	gceist
\n	\n
agat	agat
?	?
”	”
\n	\n
\n	\n
“	“
An	An
fear	fear
céadna	céanna
.	.
”	”
\n	\n
“	“
Ní	Ní
hamhlaidh	hamhlaidh
a	a
thabharfaidh	thabharfaidh
sé	sé
siúd	siúd
an	an
t-airgead	t-airgead
\n	\n
duit	duit
?	?
”	”
\n	\n
\n	\n
“	“
Thugas	Thug mé
cuireadh	cuireadh
dhó	dó
chun	chun
teacht	teacht
annso	anseo
an	an
oidhche	oíche
fé	faoi
\n	\n
dheire	dheireadh
.	.
D'innseas	D'inis mé
mo	mo
scéal	scéal
dó	dó
,	,
fé	faoi
mar	mar
a	a
innseas	insíonn
\n	\n
daoibh-se	daoibhse
ó	ó
chianaibh	chianaibh
é	é
.	.
Theasbáineas	Thaispeáin mé
Manannán	Manannán
dó	dó
agus	agus
\n	\n
dubhart	dúirt mé
leis	leis
go	go
raibh	raibh
socair	socair
agam	agam
ar	ar
dhul	dhul
ann	ann
.	.
Dubhairt	Dúirt
\n	\n
sé	sé
láithreach	láithreach
go	go
dtiocfadh	dtiocfadh
sé	sé
féin	féin
i n-éinfheacht	in éineacht
liom	liom
.	.
\n	\n
Dubhairt	Dúirt
sé	sé
go	go
raibh	raibh
fonn	fonn
air	air
turas	turas
a	a
thabhairt	thabhairt
ar	ar
an	an
ré	ré
.	.
\n	\n
ó'n	ón
uair	uair
a	a
léigh	léigh
sé	sé
leabhar	leabhar
le	le
Jules	Jules
Verne	Verne
agus	agus
é	é
ina	ina
gharsún	gharsún
\n	\n
óg	óg
.	.
”	”
\n	\n
\n	\n
___MANANPH_00012___	___MANANPH_00012___
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
le	le
dul	dul
i n-éinfheacht	in éineacht
leat	leat
,	,
má's	más
eadh	ea
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
agus	agus
ba	ba
dhóigh	dhóigh
leat	leat
air	air
go	go
raibh	raibh
díombáidh	díomá
air	air
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
ós cionn	os cionn
seascad	seasca
blian	bliain
.	.
Ní	Ní
mhairfeadh	mhairfeadh
fear	fear
\n	\n
d'á	dá
aois	aois
ar	ar
Mhanannán	Mhanannán
.	.
An	An
t-aer	t-aer
atá	atá
annsúd	ansiúd
bheadh	bheadh
sé	sé
\n	\n
ró-éadtrom	ró-éadrom
dó	dó
agus	agus
ghoillfeadh	ghoillfeadh
sé	sé
ar	ar
a	a
chroidhe	chroí
.	.
”	”
\n	\n
\n	\n
“	“
Cá	Cá
bhfios	bhfios
duit	duit
na	na
beadh	beadh
aer	aer
Manannain	Manannain
oireamnach	oireamnach
do	do
\n	\n
dhuine	dhuine
chríonna	chríonna
?	?
”	”
arsa	arsa
Seán	Seán
agus	agus
árd-iongnadh	ardionadh
air	air
.	.
\n	\n
\n	\n
“	“
Is	Is
lugha	lú
Manannán	Manannán
beagáinín	beagáinín
ná	ná
an	an
domhan	domhan
so	seo
.	.
\n	\n
Fágann	Fágann
san	san
ná fuil	nach bhfuil
an	an
t-aer	t-aer
ann	ann
chomh	chomh
tiugh	tiubh
ná	ná
chomh	chomh
dlúth	dlúth
\n	\n
le	le
haer	haer
na	na
cruinne	cruinne
seo	seo
.	.
Déarfainn	Déarfainn
go	go
mbead	mbeidh mé
an	an
t-aer	t-aer
\n	\n
i	i
Manannán	Manannán
ar	ar
aon	aon
dul	dul
leis	leis
an	an
aer	aer
atá	atá
ar	ar
bharr	bharr
na	na
\n	\n
Himiléithe	Himiléithe
.	.
Ní	Ní
fhéadfadh	fhéadfadh
fear	fear
críonna	críonna
maireachtaint	maireachtáil
ar	ar
\n	\n
bharr	bharr
sléibhe	sléibhe
de'n	den
aoirde	airde
sin	sin
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
raghaidh	rachaidh
Énrí	Énrí
Mac	Mac
Giolla	Giolla
an	an
Chluig	Chloig
ar	ar
an dturas	an turas
\n	\n
go	go
Manannán	Manannán
leat	leat
,	,
má's	más
eadh	ea
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Ní	Ní
raghaidh	rachaidh
,	,
cé	cé
gur	gur
le	le
duadh	dua
a	a
chuireas	chuireann
d'á	dá
mhian	mhian
é	é
.	.
\n	\n
Ach	Ach
fear	fear
flaitheamhail	flaithiúil
fial	fial
is	is
eadh	ea
é	é
.	.
Gheall	Gheall
sé	sé
dhom	dom
go	go
\n	\n
nglanfadh	nglanfadh
sé	sé
féin	féin
gach	gach
aon	aon
phinginn	phingin
de'n	den
chostas	chostas
.	.
Tá	Tá
\n	\n
saor-chead	saorchead
agam	agam
uaidh	uaidh
chun	chun
dul	dul
ar	ar
aghaidh	aghaidh
leis	leis
an	an
ullmhúchán	ullmhúchán
\n	\n
agus	agus
gach	gach
aon	aon
chóir	chóir
a	a
sholáthar	sholáthar
i	i
gcomhair	gcomhair
an	an
turais	turais
,	,
gan	gan
\n	\n
cuimhneamh	cuimhneamh
ar	ar
an	an
méid	méid
a	a
chosnóchaidh	chosnóidh
sé	sé
.	.
”	”
\n	\n
\n	\n
Do	Do
stad	stad
an	an
réaltóir	réaltóir
agus	agus
d'fhéach	d'fhéach
ó	ó
dhuine	dhuine
go	go
chéile	chéile
\n	\n
ortha	orthu
.	.
\n	\n
\n	\n
“	“
An	An
dtiocfaidh	dtiocfaidh
sibh	sibh
liom	liom
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Tiocfaimid	Tiocfaimid
,	,
”	”
arsa	arsa
an	an
bheirt	bheirt
d'aon	d'aon
guth	guth
.	.
\n	\n
\n	\n
___MANANPH_00013___	___MANANPH_00013___
\n	\n
\n	\n
“	“
Go	Go
maith	maith
.	.
”	”
ar	ar
seisean	seisean
agus	agus
do rug	rug
sé	sé
greim	greim
dlúth	dlúth
\n	\n
ar	ar
lámhaibh	lámha
na	na
bheirte	bheirte
.	.
\n	\n
\n	\n
Do chaith	Chaith
an	an
triúr	triúr
fear	fear
cúpla	cúpla
uair	uair
a	a
chluig	chloig
eile	eile
ag	ag
\n	\n
caint	caint
agus	agus
ag	ag
socrú	socrú
gach	gach
aon	aon
nidh	ní
i	i
gcomhair	gcomhair
an	an
turais	turais
a	a
\n	\n
bhí	bhí
beartuighthe	beartaithe
aca	acu
.	.
Bhí	Bhí
sé	sé
i n-am	in am
mhairbh	mhairbh
na	na
hoidhche	hoíche
sul ar	sular
\n	\n
scaradar	scaradar
ó	ó
na	na
chéile	chéile
.	.
D'fhág	D'fhág
Seán	Seán
agus	agus
Máirtín	Máirtín
slán	slán
\n	\n
ag	ag
an	an
réaltóir	réaltóir
agus	agus
do	do
bhuaileadar	bhuaileadar
amach	amach
sa	sa
tsráid	tsráid
.	.
\n	\n
D'fhéach	D'fhéach
Seán	Seán
suas	suas
ar	ar
na	na
réalta	réalta
geala	geala
a	a
bhí	bhí
ar	ar
crith	crith
san	san
\n	\n
aer	aer
ós a chionn	os a chionn
i n-áirde	in airde
.	.
Bhí	Bhí
oiread	oiread
san	san
ann	ann
díobh	díobh
go dtáinig	gur tháinig
\n	\n
meadhbhán	míobhán
ina	ina
cheann	cheann
agus	agus
é	é
ag	ag
féachaint	féachaint
ortha	orthu
.	.
\n	\n
Do	Do
sceinn	scinn
réilthín	réiltín
treasna	trasna
na	na
spéire	spéire
mar	mar
a	a
bheadh	bheadh
stríoca	stríoca
\n	\n
solais	solais
ann	ann
.	.
Do chaith	Chaith
Seán	Seán
a	a
cheann	cheann
siar	siar
agus	agus
do chuir	a chuir
\n	\n
gáire	gáire
as	as
.	.
Níorbh	Níorbh
fhada	fhada
go	go
mbeadh	mbeadh
sé	sé
féin	féin
ag	ag
sceinnt	sceinnt
\n	\n
tríd	tríd
an	an
spás	spás
fé	faoi
mar	mar
a	a
bhí	bhí
an	an
réilthín	réiltín
.	.
\n	\n
