source	target
feasa	feasa
na	na
\n	\n
hÉigipte	hÉigipte
anallód	anallód
,	,
b'fhéidir	b'fhéidir
.	.
”	”
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
\n	\n
Leis	Leis
sin	sin
do	do
phreab	phreab
garsún	garsún
amach	amach
ó'n	ón
dtaobh	dtaobh
thiar	thiar
de'n	den
\n	\n
scáileán	scáileán
a	a
bhí	bhí
treasna	trasna
ar	ar
an	an
bhfuinneóig	bhfuinneog
.	.
\n	\n
\n	\n
“	“
Ó	Ó
,	,
a	a
dhaid	dhaid
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
leig	lig
dom-sa	domsa
í	í
Feiscint	Feiceáil
.	.
"	"
\n	\n
\n	\n
Do	Do
baineadh	baineadh
geit	geit
as	as
an	an
mbeirt	mbeirt
eile	eile
ach	ach
do leag	leag
an	an
\n	\n
realtóir	realtóir
a	a
lámh	lámh
ar	ar
cheann	cheann
an	an
gharsúin	gharsúin
agus	agus
do labhair	labhair
go	go
\n	\n
cneasta	cneasta
leis	leis
.	.
\n	\n
\n	\n
“	“
Cheapas	Cheap mé
go	go
raibh	raibh
tusa	tusa
id'	i do
leabaidh	leaba
fadó	fadó
riamh	riamh
,	,
a	a
mhic	mhic
,	,
”	”
\n	\n
ar	ar
seisean	seisean
.	.
“	“
Ná fuil	Nach bhfuil
fhios	fhios
agat	agat
go	go
bhfuil	bhfuil
sé	sé
leath-uair	leathuair
\n	\n
tar	tar
éis	éis
a	a
deich	deich
?	?
”	”
\n	\n
\n	\n
“	“
Bhíos	Bhí mé
ag	ag
dul	dul
a	a
chodladh	chodladh
,	,
”	”
arsa	arsa
an	an
garsún	garsún
,	,
“	“
ach	ach
do	do
\n	\n
sheasas	sheas mé
sa	sa
bhfuinneóig	bhfuinneog
ag	ag
féachaint	féachaint
ar	ar
na	na
réilthíní	réiltíní
.	.
Is	Is
\n	\n
deas	deas
liom	liom
bheith	bheith
ag	ag
féachaint	féachaint
ortha	orthu
agus	agus
á	á
n-aithniúint	n-aithint
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
dual	dual
athar	athar
duit	duit
suim	suim
a	a
bheith	bheith
agat	agat
ins na	sna
réilthíní	réiltíní
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
Ó	Ó
Maolchatha	Maolchatha
agus	agus
do	do
gháir	gháir
sé	sé
leis	leis
.	.
\n	\n
\n	\n
“	“
Bhí	Bhí
oiread	oiread
san	san
suime	suime
agam	agam
ionnta	iontu
,	,
”	”
arsa	arsa
an	an
garsún	garsún
,	,
\n	\n
“	“
gur	gur
shuidheas	shuíonn
sa	sa
chathaoir	chathaoir
taobh	taobh
thiar	thiar
de'n	den
scáileán	scáileán
ag	ag
\n	\n
féachaint	féachaint
ortha	orthu
gur	gur
thuit	thit
mo	mo
chodladh	chodladh
orm	orm
.	.
Do	Do
ghlór-sa	ghlórsa
a	a
\n	\n
dhúisigh	dhúisigh
me	mé
,	,
a	a
dhaid	dhaid
,	,
agus	agus
tú	tú
ag	ag
innsint	insint
i	i
dtaobh	dtaobh
na	na
pláinéide	pláinéide
\n	\n
nua	nua
.	.
Leig	Lig
leat	leat
mé	mé
go	go
bhfeicead	bhfeicfeadh
í	í
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
phláinéid	phláinéid
nua	nua
í	í
,	,
”	”
arsa	arsa
an	an
t-athair	t-athair
.	.
“	“
Tá	Tá
sí	sí
\n	\n
riamh	riamh
ann	ann
,	,
ach	ach
nárbh	nárbh
fhéidir	fhéidir
í	í
fheiscint	fheiceáil
go	go
dtí	dtí
so	seo
.	.
Rith	Rith
leat	leat
\n	\n
a	a
chodladh	chodladh
agus	agus
teasbáinfead	taispeánfaidh mé
duit	duit
oidhche	oíche
éigin	éigin
eile	eile
í	í
.	.
\n	\n
Suas	Suas
an	an
staighre	staighre
leat	leat
anois	anois
.	.
”	”
\n	\n
\n	\n
Thug	Thug
an	an
garsún	garsún
aghaidh	aghaidh
ar	ar
a	a
sheomra	sheomra
codlata	codlata
ach	ach
ba	ba
\n	\n
léir	léir
gur	gur
i gcoinnibh	i gcoinne
a	a
chos	chos
é	é
.	.
\n	\n
\n	\n
___MANANPH_00009___	___MANANPH_00009___
\n	\n
\n	\n
“	“
Oidhche	Oíche
mhaith	mhaith
dhuit	duit
,	,
a	a
mhic	mhic
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
leis	leis
.	.
\n	\n
\n	\n
“	“
Oidhche	Oíche
mhaith	mhaith
dhuit	duit
,	,
a	a
dhaid	dhaid
.	.
Oidhche	Oíche
mhaith	mhaith
dhaoibh	daoibh
,	,
\n	\n
a	a
dhaoine	dhaoine
uaisle	uaisle
,	,
"	"
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Is	Is
breágh	breá
an	an
garsún	garsún
é	é
,	,
bail	bail
ó	ó
Dhia	Dhia
air	air
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
,	,
chomh	chomh
luath	luath
agus	agus
a	a
bhí	bhí
sé	sé
as	as
raon	raon
éisteachta	éisteachta
.	.
\n	\n
\n	\n
“	“
Tá	Tá
sé	sé
imthighthe	imithe
ó	ó
smacht	smacht
,	,
is	is
baoghalach	baolach
,	,
”	”
arsa	arsa
an	an
\n	\n
t-athair	t-athair
,	,
“	“
toisc	toisc
ná fuil	nach bhfuil
agam	agam
ach	ach
é	é
,	,
agus	agus
a	a
mháthair	mháthair
bhocht	bhocht
a	a
\n	\n
bheith	bheith
san	san
uaigh	uaigh
le	le
seacht	seacht
mbliana	mbliana
.	.
”	”
\n	\n
\n	\n
Agus	Agus
do	do
leig	lig
an	an
réaltóir	réaltóir
clúmhail	clúiteach
osna	osna
cléibh	cléibh
,	,
agus	agus
é	é
\n	\n
ag	ag
seoladh	seoladh
na	na
beirte	beirte
eile	eile
an	an
cúl-doras	cúldoras
amach	amach
chun	chun
an	an
\n	\n
tighe	tí
ar	ar
an dtaobh	an taobh
thall	thall
de'n	den
gháirdín	ghairdín
mar	mar
a	a
raibh	raibh
na	na
\n	\n
ciandracáin	ciandracáin
.	.
\n	\n
